timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-08-16T18:50:28.816319Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,1.266
2026-08-16T18:50:29.645840Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.664
2026-08-16T18:50:30.289913Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.542
2026-08-16T18:50:30.872566Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.481
2026-08-16T18:50:31.630276Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.657
2026-08-16T18:50:32.227308Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.495
2026-08-16T18:50:32.328913Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-16T18:50:32.890236Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.561
2026-08-16T18:50:33.515494Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.524
2026-08-16T18:50:34.109481Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.492
2026-08-16T18:50:34.861291Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.651
2026-08-16T18:50:35.443725Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.481
2026-08-16T18:50:36.447606Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.902
2026-08-16T18:50:37.102127Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.553
2026-08-16T18:50:37.837217Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.634
2026-08-16T18:50:37.938917Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-16T18:50:38.584868Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.646
2026-08-16T18:50:39.344854Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.659
