meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1294,11369,2026-09-13T12:20:01+00:00,,1,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1294,11369,2026-09-13T12:25:09+00:00,,1,Other,,,,,YELLOW IN PIT LANE
1294,11369,2026-09-13T12:28:02+00:00,,1,Other,,,,,PIT LANE CLEAR
1294,11369,2026-09-13T12:30:01+00:00,,1,Other,,,,,PIT EXIT CLOSED
1294,11369,2026-09-13T12:45:08+00:00,,1,Other,,,,,RISK OF RAIN FOR THE F1 RACE IS 0%
1294,11369,2026-09-13T12:50:20+00:00,,1,Flag,YELLOW,Sector,10,,YELLOW IN TRACK SECTOR 10
1294,11369,2026-09-13T12:50:41+00:00,,1,Flag,CLEAR,Sector,10,,CLEAR IN TRACK SECTOR 10
1294,11369,2026-09-13T12:57:03+00:00,,1,Other,,,,,OVERTAKE DISABLED
1294,11369,2026-09-13T13:04:04.248000+00:00,,1,SessionStatus,,,,,SESSION STARTED
1294,11369,2026-09-13T13:04:04+00:00,,1,Other,,,,,RACE START
1294,11369,2026-09-13T13:04:15+00:00,,1,Flag,YELLOW,Sector,2,,YELLOW IN TRACK SECTOR 2
1294,11369,2026-09-13T13:04:15+00:00,,1,Flag,YELLOW,Sector,1,,YELLOW IN TRACK SECTOR 1
1294,11369,2026-09-13T13:04:18+00:00,,1,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1294,11369,2026-09-13T13:04:23+00:00,,1,Other,,,,,PIT EXIT OPEN
1294,11369,2026-09-13T13:04:33+00:00,,1,Flag,CLEAR,Sector,1,,CLEAR IN TRACK SECTOR 1
1294,11369,2026-09-13T13:05:39+00:00,,1,Other,,,,,OVERTAKE ENABLED
1294,11369,2026-09-13T13:09:06+00:00,,4,Other,,,,,TURN 1 INCIDENT INVOLVING CAR 3 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:04:12)
1294,11369,2026-09-13T13:09:49+00:00,,4,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 55 (SAI) AND 22 (TSU) NOTED - CAUSING A COLLISION (15:04:12)
1294,11369,2026-09-13T13:10:55+00:00,,5,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 3 (VER) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (15:04:12)
1294,11369,2026-09-13T13:11:01+00:00,,5,Other,,,,,CAR 81 (PIA) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 1 15:04:34
1294,11369,2026-09-13T13:11:03+00:00,,5,Other,,,,,CAR 44 (HAM) TIME 1:43.055 DELETED - TRACK LIMITS AT TURN 1 LAP 4 15:09:18
1294,11369,2026-09-13T13:12:24+00:00,,5,Flag,YELLOW,Sector,23,,YELLOW IN TRACK SECTOR 23
1294,11369,2026-09-13T13:12:25+00:00,,5,Flag,YELLOW,Sector,22,,YELLOW IN TRACK SECTOR 22
1294,11369,2026-09-13T13:12:28+00:00,,6,Flag,CLEAR,Sector,23,,CLEAR IN TRACK SECTOR 23
1294,11369,2026-09-13T13:12:30+00:00,,6,Flag,CLEAR,Sector,22,,CLEAR IN TRACK SECTOR 22
1294,11369,2026-09-13T13:12:43+00:00,,6,Other,,,,,CAR 44 (HAM) TIME 1:43.055 DELETED - TRACK LIMITS AT TURN 5 LAP 4 15:09:34
1294,11369,2026-09-13T13:13:01+00:00,,6,Other,,,,,CAR 44 (HAM) TIME 1:51.932 DELETED - TRACK LIMITS AT TURN 1 LAP 5 15:11:01
1294,11369,2026-09-13T13:13:03+00:00,,6,Other,,,,,CAR 44 (HAM) TIME 1:51.932 DELETED - TRACK LIMITS AT TURN 20 LAP 5 15:12:23
1294,11369,2026-09-13T13:13:38+00:00,44,6,Flag,BLACK AND WHITE,Driver,,,BLACK AND WHITE FLAG FOR CAR 44 (HAM) - TRACK LIMITS
1294,11369,2026-09-13T13:15:06+00:00,,7,Other,,,,,CAR 12 (ANT) TIME 1:41.166 DELETED - TRACK LIMITS AT TURN 17 LAP 6 15:13:39
1294,11369,2026-09-13T13:15:10+00:00,,7,Other,,,,,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 6 15:14:10 (PIT)
1294,11369,2026-09-13T13:15:52+00:00,,8,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 55 (SAI) AND 22 (TSU) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION (15:04:12)
1294,11369,2026-09-13T13:17:18+00:00,,8,Other,,,,,CAR 22 (TSU) TIME 1:43.517 DELETED - TRACK LIMITS AT TURN 15 LAP 7 15:15:43
1294,11369,2026-09-13T13:19:25+00:00,,10,Other,,,,,INCIDENT INVOLVING CAR 81 (PIA) NOTED - YELLOW FLAG INFRINGEMENT (15:12::25)
1294,11369,2026-09-13T13:20:27+00:00,,10,Other,,,,,CAR 22 (TSU) TIME 1:43.759 DELETED - TRACK LIMITS AT TURN 15 LAP 8 15:17:27
1294,11369,2026-09-13T13:22:39+00:00,,12,Other,,,,,INCIDENT INVOLVING CAR 41 (LIN) NOTED - YELLOW FLAG INFRINGEMENT (15:12:24)
1294,11369,2026-09-13T13:24:31+00:00,,13,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (15:12::25)
1294,11369,2026-09-13T13:24:56+00:00,,13,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 41 (LIN) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (15:12:24)
1294,11369,2026-09-13T13:25:40+00:00,,14,Other,,,,,CAR 55 (SAI) TIME 1:44.117 DELETED - TRACK LIMITS AT TURN 5 LAP 12 15:23:43
1294,11369,2026-09-13T13:26:24+00:00,,14,Other,,,,,CAR 22 (TSU) TIME 1:44.359 DELETED - TRACK LIMITS AT TURN 6 LAP 12 15:23:41
1294,11369,2026-09-13T13:26:41+00:00,,14,Flag,YELLOW,Sector,23,,YELLOW IN TRACK SECTOR 23
1294,11369,2026-09-13T13:26:41+00:00,,14,Flag,YELLOW,Sector,22,,YELLOW IN TRACK SECTOR 22
1294,11369,2026-09-13T13:27:18+00:00,,14,SafetyCar,,,,,VSC DEPLOYED
