lane,rows,result,reason,required_status,heavy_endpoint
weather,5287,pass,evidence_bearing,required_lightweight,False
race_control,2652,pass,evidence_bearing,required_lightweight,False
intervals,106348,pass,evidence_bearing,required_lightweight,False
position,21073,pass,evidence_bearing,required_lightweight,False
stints,3148,pass,evidence_bearing,required_lightweight,False
pit,278,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,931,pass,evidence_bearing,required_lightweight,False
team_radio,260,pass,evidence_bearing,opportunistic,False
