lane,rows,result,reason,required_status,heavy_endpoint
weather,5429,pass,evidence_bearing,required_lightweight,False
race_control,2841,pass,evidence_bearing,required_lightweight,False
intervals,167908,pass,evidence_bearing,required_lightweight,False
position,17450,pass,evidence_bearing,required_lightweight,False
stints,2712,pass,evidence_bearing,required_lightweight,False
pit,378,pass,evidence_bearing,required_lightweight,False
starting_grid,110,pass,evidence_bearing,required_lightweight,False
drivers,793,pass,evidence_bearing,required_lightweight,False
team_radio,345,pass,evidence_bearing,opportunistic,False
