source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_event/control_room_overlay/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_event/control_room_overlay/forecast_rows.csv,2026-08-23T22:07:09Z,d0744134dce18f7eefabb31ac7706c3046e8edae862f20fc9266bbac872194c7,forecast_source,True,Actual forecast source copied into immutable bundle.
