date,session_key,driver_number,position,meeting_key
2026-09-12T14:04:13.184000+00:00,11365,30,10,1294
2026-09-12T14:04:13.184000+00:00,11365,27,11,1294
2026-09-12T14:04:13.184000+00:00,11365,44,12,1294
2026-09-12T14:04:13.184000+00:00,11365,5,13,1294
2026-09-12T14:04:13.184000+00:00,11365,43,14,1294
2026-09-12T14:04:13.184000+00:00,11365,31,15,1294
2026-09-12T14:04:13.184000+00:00,11365,87,16,1294
2026-09-12T14:04:13.184000+00:00,11365,41,17,1294
2026-09-12T14:04:13.184000+00:00,11365,22,18,1294
2026-09-12T14:04:13.184000+00:00,11365,10,19,1294
2026-09-12T14:04:13.184000+00:00,11365,14,20,1294
2026-09-12T14:04:13.184000+00:00,11365,55,4,1294
2026-09-12T14:04:13.184000+00:00,11365,11,5,1294
2026-09-12T14:04:13.184000+00:00,11365,77,6,1294
2026-09-12T14:04:19.492000+00:00,11365,16,8,1294
2026-09-12T14:04:19.492000+00:00,11365,81,9,1294
2026-09-12T14:04:19.492000+00:00,11365,1,10,1294
2026-09-12T14:04:19.492000+00:00,11365,30,11,1294
2026-09-12T14:04:19.492000+00:00,11365,27,12,1294
2026-09-12T14:04:19.492000+00:00,11365,44,13,1294
2026-09-12T14:04:19.492000+00:00,11365,5,14,1294
2026-09-12T14:04:19.492000+00:00,11365,43,15,1294
2026-09-12T14:04:19.492000+00:00,11365,31,16,1294
2026-09-12T14:04:19.492000+00:00,11365,87,17,1294
2026-09-12T14:04:19.492000+00:00,11365,41,18,1294
2026-09-12T14:04:19.492000+00:00,11365,22,19,1294
2026-09-12T14:04:19.492000+00:00,11365,10,20,1294
2026-09-12T14:04:19.492000+00:00,11365,14,7,1294
2026-09-12T14:04:24.929000+00:00,11365,16,9,1294
2026-09-12T14:04:24.929000+00:00,11365,81,10,1294
2026-09-12T14:04:24.929000+00:00,11365,1,11,1294
2026-09-12T14:04:24.929000+00:00,11365,30,12,1294
2026-09-12T14:04:24.929000+00:00,11365,27,13,1294
2026-09-12T14:04:24.929000+00:00,11365,44,14,1294
2026-09-12T14:04:24.929000+00:00,11365,5,15,1294
2026-09-12T14:04:24.929000+00:00,11365,43,16,1294
2026-09-12T14:04:24.929000+00:00,11365,31,17,1294
2026-09-12T14:04:24.929000+00:00,11365,87,18,1294
2026-09-12T14:04:24.929000+00:00,11365,41,19,1294
2026-09-12T14:04:24.929000+00:00,11365,22,4,1294
2026-09-12T14:04:24.929000+00:00,11365,14,8,1294
2026-09-12T14:04:24.929000+00:00,11365,55,5,1294
2026-09-12T14:04:24.929000+00:00,11365,11,6,1294
2026-09-12T14:04:24.929000+00:00,11365,77,7,1294
2026-09-12T14:04:29.266000+00:00,11365,16,10,1294
2026-09-12T14:04:29.266000+00:00,11365,81,11,1294
2026-09-12T14:04:29.266000+00:00,11365,1,12,1294
2026-09-12T14:04:29.266000+00:00,11365,30,13,1294
2026-09-12T14:04:29.266000+00:00,11365,27,14,1294
2026-09-12T14:04:29.266000+00:00,11365,44,15,1294
2026-09-12T14:04:29.266000+00:00,11365,5,16,1294
2026-09-12T14:04:29.266000+00:00,11365,43,17,1294
2026-09-12T14:04:29.266000+00:00,11365,31,18,1294
2026-09-12T14:04:29.266000+00:00,11365,87,19,1294
2026-09-12T14:04:29.266000+00:00,11365,41,4,1294
2026-09-12T14:04:29.266000+00:00,11365,22,5,1294
2026-09-12T14:04:29.266000+00:00,11365,14,9,1294
2026-09-12T14:04:29.266000+00:00,11365,55,6,1294
2026-09-12T14:04:29.266000+00:00,11365,11,7,1294
2026-09-12T14:04:29.266000+00:00,11365,77,8,1294
2026-09-12T14:04:34.629000+00:00,11365,16,3,1294
2026-09-12T14:04:34.629000+00:00,11365,63,4,1294
2026-09-12T14:04:34.629000+00:00,11365,41,5,1294
2026-09-12T14:04:34.629000+00:00,11365,22,6,1294
2026-09-12T14:04:34.629000+00:00,11365,14,10,1294
2026-09-12T14:04:34.629000+00:00,11365,55,7,1294
2026-09-12T14:04:34.629000+00:00,11365,11,8,1294
2026-09-12T14:04:34.629000+00:00,11365,77,9,1294
2026-09-12T14:04:41.184000+00:00,11365,81,12,1294
2026-09-12T14:04:41.184000+00:00,11365,1,13,1294
2026-09-12T14:04:41.184000+00:00,11365,63,5,1294
2026-09-12T14:04:41.184000+00:00,11365,30,14,1294
2026-09-12T14:04:41.184000+00:00,11365,27,15,1294
2026-09-12T14:04:41.184000+00:00,11365,44,4,1294
2026-09-12T14:04:41.184000+00:00,11365,41,6,1294
2026-09-12T14:04:41.184000+00:00,11365,22,7,1294
2026-09-12T14:04:41.184000+00:00,11365,14,11,1294
2026-09-12T14:04:41.184000+00:00,11365,55,8,1294
2026-09-12T14:04:41.184000+00:00,11365,11,9,1294
2026-09-12T14:04:41.184000+00:00,11365,77,10,1294
2026-09-12T14:04:53.987000+00:00,11365,81,13,1294
2026-09-12T14:04:53.987000+00:00,11365,1,14,1294
2026-09-12T14:04:53.987000+00:00,11365,30,15,1294
2026-09-12T14:04:53.987000+00:00,11365,27,16,1294
2026-09-12T14:04:53.987000+00:00,11365,5,17,1294
2026-09-12T14:04:53.987000+00:00,11365,43,18,1294
2026-09-12T14:04:53.987000+00:00,11365,31,19,1294
2026-09-12T14:04:53.987000+00:00,11365,87,20,1294
2026-09-12T14:04:53.987000+00:00,11365,10,21,1294
2026-09-12T14:04:53.987000+00:00,11365,14,12,1294
2026-09-12T14:04:53.987000+00:00,11365,18,22,1294
2026-09-12T14:04:53.987000+00:00,11365,11,10,1294
2026-09-12T14:04:53.987000+00:00,11365,77,11,1294
2026-09-12T14:04:53.987000+00:00,11365,23,9,1294
2026-09-12T14:05:03.110000+00:00,11365,81,14,1294
2026-09-12T14:05:03.110000+00:00,11365,1,15,1294
2026-09-12T14:05:03.110000+00:00,11365,30,16,1294
2026-09-12T14:05:03.110000+00:00,11365,27,6,1294
2026-09-12T14:05:03.110000+00:00,11365,41,7,1294
2026-09-12T14:05:03.110000+00:00,11365,22,8,1294
2026-09-12T14:05:03.110000+00:00,11365,14,13,1294
2026-09-12T14:05:03.110000+00:00,11365,55,9,1294
2026-09-12T14:05:03.110000+00:00,11365,11,11,1294
2026-09-12T14:05:03.110000+00:00,11365,77,12,1294
2026-09-12T14:05:03.110000+00:00,11365,23,10,1294
2026-09-12T14:05:07.127000+00:00,11365,16,4,1294
2026-09-12T14:05:07.127000+00:00,11365,81,15,1294
2026-09-12T14:05:07.127000+00:00,11365,1,16,1294
2026-09-12T14:05:07.127000+00:00,11365,63,6,1294
2026-09-12T14:05:07.127000+00:00,11365,30,17,1294
2026-09-12T14:05:07.127000+00:00,11365,27,7,1294
2026-09-12T14:05:07.127000+00:00,11365,44,5,1294
2026-09-12T14:05:07.127000+00:00,11365,5,3,1294
2026-09-12T14:05:07.127000+00:00,11365,41,8,1294
2026-09-12T14:05:07.127000+00:00,11365,22,9,1294
2026-09-12T14:05:07.127000+00:00,11365,14,14,1294
2026-09-12T14:05:07.127000+00:00,11365,55,10,1294
2026-09-12T14:05:07.127000+00:00,11365,11,12,1294
2026-09-12T14:05:07.127000+00:00,11365,77,13,1294
2026-09-12T14:05:07.127000+00:00,11365,23,11,1294
2026-09-12T14:05:10.564000+00:00,11365,81,14,1294
2026-09-12T14:05:10.564000+00:00,11365,1,15,1294
2026-09-12T14:05:10.564000+00:00,11365,30,16,1294
2026-09-12T14:05:10.564000+00:00,11365,43,17,1294
2026-09-12T14:05:10.564000+00:00,11365,31,18,1294
2026-09-12T14:05:10.564000+00:00,11365,87,19,1294
2026-09-12T14:05:10.564000+00:00,11365,41,20,1294
2026-09-12T14:05:10.564000+00:00,11365,22,8,1294
2026-09-12T14:05:10.564000+00:00,11365,14,13,1294
2026-09-12T14:05:10.564000+00:00,11365,55,9,1294
2026-09-12T14:05:10.564000+00:00,11365,11,11,1294
2026-09-12T14:05:10.564000+00:00,11365,77,12,1294
2026-09-12T14:05:10.564000+00:00,11365,23,10,1294
2026-09-12T14:05:22.102000+00:00,11365,81,13,1294
2026-09-12T14:05:22.102000+00:00,11365,1,14,1294
2026-09-12T14:05:22.102000+00:00,11365,30,15,1294
2026-09-12T14:05:22.102000+00:00,11365,43,16,1294
2026-09-12T14:05:22.102000+00:00,11365,31,17,1294
2026-09-12T14:05:22.102000+00:00,11365,87,18,1294
2026-09-12T14:05:22.102000+00:00,11365,41,19,1294
2026-09-12T14:05:22.102000+00:00,11365,10,20,1294
2026-09-12T14:05:22.102000+00:00,11365,14,12,1294
2026-09-12T14:05:22.102000+00:00,11365,18,21,1294
2026-09-12T14:05:22.102000+00:00,11365,11,10,1294
2026-09-12T14:05:22.102000+00:00,11365,77,11,1294
2026-09-12T14:05:22.102000+00:00,11365,23,22,1294
2026-09-12T14:05:36.767000+00:00,11365,81,14,1294
2026-09-12T14:05:36.767000+00:00,11365,1,13,1294
2026-09-12T14:05:53.508000+00:00,11365,81,13,1294
2026-09-12T14:05:53.508000+00:00,11365,1,14,1294
2026-09-12T14:05:55.383000+00:00,11365,14,9,1294
2026-09-12T14:05:55.383000+00:00,11365,55,10,1294
2026-09-12T14:05:55.383000+00:00,11365,11,11,1294
2026-09-12T14:05:55.383000+00:00,11365,77,12,1294
2026-09-12T14:06:45.417000+00:00,11365,1,15,1294
2026-09-12T14:06:45.417000+00:00,11365,30,16,1294
2026-09-12T14:06:45.417000+00:00,11365,43,17,1294
2026-09-12T14:06:45.417000+00:00,11365,31,18,1294
2026-09-12T14:06:45.417000+00:00,11365,87,19,1294
2026-09-12T14:06:45.417000+00:00,11365,41,14,1294
2026-09-12T14:06:49.593000+00:00,11365,81,14,1294
2026-09-12T14:06:49.593000+00:00,11365,41,13,1294
2026-09-12T14:07:10.654000+00:00,11365,16,5,1294
2026-09-12T14:07:10.654000+00:00,11365,81,15,1294
2026-09-12T14:07:10.654000+00:00,11365,1,3,1294
2026-09-12T14:07:10.654000+00:00,11365,63,7,1294
2026-09-12T14:07:10.654000+00:00,11365,27,8,1294
2026-09-12T14:07:10.654000+00:00,11365,44,6,1294
2026-09-12T14:07:10.654000+00:00,11365,5,4,1294
2026-09-12T14:07:10.654000+00:00,11365,41,14,1294
2026-09-12T14:07:10.654000+00:00,11365,22,9,1294
2026-09-12T14:07:10.654000+00:00,11365,14,10,1294
2026-09-12T14:07:10.654000+00:00,11365,55,11,1294
2026-09-12T14:07:10.654000+00:00,11365,11,12,1294
2026-09-12T14:07:10.654000+00:00,11365,77,13,1294
2026-09-12T14:07:23.696000+00:00,11365,12,2,1294
2026-09-12T14:07:23.696000+00:00,11365,16,6,1294
2026-09-12T14:07:23.696000+00:00,11365,81,16,1294
2026-09-12T14:07:23.696000+00:00,11365,1,4,1294
2026-09-12T14:07:23.696000+00:00,11365,3,3,1294
2026-09-12T14:07:23.696000+00:00,11365,63,8,1294
2026-09-12T14:07:23.696000+00:00,11365,30,1,1294
2026-09-12T14:07:23.696000+00:00,11365,27,9,1294
2026-09-12T14:07:23.696000+00:00,11365,44,7,1294
2026-09-12T14:07:23.696000+00:00,11365,5,5,1294
2026-09-12T14:07:23.696000+00:00,11365,41,15,1294
2026-09-12T14:07:23.696000+00:00,11365,22,10,1294
2026-09-12T14:07:23.696000+00:00,11365,14,11,1294
2026-09-12T14:07:23.696000+00:00,11365,55,12,1294
2026-09-12T14:07:23.696000+00:00,11365,11,13,1294
2026-09-12T14:07:23.696000+00:00,11365,77,14,1294
2026-09-12T14:07:41.367000+00:00,11365,81,8,1294
2026-09-12T14:07:41.367000+00:00,11365,63,9,1294
2026-09-12T14:07:41.367000+00:00,11365,27,10,1294
2026-09-12T14:07:41.367000+00:00,11365,41,16,1294
2026-09-12T14:07:41.367000+00:00,11365,22,11,1294
2026-09-12T14:07:41.367000+00:00,11365,14,12,1294
2026-09-12T14:07:41.367000+00:00,11365,55,13,1294
2026-09-12T14:07:41.367000+00:00,11365,11,14,1294
2026-09-12T14:07:41.367000+00:00,11365,77,15,1294
2026-09-12T14:08:13.647000+00:00,11365,43,18,1294
2026-09-12T14:08:13.647000+00:00,11365,31,11,1294
2026-09-12T14:08:13.647000+00:00,11365,41,17,1294
2026-09-12T14:08:13.647000+00:00,11365,22,12,1294
2026-09-12T14:08:13.647000+00:00,11365,14,13,1294
2026-09-12T14:08:13.647000+00:00,11365,55,14,1294
2026-09-12T14:08:13.647000+00:00,11365,11,15,1294
2026-09-12T14:08:13.647000+00:00,11365,77,16,1294
2026-09-12T14:08:26.571000+00:00,11365,43,19,1294
2026-09-12T14:08:26.571000+00:00,11365,31,12,1294
2026-09-12T14:08:26.571000+00:00,11365,87,20,1294
2026-09-12T14:08:26.571000+00:00,11365,41,18,1294
2026-09-12T14:08:26.571000+00:00,11365,22,13,1294
2026-09-12T14:08:26.571000+00:00,11365,10,11,1294
2026-09-12T14:08:26.571000+00:00,11365,14,14,1294
2026-09-12T14:08:26.571000+00:00,11365,55,15,1294
2026-09-12T14:08:26.571000+00:00,11365,11,16,1294
2026-09-12T14:08:26.571000+00:00,11365,77,17,1294
2026-09-12T14:08:33.449000+00:00,11365,63,10,1294
2026-09-12T14:08:33.449000+00:00,11365,27,11,1294
2026-09-12T14:08:33.449000+00:00,11365,43,9,1294
2026-09-12T14:08:33.449000+00:00,11365,31,13,1294
2026-09-12T14:08:33.449000+00:00,11365,41,19,1294
2026-09-12T14:08:33.449000+00:00,11365,22,14,1294
2026-09-12T14:08:33.449000+00:00,11365,10,12,1294
2026-09-12T14:08:33.449000+00:00,11365,14,15,1294
2026-09-12T14:08:33.449000+00:00,11365,55,16,1294
2026-09-12T14:08:33.449000+00:00,11365,11,17,1294
2026-09-12T14:08:33.449000+00:00,11365,77,18,1294
2026-09-12T14:09:57.132000+00:00,11365,12,3,1294
2026-09-12T14:09:57.132000+00:00,11365,3,2,1294
2026-09-12T14:10:17.486000+00:00,11365,14,16,1294
2026-09-12T14:10:17.486000+00:00,11365,55,15,1294
2026-09-12T14:10:29.966000+00:00,11365,41,15,1294
2026-09-12T14:10:29.966000+00:00,11365,14,17,1294
2026-09-12T14:10:29.966000+00:00,11365,55,16,1294
2026-09-12T14:10:29.966000+00:00,11365,11,18,1294
2026-09-12T14:10:29.966000+00:00,11365,77,19,1294
2026-09-12T14:10:36.329000+00:00,11365,12,4,1294
2026-09-12T14:10:36.329000+00:00,11365,16,3,1294
2026-09-12T14:10:36.329000+00:00,11365,1,5,1294
2026-09-12T14:10:36.329000+00:00,11365,5,6,1294
2026-09-12T14:10:48.262000+00:00,11365,12,5,1294
2026-09-12T14:10:48.262000+00:00,11365,16,4,1294
2026-09-12T14:10:48.262000+00:00,11365,1,6,1294
2026-09-12T14:10:48.262000+00:00,11365,44,3,1294
2026-09-12T14:10:48.262000+00:00,11365,5,7,1294
2026-09-12T14:10:56.610000+00:00,11365,87,21,1294
2026-09-12T14:10:56.610000+00:00,11365,18,22,1294
2026-09-12T14:10:56.610000+00:00,11365,11,19,1294
2026-09-12T14:10:56.610000+00:00,11365,77,20,1294
2026-09-12T14:10:56.610000+00:00,11365,23,18,1294
2026-09-12T14:12:45.082000+00:00,11365,81,9,1294
2026-09-12T14:12:45.082000+00:00,11365,1,7,1294
2026-09-12T14:12:45.082000+00:00,11365,63,6,1294
2026-09-12T14:12:45.082000+00:00,11365,5,8,1294
2026-09-12T14:12:45.082000+00:00,11365,43,10,1294
2026-09-12T14:13:48.369000+00:00,11365,81,7,1294
2026-09-12T14:13:48.369000+00:00,11365,1,8,1294
2026-09-12T14:13:48.369000+00:00,11365,5,9,1294
2026-09-12T14:13:55.095000+00:00,11365,12,6,1294
2026-09-12T14:13:55.095000+00:00,11365,16,5,1294
2026-09-12T14:13:55.095000+00:00,11365,81,8,1294
2026-09-12T14:13:55.095000+00:00,11365,1,3,1294
2026-09-12T14:13:55.095000+00:00,11365,63,7,1294
2026-09-12T14:13:55.095000+00:00,11365,44,4,1294
2026-09-12T14:16:34.480000+00:00,11365,12,1,1294
2026-09-12T14:16:34.480000+00:00,11365,16,6,1294
2026-09-12T14:16:34.480000+00:00,11365,1,4,1294
2026-09-12T14:16:34.480000+00:00,11365,3,3,1294
2026-09-12T14:16:34.480000+00:00,11365,30,2,1294
2026-09-12T14:16:34.480000+00:00,11365,44,5,1294
2026-09-12T14:16:43.087000+00:00,11365,41,16,1294
2026-09-12T14:16:43.087000+00:00,11365,22,15,1294
2026-09-12T14:16:43.087000+00:00,11365,55,14,1294
2026-09-12T14:16:49.970000+00:00,11365,41,17,1294
2026-09-12T14:16:49.970000+00:00,11365,22,16,1294
2026-09-12T14:16:49.970000+00:00,11365,14,15,1294
2026-09-12T14:17:06.163000+00:00,11365,41,18,1294
2026-09-12T14:17:06.163000+00:00,11365,22,17,1294
2026-09-12T14:17:06.163000+00:00,11365,14,16,1294
2026-09-12T14:17:06.163000+00:00,11365,55,15,1294
2026-09-12T14:17:06.163000+00:00,11365,23,14,1294
2026-09-12T14:17:11.516000+00:00,11365,27,12,1294
2026-09-12T14:17:11.516000+00:00,11365,43,11,1294
2026-09-12T14:17:11.516000+00:00,11365,31,14,1294
2026-09-12T14:17:11.516000+00:00,11365,41,10,1294
2026-09-12T14:17:11.516000+00:00,11365,22,18,1294
2026-09-12T14:17:11.516000+00:00,11365,10,13,1294
2026-09-12T14:17:11.516000+00:00,11365,14,17,1294
2026-09-12T14:17:11.516000+00:00,11365,55,16,1294
2026-09-12T14:17:11.516000+00:00,11365,23,15,1294
2026-09-12T14:17:25.099000+00:00,11365,27,13,1294
2026-09-12T14:17:25.099000+00:00,11365,43,12,1294
2026-09-12T14:17:25.099000+00:00,11365,31,15,1294
2026-09-12T14:17:25.099000+00:00,11365,41,11,1294
2026-09-12T14:17:25.099000+00:00,11365,22,10,1294
2026-09-12T14:17:25.099000+00:00,11365,10,14,1294
2026-09-12T14:17:25.099000+00:00,11365,14,18,1294
2026-09-12T14:17:25.099000+00:00,11365,55,17,1294
2026-09-12T14:17:25.099000+00:00,11365,23,16,1294
2026-09-12T14:17:39.209000+00:00,11365,27,14,1294
2026-09-12T14:17:39.209000+00:00,11365,43,13,1294
2026-09-12T14:17:39.209000+00:00,11365,41,12,1294
2026-09-12T14:17:39.209000+00:00,11365,22,11,1294
2026-09-12T14:17:39.209000+00:00,11365,10,10,1294
2026-09-12T14:17:46.305000+00:00,11365,5,10,1294
2026-09-12T14:17:46.305000+00:00,11365,43,9,1294
2026-09-12T14:17:46.305000+00:00,11365,41,13,1294
2026-09-12T14:17:46.305000+00:00,11365,22,12,1294
2026-09-12T14:17:46.305000+00:00,11365,10,11,1294
2026-09-12T14:19:33.333000+00:00,11365,12,2,1294
2026-09-12T14:19:33.333000+00:00,11365,16,7,1294
2026-09-12T14:19:33.333000+00:00,11365,1,5,1294
2026-09-12T14:19:33.333000+00:00,11365,3,4,1294
2026-09-12T14:19:33.333000+00:00,11365,63,1,1294
2026-09-12T14:19:33.333000+00:00,11365,30,3,1294
2026-09-12T14:19:33.333000+00:00,11365,44,6,1294
2026-09-12T14:25:04.346000+00:00,11365,12,1,1294
2026-09-12T14:25:04.346000+00:00,11365,63,2,1294
2026-09-12T14:25:10.409000+00:00,11365,12,2,1294
2026-09-12T14:25:10.409000+00:00,11365,63,1,1294
2026-09-12T14:25:14.431000+00:00,11365,16,3,1294
2026-09-12T14:25:14.431000+00:00,11365,1,6,1294
2026-09-12T14:25:14.431000+00:00,11365,3,5,1294
2026-09-12T14:25:14.431000+00:00,11365,30,4,1294
2026-09-12T14:25:14.431000+00:00,11365,44,7,1294
2026-09-12T14:25:18.162000+00:00,11365,16,4,1294
2026-09-12T14:25:18.162000+00:00,11365,1,7,1294
2026-09-12T14:25:18.162000+00:00,11365,3,6,1294
2026-09-12T14:25:18.162000+00:00,11365,30,5,1294
2026-09-12T14:25:18.162000+00:00,11365,44,3,1294
2026-09-12T14:25:23.619000+00:00,11365,81,9,1294
2026-09-12T14:25:23.619000+00:00,11365,1,8,1294
2026-09-12T14:25:23.619000+00:00,11365,3,7,1294
2026-09-12T14:25:23.619000+00:00,11365,30,6,1294
2026-09-12T14:25:23.619000+00:00,11365,27,15,1294
2026-09-12T14:25:23.619000+00:00,11365,5,11,1294
2026-09-12T14:25:23.619000+00:00,11365,43,10,1294
2026-09-12T14:25:23.619000+00:00,11365,31,16,1294
2026-09-12T14:25:23.619000+00:00,11365,41,14,1294
2026-09-12T14:25:23.619000+00:00,11365,22,13,1294
2026-09-12T14:25:23.619000+00:00,11365,10,12,1294
2026-09-12T14:25:23.619000+00:00,11365,23,5,1294
2026-09-12T14:25:26.850000+00:00,11365,81,10,1294
2026-09-12T14:25:26.850000+00:00,11365,1,9,1294
2026-09-12T14:25:26.850000+00:00,11365,3,8,1294
2026-09-12T14:25:26.850000+00:00,11365,30,7,1294
2026-09-12T14:25:26.850000+00:00,11365,5,12,1294
2026-09-12T14:25:26.850000+00:00,11365,43,11,1294
2026-09-12T14:25:26.850000+00:00,11365,41,5,1294
2026-09-12T14:25:26.850000+00:00,11365,22,14,1294
2026-09-12T14:25:26.850000+00:00,11365,10,13,1294
2026-09-12T14:25:26.850000+00:00,11365,23,6,1294
2026-09-12T14:25:34.984000+00:00,11365,81,11,1294
2026-09-12T14:25:34.984000+00:00,11365,1,10,1294
2026-09-12T14:25:34.984000+00:00,11365,3,9,1294
2026-09-12T14:25:34.984000+00:00,11365,30,8,1294
2026-09-12T14:25:34.984000+00:00,11365,43,5,1294
2026-09-12T14:25:34.984000+00:00,11365,41,6,1294
2026-09-12T14:25:34.984000+00:00,11365,23,7,1294
2026-09-12T14:25:40.359000+00:00,11365,81,12,1294
2026-09-12T14:25:40.359000+00:00,11365,1,11,1294
2026-09-12T14:25:40.359000+00:00,11365,3,10,1294
2026-09-12T14:25:40.359000+00:00,11365,30,9,1294
2026-09-12T14:25:40.359000+00:00,11365,5,13,1294
2026-09-12T14:25:40.359000+00:00,11365,41,7,1294
2026-09-12T14:25:40.359000+00:00,11365,10,6,1294
2026-09-12T14:25:40.359000+00:00,11365,23,8,1294
2026-09-12T14:25:49.558000+00:00,11365,81,13,1294
2026-09-12T14:25:49.558000+00:00,11365,1,12,1294
2026-09-12T14:25:49.558000+00:00,11365,3,11,1294
2026-09-12T14:25:49.558000+00:00,11365,30,10,1294
2026-09-12T14:25:49.558000+00:00,11365,27,8,1294
2026-09-12T14:25:49.558000+00:00,11365,5,14,1294
2026-09-12T14:25:49.558000+00:00,11365,22,15,1294
2026-09-12T14:25:49.558000+00:00,11365,23,9,1294
2026-09-12T14:25:56.708000+00:00,11365,81,14,1294
2026-09-12T14:25:56.708000+00:00,11365,1,13,1294
