lane,rows,result,reason,required_status,heavy_endpoint
weather,5202,pass,evidence_bearing,required_lightweight,False
race_control,2587,pass,evidence_bearing,required_lightweight,False
intervals,152381,pass,evidence_bearing,required_lightweight,False
position,17083,pass,evidence_bearing,required_lightweight,False
stints,2957,pass,evidence_bearing,required_lightweight,False
pit,264,pass,evidence_bearing,required_lightweight,False
starting_grid,66,pass,evidence_bearing,required_lightweight,False
drivers,667,pass,evidence_bearing,required_lightweight,False
team_radio,346,pass,evidence_bearing,opportunistic,False
