timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-08-23T05:14:37.987798Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.562
2026-08-23T05:14:38.710122Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.559
2026-08-23T05:14:39.359546Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.547
2026-08-23T05:14:40.037955Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.577
2026-08-23T05:14:40.743120Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.604
2026-08-23T05:14:41.619595Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.775
2026-08-23T05:14:41.721553Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T05:14:42.432699Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.711
2026-08-23T05:14:43.265596Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.732
2026-08-23T05:14:44.088668Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.721
2026-08-23T05:14:44.735058Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.545
2026-08-23T05:14:45.354414Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.517
2026-08-23T05:14:45.968331Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.512
2026-08-23T05:14:46.591472Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.522
2026-08-23T05:14:47.212148Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.519
2026-08-23T05:14:47.313983Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T05:14:47.820817Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.507
2026-08-23T05:14:48.418670Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.497
2026-08-23T05:14:49.077929Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.557
2026-08-23T05:14:49.731903Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.553
2026-08-23T05:14:50.626300Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.793
2026-08-23T05:14:51.234625Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.507
2026-08-23T05:14:51.861586Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.526
2026-08-23T05:14:52.497286Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.534
2026-08-23T05:14:52.599021Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T05:14:53.112628Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.513
2026-08-23T05:14:53.927232Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.713
2026-08-23T05:14:54.537576Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.508
2026-08-23T05:14:55.177203Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.538
2026-08-23T05:14:55.777809Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.499
2026-08-23T05:14:56.390401Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.511
2026-08-23T05:14:57.016315Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.525
2026-08-23T05:14:57.621293Z,stints,stints_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.503
2026-08-23T05:14:57.722532Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T05:14:58.234244Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.512
2026-08-23T05:14:59.090750Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.755
2026-08-23T05:14:59.699106Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.504
2026-08-23T05:15:00.300224Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11470}",1,pass,,0.5
2026-08-23T05:15:00.909815Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11470}",1,pass,,0.508
2026-08-23T05:15:01.504313Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11470}",1,pass,,0.493
2026-08-23T05:15:02.102239Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 10, ""session_key"": 11470}",1,pass,,0.497
2026-08-23T05:15:02.712005Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 11, ""session_key"": 11470}",1,pass,,0.509
2026-08-23T05:15:03.307476Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 12, ""session_key"": 11470}",1,pass,,0.494
2026-08-23T05:15:03.914902Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 14, ""session_key"": 11470}",1,pass,,0.506
2026-08-23T05:15:04.520990Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 16, ""session_key"": 11470}",1,pass,,0.505
2026-08-23T05:15:05.133175Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 18, ""session_key"": 11470}",1,pass,,0.511
2026-08-23T05:15:05.745609Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 23, ""session_key"": 11470}",1,pass,,0.511
2026-08-23T05:15:06.352742Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 27, ""session_key"": 11470}",1,pass,,0.506
2026-08-23T05:15:06.951080Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 30, ""session_key"": 11470}",1,pass,,0.497
2026-08-23T05:15:07.558354Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 31, ""session_key"": 11470}",1,pass,,0.506
2026-08-23T05:15:08.153275Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 41, ""session_key"": 11470}",1,pass,,0.494
2026-08-23T05:15:08.747654Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 43, ""session_key"": 11470}",1,pass,,0.493
2026-08-23T05:15:09.358303Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 44, ""session_key"": 11470}",1,pass,,0.51
