lane,rows,result,reason,required_status,heavy_endpoint
weather,5546,pass,evidence_bearing,required_lightweight,False
race_control,3090,pass,evidence_bearing,required_lightweight,False
intervals,228092,pass,evidence_bearing,required_lightweight,False
position,20640,pass,evidence_bearing,required_lightweight,False
stints,2760,pass,evidence_bearing,required_lightweight,False
pit,381,pass,evidence_bearing,required_lightweight,False
starting_grid,220,pass,evidence_bearing,required_lightweight,False
drivers,799,pass,evidence_bearing,required_lightweight,False
team_radio,250,pass,evidence_bearing,opportunistic,False
