date,session_key,meeting_key,position,driver_number
2026-09-12T11:36:56.558000+00:00,11364,1294,2,81
2026-09-12T11:36:56.558000+00:00,11364,1294,10,87
2026-09-12T11:37:05.736000+00:00,11364,1294,19,11
2026-09-12T11:37:05.736000+00:00,11364,1294,17,18
2026-09-12T11:37:05.736000+00:00,11364,1294,18,55
2026-09-12T11:37:20.580000+00:00,11364,1294,4,3
2026-09-12T11:37:20.580000+00:00,11364,1294,2,12
2026-09-12T11:37:20.580000+00:00,11364,1294,3,81
2026-09-12T11:37:31.498000+00:00,11364,1294,6,1
2026-09-12T11:37:31.498000+00:00,11364,1294,5,3
2026-09-12T11:37:31.498000+00:00,11364,1294,9,5
2026-09-12T11:37:31.498000+00:00,11364,1294,15,10
2026-09-12T11:37:31.498000+00:00,11364,1294,20,11
2026-09-12T11:37:31.498000+00:00,11364,1294,17,14
2026-09-12T11:37:31.498000+00:00,11364,1294,18,18
2026-09-12T11:37:31.498000+00:00,11364,1294,12,22
2026-09-12T11:37:31.498000+00:00,11364,1294,10,27
2026-09-12T11:37:31.498000+00:00,11364,1294,8,30
2026-09-12T11:37:31.498000+00:00,11364,1294,16,31
2026-09-12T11:37:31.498000+00:00,11364,1294,13,41
2026-09-12T11:37:31.498000+00:00,11364,1294,14,43
2026-09-12T11:37:31.498000+00:00,11364,1294,7,44
2026-09-12T11:37:31.498000+00:00,11364,1294,19,55
2026-09-12T11:37:31.498000+00:00,11364,1294,4,63
2026-09-12T11:37:31.498000+00:00,11364,1294,21,77
2026-09-12T11:37:31.498000+00:00,11364,1294,11,87
2026-09-12T11:38:46.071000+00:00,11364,1294,18,14
2026-09-12T11:38:46.071000+00:00,11364,1294,19,18
2026-09-12T11:38:46.071000+00:00,11364,1294,17,55
2026-09-12T11:38:58.472000+00:00,11364,1294,2,1
2026-09-12T11:38:58.472000+00:00,11364,1294,6,3
2026-09-12T11:38:58.472000+00:00,11364,1294,3,12
2026-09-12T11:38:58.472000+00:00,11364,1294,5,63
2026-09-12T11:38:58.472000+00:00,11364,1294,4,81
2026-09-12T11:39:48.327000+00:00,11364,1294,10,5
2026-09-12T11:39:48.327000+00:00,11364,1294,16,10
2026-09-12T11:39:48.327000+00:00,11364,1294,13,22
2026-09-12T11:39:48.327000+00:00,11364,1294,11,27
2026-09-12T11:39:48.327000+00:00,11364,1294,9,31
2026-09-12T11:39:48.327000+00:00,11364,1294,14,41
2026-09-12T11:39:48.327000+00:00,11364,1294,15,43
2026-09-12T11:39:48.327000+00:00,11364,1294,12,87
2026-09-12T11:40:01.469000+00:00,11364,1294,11,5
2026-09-12T11:40:01.469000+00:00,11364,1294,12,27
2026-09-12T11:40:01.469000+00:00,11364,1294,10,87
