date,session_key,meeting_key,driver_number,position
2026-07-05T14:04:14.548000+00:00,11326,1289,81,9
2026-07-05T14:04:15.784000+00:00,11326,1289,10,14
2026-07-05T14:04:15.784000+00:00,11326,1289,31,13
2026-07-05T14:04:16.197000+00:00,11326,1289,27,16
2026-07-05T14:04:16.197000+00:00,11326,1289,43,15
2026-07-05T14:04:17.184000+00:00,11326,1289,77,21
2026-07-05T14:04:17.184000+00:00,11326,1289,18,20
2026-07-05T14:04:20.685000+00:00,11326,1289,1,7
2026-07-05T14:04:20.685000+00:00,11326,1289,41,8
2026-07-05T14:04:22.034000+00:00,11326,1289,10,13
2026-07-05T14:04:22.034000+00:00,11326,1289,31,14
2026-07-05T14:04:26.213000+00:00,11326,1289,10,14
2026-07-05T14:04:26.213000+00:00,11326,1289,31,13
2026-07-05T14:04:29.046000+00:00,11326,1289,81,10
2026-07-05T14:04:29.046000+00:00,11326,1289,41,9
2026-07-05T14:04:29.046000+00:00,11326,1289,30,8
2026-07-05T14:04:29.686000+00:00,11326,1289,1,6
2026-07-05T14:04:29.686000+00:00,11326,1289,3,7
2026-07-05T14:04:30.378000+00:00,11326,1289,41,8
2026-07-05T14:04:30.378000+00:00,11326,1289,30,9
2026-07-05T14:04:30.850000+00:00,11326,1289,87,18
2026-07-05T14:04:30.850000+00:00,11326,1289,11,17
2026-07-05T14:04:34.968000+00:00,11326,1289,1,7
2026-07-05T14:04:34.968000+00:00,11326,1289,3,6
2026-07-05T14:04:35.986000+00:00,11326,1289,41,9
2026-07-05T14:04:35.986000+00:00,11326,1289,30,8
2026-07-05T14:04:36.026000+00:00,11326,1289,81,9
2026-07-05T14:04:36.026000+00:00,11326,1289,41,10
2026-07-05T14:04:40.087000+00:00,11326,1289,87,19
2026-07-05T14:04:40.087000+00:00,11326,1289,23,20
2026-07-05T14:04:40.087000+00:00,11326,1289,77,18
2026-07-05T14:04:40.087000+00:00,11326,1289,18,21
2026-07-05T14:04:40.146000+00:00,11326,1289,87,20
2026-07-05T14:04:40.146000+00:00,11326,1289,23,21
2026-07-05T14:04:40.146000+00:00,11326,1289,18,19
2026-07-05T14:04:43.783000+00:00,11326,1289,23,22
2026-07-05T14:04:43.783000+00:00,11326,1289,14,21
2026-07-05T14:04:49.363000+00:00,11326,1289,27,15
2026-07-05T14:04:49.363000+00:00,11326,1289,43,16
2026-07-05T14:04:51.876000+00:00,11326,1289,5,12
2026-07-05T14:04:51.876000+00:00,11326,1289,55,11
2026-07-05T14:05:15.480000+00:00,11326,1289,81,10
2026-07-05T14:05:15.480000+00:00,11326,1289,41,9
2026-07-05T14:05:17.397000+00:00,11326,1289,81,11
2026-07-05T14:05:17.397000+00:00,11326,1289,55,10
2026-07-05T14:05:21.124000+00:00,11326,1289,5,13
2026-07-05T14:05:21.124000+00:00,11326,1289,31,12
2026-07-05T14:05:21.180000+00:00,11326,1289,5,14
2026-07-05T14:05:21.180000+00:00,11326,1289,10,13
2026-07-05T14:05:28.081000+00:00,11326,1289,81,12
2026-07-05T14:05:28.081000+00:00,11326,1289,31,11
2026-07-05T14:05:34.647000+00:00,11326,1289,81,13
2026-07-05T14:05:34.647000+00:00,11326,1289,10,12
2026-07-05T14:05:36.391000+00:00,11326,1289,81,14
2026-07-05T14:05:36.391000+00:00,11326,1289,5,13
2026-07-05T14:05:44.420000+00:00,11326,1289,5,12
2026-07-05T14:05:44.420000+00:00,11326,1289,10,13
2026-07-05T14:05:49.064000+00:00,11326,1289,81,15
2026-07-05T14:05:49.064000+00:00,11326,1289,27,14
2026-07-05T14:05:49.295000+00:00,11326,1289,81,16
2026-07-05T14:05:49.295000+00:00,11326,1289,43,15
2026-07-05T14:05:53.597000+00:00,11326,1289,81,17
2026-07-05T14:05:53.597000+00:00,11326,1289,11,16
2026-07-05T14:05:53.930000+00:00,11326,1289,81,18
2026-07-05T14:05:53.930000+00:00,11326,1289,77,17
2026-07-05T14:05:58.973000+00:00,11326,1289,81,19
2026-07-05T14:05:58.973000+00:00,11326,1289,18,18
2026-07-05T14:06:14.600000+00:00,11326,1289,81,20
2026-07-05T14:06:14.600000+00:00,11326,1289,87,19
2026-07-05T14:06:23.398000+00:00,11326,1289,27,15
2026-07-05T14:06:23.398000+00:00,11326,1289,43,14
2026-07-05T14:06:29.047000+00:00,11326,1289,81,21
2026-07-05T14:06:29.047000+00:00,11326,1289,14,20
2026-07-05T14:06:29.663000+00:00,11326,1289,27,16
2026-07-05T14:06:29.663000+00:00,11326,1289,11,15
2026-07-05T14:06:30.917000+00:00,11326,1289,27,17
2026-07-05T14:06:30.917000+00:00,11326,1289,77,16
2026-07-05T14:06:31.374000+00:00,11326,1289,27,18
2026-07-05T14:06:31.374000+00:00,11326,1289,18,17
2026-07-05T14:06:32.528000+00:00,11326,1289,27,19
2026-07-05T14:06:32.528000+00:00,11326,1289,87,18
2026-07-05T14:06:34.734000+00:00,11326,1289,27,20
2026-07-05T14:06:34.734000+00:00,11326,1289,14,19
2026-07-05T14:06:58.657000+00:00,11326,1289,5,11
2026-07-05T14:06:58.657000+00:00,11326,1289,31,12
2026-07-05T14:07:07.646000+00:00,11326,1289,27,19
2026-07-05T14:07:07.646000+00:00,11326,1289,14,20
2026-07-05T14:07:20.730000+00:00,11326,1289,87,17
2026-07-05T14:07:20.730000+00:00,11326,1289,18,18
2026-07-05T14:07:30.131000+00:00,11326,1289,6,6
2026-07-05T14:07:30.131000+00:00,11326,1289,3,5
2026-07-05T14:08:35.579000+00:00,11326,1289,10,12
2026-07-05T14:08:35.579000+00:00,11326,1289,31,13
2026-07-05T14:09:33.141000+00:00,11326,1289,27,18
2026-07-05T14:09:33.141000+00:00,11326,1289,18,19
2026-07-05T14:10:59.177000+00:00,11326,1289,5,10
2026-07-05T14:10:59.177000+00:00,11326,1289,55,11
2026-07-05T14:11:19.518000+00:00,11326,1289,5,11
2026-07-05T14:11:19.518000+00:00,11326,1289,55,10
2026-07-05T14:11:42.790000+00:00,11326,1289,5,10
2026-07-05T14:11:42.790000+00:00,11326,1289,55,11
2026-07-05T14:11:50.100000+00:00,11326,1289,31,14
2026-07-05T14:11:50.100000+00:00,11326,1289,43,13
2026-07-05T14:13:25.236000+00:00,11326,1289,55,12
2026-07-05T14:13:25.236000+00:00,11326,1289,10,11
2026-07-05T14:13:32.315000+00:00,11326,1289,87,16
2026-07-05T14:13:32.315000+00:00,11326,1289,77,17
2026-07-05T14:14:13.160000+00:00,11326,1289,55,11
2026-07-05T14:14:13.160000+00:00,11326,1289,10,12
2026-07-05T14:15:02.698000+00:00,11326,1289,55,12
2026-07-05T14:15:02.698000+00:00,11326,1289,10,11
2026-07-05T14:15:10.812000+00:00,11326,1289,27,17
2026-07-05T14:15:10.812000+00:00,11326,1289,77,18
2026-07-05T14:15:50.101000+00:00,11326,1289,55,11
2026-07-05T14:15:50.101000+00:00,11326,1289,10,12
2026-07-05T14:16:36.772000+00:00,11326,1289,55,12
2026-07-05T14:16:36.772000+00:00,11326,1289,10,11
2026-07-05T14:18:17.527000+00:00,11326,1289,55,13
2026-07-05T14:18:17.527000+00:00,11326,1289,43,12
2026-07-05T14:19:11.740000+00:00,11326,1289,27,16
2026-07-05T14:19:11.740000+00:00,11326,1289,87,17
2026-07-05T14:20:33.449000+00:00,11326,1289,12,2
2026-07-05T14:20:33.449000+00:00,11326,1289,44,3
2026-07-05T14:22:25.232000+00:00,11326,1289,27,15
2026-07-05T14:22:25.232000+00:00,11326,1289,11,16
2026-07-05T14:27:44.580000+00:00,11326,1289,81,20
2026-07-05T14:27:44.580000+00:00,11326,1289,14,21
2026-07-05T14:28:14.429000+00:00,11326,1289,81,19
2026-07-05T14:28:14.429000+00:00,11326,1289,18,20
2026-07-05T14:30:06.201000+00:00,11326,1289,63,5
2026-07-05T14:30:06.201000+00:00,11326,1289,3,4
2026-07-05T14:30:55.843000+00:00,11326,1289,63,4
2026-07-05T14:30:55.843000+00:00,11326,1289,3,5
2026-07-05T14:31:01.833000+00:00,11326,1289,6,5
2026-07-05T14:31:01.833000+00:00,11326,1289,3,6
2026-07-05T14:31:02.991000+00:00,11326,1289,1,6
2026-07-05T14:31:02.991000+00:00,11326,1289,3,7
2026-07-05T14:31:15.210000+00:00,11326,1289,27,14
2026-07-05T14:31:15.210000+00:00,11326,1289,31,15
2026-07-05T14:31:37.294000+00:00,11326,1289,27,15
2026-07-05T14:31:37.294000+00:00,11326,1289,31,14
2026-07-05T14:31:43.066000+00:00,11326,1289,27,16
2026-07-05T14:31:43.066000+00:00,11326,1289,11,15
2026-07-05T14:31:43.893000+00:00,11326,1289,27,17
2026-07-05T14:31:43.893000+00:00,11326,1289,87,16
2026-07-05T14:31:51.654000+00:00,11326,1289,27,18
2026-07-05T14:31:51.654000+00:00,11326,1289,77,17
2026-07-05T14:33:54.808000+00:00,11326,1289,14,20
2026-07-05T14:33:54.808000+00:00,11326,1289,18,21
2026-07-05T14:34:12.402000+00:00,11326,1289,6,6
2026-07-05T14:34:12.402000+00:00,11326,1289,1,5
2026-07-05T14:34:21.886000+00:00,11326,1289,6,7
2026-07-05T14:34:21.886000+00:00,11326,1289,3,6
2026-07-05T14:34:27.062000+00:00,11326,1289,6,8
2026-07-05T14:34:27.062000+00:00,11326,1289,30,7
2026-07-05T14:34:28.939000+00:00,11326,1289,6,9
2026-07-05T14:34:28.939000+00:00,11326,1289,41,8
2026-07-05T14:34:39.501000+00:00,11326,1289,6,10
2026-07-05T14:34:39.501000+00:00,11326,1289,5,9
2026-07-05T14:35:19.617000+00:00,11326,1289,6,9
2026-07-05T14:35:19.617000+00:00,11326,1289,5,10
2026-07-05T14:36:20.230000+00:00,11326,1289,27,17
2026-07-05T14:36:20.230000+00:00,11326,1289,77,18
2026-07-05T14:36:27.498000+00:00,11326,1289,55,14
2026-07-05T14:36:27.498000+00:00,11326,1289,31,13
2026-07-05T14:36:34.475000+00:00,11326,1289,55,15
2026-07-05T14:36:34.475000+00:00,11326,1289,11,14
2026-07-05T14:36:35.216000+00:00,11326,1289,87,15
2026-07-05T14:36:35.216000+00:00,11326,1289,55,16
2026-07-05T14:37:06.677000+00:00,11326,1289,87,14
2026-07-05T14:37:06.677000+00:00,11326,1289,11,15
2026-07-05T14:37:22.157000+00:00,11326,1289,87,15
2026-07-05T14:37:22.157000+00:00,11326,1289,11,14
2026-07-05T14:37:29.721000+00:00,11326,1289,14,21
2026-07-05T14:37:29.721000+00:00,11326,1289,18,20
2026-07-05T14:38:22.140000+00:00,11326,1289,87,13
2026-07-05T14:38:22.140000+00:00,11326,1289,31,14
2026-07-05T14:38:22.140000+00:00,11326,1289,11,15
2026-07-05T14:38:28.350000+00:00,11326,1289,55,14
2026-07-05T14:38:28.350000+00:00,11326,1289,31,15
2026-07-05T14:38:28.350000+00:00,11326,1289,11,16
2026-07-05T14:38:29.684000+00:00,11326,1289,27,15
2026-07-05T14:38:29.684000+00:00,11326,1289,31,16
2026-07-05T14:38:29.684000+00:00,11326,1289,11,17
2026-07-05T14:38:33.395000+00:00,11326,1289,31,17
2026-07-05T14:38:33.395000+00:00,11326,1289,77,16
2026-07-05T14:38:33.395000+00:00,11326,1289,11,18
2026-07-05T14:38:34.905000+00:00,11326,1289,81,17
2026-07-05T14:38:34.905000+00:00,11326,1289,31,18
2026-07-05T14:38:34.905000+00:00,11326,1289,11,19
2026-07-05T14:38:39.332000+00:00,11326,1289,31,19
2026-07-05T14:38:39.332000+00:00,11326,1289,11,18
2026-07-05T14:39:01.324000+00:00,11326,1289,81,16
2026-07-05T14:39:01.324000+00:00,11326,1289,77,17
2026-07-05T14:39:35.828000+00:00,11326,1289,14,20
2026-07-05T14:39:35.828000+00:00,11326,1289,18,21
2026-07-05T14:40:01.926000+00:00,11326,1289,87,12
2026-07-05T14:40:01.926000+00:00,11326,1289,43,13
2026-07-05T14:40:13.967000+00:00,11326,1289,6,8
2026-07-05T14:40:13.967000+00:00,11326,1289,41,9
2026-07-05T14:40:42.099000+00:00,11326,1289,44,4
2026-07-05T14:40:42.099000+00:00,11326,1289,63,5
2026-07-05T14:40:42.099000+00:00,11326,1289,1,3
2026-07-05T14:40:48.701000+00:00,11326,1289,44,5
2026-07-05T14:40:48.701000+00:00,11326,1289,63,6
2026-07-05T14:40:48.701000+00:00,11326,1289,3,4
2026-07-05T14:40:51.859000+00:00,11326,1289,44,6
2026-07-05T14:40:51.859000+00:00,11326,1289,63,5
2026-07-05T14:41:35.293000+00:00,11326,1289,87,11
2026-07-05T14:41:35.293000+00:00,11326,1289,10,12
2026-07-05T14:41:35.692000+00:00,11326,1289,10,13
2026-07-05T14:41:35.692000+00:00,11326,1289,43,12
2026-07-05T14:41:44.960000+00:00,11326,1289,55,13
2026-07-05T14:41:44.960000+00:00,11326,1289,10,14
2026-07-05T14:42:00.477000+00:00,11326,1289,87,12
2026-07-05T14:42:00.477000+00:00,11326,1289,43,11
2026-07-05T14:42:04.776000+00:00,11326,1289,55,14
2026-07-05T14:42:04.776000+00:00,11326,1289,10,13
2026-07-05T14:42:24.948000+00:00,11326,1289,55,13
2026-07-05T14:42:24.948000+00:00,11326,1289,10,14
2026-07-05T14:43:30.761000+00:00,11326,1289,12,1
2026-07-05T14:43:30.761000+00:00,11326,1289,16,2
2026-07-05T14:43:40.173000+00:00,11326,1289,55,14
2026-07-05T14:43:40.173000+00:00,11326,1289,10,13
2026-07-05T14:43:50.141000+00:00,11326,1289,6,7
2026-07-05T14:43:50.141000+00:00,11326,1289,30,8
2026-07-05T14:44:29.245000+00:00,11326,1289,27,14
2026-07-05T14:44:29.245000+00:00,11326,1289,55,15
2026-07-05T14:44:47.100000+00:00,11326,1289,77,18
2026-07-05T14:44:47.100000+00:00,11326,1289,11,17
2026-07-05T14:44:47.475000+00:00,11326,1289,31,18
2026-07-05T14:44:47.475000+00:00,11326,1289,77,19
2026-07-05T14:46:50.581000+00:00,11326,1289,87,13
2026-07-05T14:46:50.581000+00:00,11326,1289,10,12
2026-07-05T14:47:12.282000+00:00,11326,1289,27,13
2026-07-05T14:47:12.282000+00:00,11326,1289,87,14
2026-07-05T14:47:58.788000+00:00,11326,1289,31,17
2026-07-05T14:47:58.788000+00:00,11326,1289,11,18
2026-07-05T14:48:38.773000+00:00,11326,1289,1,4
2026-07-05T14:48:38.773000+00:00,11326,1289,3,3
2026-07-05T14:48:39.347000+00:00,11326,1289,63,4
2026-07-05T14:48:39.347000+00:00,11326,1289,1,5
2026-07-05T14:48:39.896000+00:00,11326,1289,44,5
2026-07-05T14:48:39.896000+00:00,11326,1289,1,6
2026-07-05T14:48:40.055000+00:00,11326,1289,87,15
2026-07-05T14:48:40.055000+00:00,11326,1289,55,14
2026-07-05T14:48:58.472000+00:00,11326,1289,6,6
2026-07-05T14:48:58.472000+00:00,11326,1289,1,7
2026-07-05T14:49:25.074000+00:00,11326,1289,44,4
2026-07-05T14:49:25.074000+00:00,11326,1289,63,5
2026-07-05T14:49:45.537000+00:00,11326,1289,44,5
2026-07-05T14:49:45.537000+00:00,11326,1289,63,4
2026-07-05T14:50:11.657000+00:00,11326,1289,81,15
2026-07-05T14:50:11.657000+00:00,11326,1289,87,16
2026-07-05T14:50:54.025000+00:00,11326,1289,6,7
2026-07-05T14:50:54.025000+00:00,11326,1289,1,6
2026-07-05T14:51:32.665000+00:00,11326,1289,87,17
2026-07-05T14:51:32.665000+00:00,11326,1289,31,16
2026-07-05T14:51:34.798000+00:00,11326,1289,87,18
2026-07-05T14:51:34.798000+00:00,11326,1289,11,17
2026-07-05T14:52:13.787000+00:00,11326,1289,44,4
2026-07-05T14:52:13.787000+00:00,11326,1289,63,5
2026-07-05T14:52:33.551000+00:00,11326,1289,44,5
2026-07-05T14:52:33.551000+00:00,11326,1289,63,4
2026-07-05T14:54:41.580000+00:00,11326,1289,87,17
2026-07-05T14:54:41.580000+00:00,11326,1289,11,18
2026-07-05T14:57:16.597000+00:00,11326,1289,81,14
2026-07-05T14:57:16.597000+00:00,11326,1289,55,15
2026-07-05T14:57:42.284000+00:00,11326,1289,63,3
2026-07-05T14:57:42.284000+00:00,11326,1289,3,4
2026-07-05T14:57:42.315000+00:00,11326,1289,63,4
2026-07-05T14:57:42.315000+00:00,11326,1289,3,3
2026-07-05T14:57:58.376000+00:00,11326,1289,63,3
2026-07-05T14:57:58.376000+00:00,11326,1289,3,4
2026-07-05T14:58:03.731000+00:00,11326,1289,63,4
2026-07-05T14:58:03.731000+00:00,11326,1289,3,3
2026-07-05T14:58:04.142000+00:00,11326,1289,44,4
2026-07-05T14:58:04.142000+00:00,11326,1289,63,5
2026-07-05T14:58:10.489000+00:00,11326,1289,81,15
2026-07-05T14:58:10.489000+00:00,11326,1289,55,14
2026-07-05T14:58:15.955000+00:00,11326,1289,63,6
2026-07-05T14:58:15.955000+00:00,11326,1289,1,5
2026-07-05T14:58:25.638000+00:00,11326,1289,81,14
2026-07-05T14:58:25.638000+00:00,11326,1289,55,15
2026-07-05T14:58:25.878000+00:00,11326,1289,63,7
2026-07-05T14:58:25.878000+00:00,11326,1289,6,6
2026-07-05T14:59:07.432000+00:00,11326,1289,87,16
2026-07-05T14:59:07.432000+00:00,11326,1289,31,17
2026-07-05T14:59:15.473000+00:00,11326,1289,81,13
2026-07-05T14:59:15.473000+00:00,11326,1289,27,14
2026-07-05T14:59:16.360000+00:00,11326,1289,27,15
2026-07-05T14:59:16.360000+00:00,11326,1289,55,14
2026-07-05T14:59:20.090000+00:00,11326,1289,12,2
2026-07-05T14:59:20.090000+00:00,11326,1289,16,1
2026-07-05T15:00:13.952000+00:00,11326,1289,63,6
2026-07-05T15:00:13.952000+00:00,11326,1289,6,7
2026-07-05T15:02:28.744000+00:00,11326,1289,81,14
2026-07-05T15:02:28.744000+00:00,11326,1289,55,13
2026-07-05T15:02:38.581000+00:00,11326,1289,81,15
2026-07-05T15:02:38.581000+00:00,11326,1289,27,14
2026-07-05T15:02:42.044000+00:00,11326,1289,81,16
2026-07-05T15:02:42.044000+00:00,11326,1289,87,15
2026-07-05T15:02:43.019000+00:00,11326,1289,81,17
2026-07-05T15:02:43.019000+00:00,11326,1289,31,16
2026-07-05T15:03:10.699000+00:00,11326,1289,44,3
2026-07-05T15:03:10.699000+00:00,11326,1289,3,4
2026-07-05T15:03:32.573000+00:00,11326,1289,27,15
2026-07-05T15:03:32.573000+00:00,11326,1289,87,14
2026-07-05T15:03:33.658000+00:00,11326,1289,27,16
2026-07-05T15:03:33.658000+00:00,11326,1289,31,15
2026-07-05T15:03:37.074000+00:00,11326,1289,81,16
2026-07-05T15:03:37.074000+00:00,11326,1289,27,17
2026-07-05T15:03:43.230000+00:00,11326,1289,27,18
2026-07-05T15:03:43.230000+00:00,11326,1289,11,17
2026-07-05T15:04:15.362000+00:00,11326,1289,27,19
2026-07-05T15:04:15.362000+00:00,11326,1289,77,18
2026-07-05T15:04:15.671000+00:00,11326,1289,44,4
2026-07-05T15:04:15.671000+00:00,11326,1289,3,3
2026-07-05T15:04:26.690000+00:00,11326,1289,44,3
2026-07-05T15:04:26.690000+00:00,11326,1289,3,4
2026-07-05T15:04:47.802000+00:00,11326,1289,63,5
2026-07-05T15:04:47.802000+00:00,11326,1289,1,6
2026-07-05T15:05:00.522000+00:00,11326,1289,27,20
2026-07-05T15:05:00.522000+00:00,11326,1289,14,19
2026-07-05T15:05:07.045000+00:00,11326,1289,27,21
2026-07-05T15:05:07.045000+00:00,11326,1289,18,20
2026-07-05T15:06:23.272000+00:00,11326,1289,27,22
2026-07-05T15:06:23.272000+00:00,11326,1289,23,21
2026-07-05T15:06:48.871000+00:00,11326,1289,81,15
2026-07-05T15:06:48.871000+00:00,11326,1289,31,16
2026-07-05T15:08:17.616000+00:00,11326,1289,81,14
2026-07-05T15:08:17.616000+00:00,11326,1289,87,15
2026-07-05T15:09:23.843000+00:00,11326,1289,12,3
2026-07-05T15:09:23.843000+00:00,11326,1289,44,2
2026-07-05T15:09:32.523000+00:00,11326,1289,12,4
2026-07-05T15:09:32.523000+00:00,11326,1289,3,3
2026-07-05T15:09:37.042000+00:00,11326,1289,12,5
2026-07-05T15:09:37.042000+00:00,11326,1289,63,4
2026-07-05T15:10:09.442000+00:00,11326,1289,12,6
2026-07-05T15:10:09.442000+00:00,11326,1289,1,5
2026-07-05T15:10:09.470000+00:00,11326,1289,12,5
2026-07-05T15:10:09.470000+00:00,11326,1289,1,6
2026-07-05T15:10:10.685000+00:00,11326,1289,12,6
2026-07-05T15:10:10.685000+00:00,11326,1289,1,5
2026-07-05T15:11:36.222000+00:00,11326,1289,12,7
2026-07-05T15:11:36.222000+00:00,11326,1289,6,6
2026-07-05T15:13:11.294000+00:00,11326,1289,12,8
2026-07-05T15:13:11.294000+00:00,11326,1289,30,7
2026-07-05T15:13:14.566000+00:00,11326,1289,12,9
2026-07-05T15:13:14.566000+00:00,11326,1289,41,8
2026-07-05T15:13:20.534000+00:00,11326,1289,12,10
2026-07-05T15:13:20.534000+00:00,11326,1289,5,9
2026-07-05T15:15:32.917000+00:00,11326,1289,81,13
2026-07-05T15:15:32.917000+00:00,11326,1289,55,14
2026-07-05T15:18:38.292000+00:00,11326,1289,63,3
2026-07-05T15:18:38.292000+00:00,11326,1289,3,4
2026-07-05T15:18:47.717000+00:00,11326,1289,1,4
2026-07-05T15:18:47.717000+00:00,11326,1289,3,5
2026-07-05T15:19:01.058000+00:00,11326,1289,6,5
2026-07-05T15:19:01.058000+00:00,11326,1289,3,6
2026-07-05T15:19:22.737000+00:00,11326,1289,3,7
2026-07-05T15:19:22.737000+00:00,11326,1289,30,6
2026-07-05T15:19:26.101000+00:00,11326,1289,3,8
2026-07-05T15:19:26.101000+00:00,11326,1289,41,7
2026-07-05T15:19:33.720000+00:00,11326,1289,3,9
2026-07-05T15:19:33.720000+00:00,11326,1289,5,8
2026-07-05T15:19:52.200000+00:00,11326,1289,12,9
2026-07-05T15:19:52.200000+00:00,11326,1289,3,10
2026-07-05T15:19:55.895000+00:00,11326,1289,3,11
2026-07-05T15:19:55.895000+00:00,11326,1289,43,10
2026-07-05T15:20:01.546000+00:00,11326,1289,3,12
2026-07-05T15:20:01.546000+00:00,11326,1289,10,11
2026-07-05T15:20:21.643000+00:00,11326,1289,10,10
2026-07-05T15:20:21.643000+00:00,11326,1289,43,11
2026-07-05T15:20:29.274000+00:00,11326,1289,3,13
2026-07-05T15:20:29.274000+00:00,11326,1289,81,12
2026-07-05T15:20:41.475000+00:00,11326,1289,3,14
2026-07-05T15:20:41.475000+00:00,11326,1289,55,13
2026-07-05T15:20:50.348000+00:00,11326,1289,3,15
2026-07-05T15:20:50.348000+00:00,11326,1289,87,14
2026-07-05T15:20:54.759000+00:00,11326,1289,3,16
2026-07-05T15:20:54.759000+00:00,11326,1289,31,15
2026-07-05T15:21:00.257000+00:00,11326,1289,81,13
2026-07-05T15:21:00.257000+00:00,11326,1289,55,12
2026-07-05T15:21:07.065000+00:00,11326,1289,44,3
2026-07-05T15:21:07.065000+00:00,11326,1289,63,2
2026-07-05T15:21:30.498000+00:00,11326,1289,3,17
2026-07-05T15:21:30.498000+00:00,11326,1289,11,16
2026-07-05T15:22:13.931000+00:00,11326,1289,3,18
2026-07-05T15:22:13.931000+00:00,11326,1289,77,17
2026-07-05T15:22:35.180000+00:00,11326,1289,10,11
2026-07-05T15:22:35.180000+00:00,11326,1289,43,10
2026-07-05T15:23:03.436000+00:00,11326,1289,3,19
2026-07-05T15:23:03.436000+00:00,11326,1289,14,18
2026-07-05T15:23:15.018000+00:00,11326,1289,81,12
2026-07-05T15:23:15.018000+00:00,11326,1289,55,13
2026-07-05T15:23:27.732000+00:00,11326,1289,3,20
2026-07-05T15:23:27.732000+00:00,11326,1289,18,19
2026-07-05T15:31:09.449000+00:00,11326,1289,12,11
2026-07-05T15:31:09.449000+00:00,11326,1289,10,10
2026-07-05T15:31:09.449000+00:00,11326,1289,43,9
2026-07-05T15:31:09.735000+00:00,11326,1289,12,12
2026-07-05T15:31:09.735000+00:00,11326,1289,81,11
2026-07-05T15:31:10.026000+00:00,11326,1289,12,13
2026-07-05T15:31:10.026000+00:00,11326,1289,55,12
2026-07-05T15:31:10.896000+00:00,11326,1289,12,14
2026-07-05T15:31:10.896000+00:00,11326,1289,87,13
2026-07-05T15:31:11.207000+00:00,11326,1289,12,15
2026-07-05T15:31:11.207000+00:00,11326,1289,31,14
