timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-08-23T03:11:14.256280Z,sessions,sessions_by_year,"{""year"": 2026}",131,pass,,0.352
2026-08-23T03:11:14.889894Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.478
2026-08-23T03:11:15.419319Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.428
2026-08-23T03:11:15.834984Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.314
2026-08-23T03:11:16.297328Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.361
2026-08-23T03:11:16.772257Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.373
2026-08-23T03:11:16.874177Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T03:11:17.349286Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.475
2026-08-23T03:11:17.969317Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.519
2026-08-23T03:11:18.380134Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.309
2026-08-23T03:11:18.833253Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.352
2026-08-23T03:11:19.244079Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.309
2026-08-23T03:11:19.651620Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.306
2026-08-23T03:11:22.162930Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,2.41
2026-08-23T03:11:22.585571Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.321
2026-08-23T03:11:22.687325Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T03:11:23.054352Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.367
2026-08-23T03:11:23.477638Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.322
2026-08-23T03:11:23.899237Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.32
2026-08-23T03:11:24.392640Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.392
2026-08-23T03:11:24.865224Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.371
2026-08-23T03:11:25.284985Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.318
2026-08-23T03:11:25.701373Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.315
2026-08-23T03:11:26.144557Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.341
2026-08-23T03:11:26.246439Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-08-23T03:11:26.793923Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.547
2026-08-23T03:11:27.237354Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.342
2026-08-23T03:11:27.647758Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.309
