lane,rows,result,reason,required_status,heavy_endpoint
weather,6099,pass,evidence_bearing,required_lightweight,False
race_control,2960,pass,evidence_bearing,required_lightweight,False
intervals,141177,pass,evidence_bearing,required_lightweight,False
position,22294,pass,evidence_bearing,required_lightweight,False
stints,3564,pass,evidence_bearing,required_lightweight,False
pit,381,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,927,pass,evidence_bearing,required_lightweight,False
team_radio,230,pass,evidence_bearing,opportunistic,False
