lane,rows,result,reason,required_status,heavy_endpoint
weather,5370,pass,evidence_bearing,required_lightweight,False
race_control,2376,pass,evidence_bearing,required_lightweight,False
intervals,175739,pass,evidence_bearing,required_lightweight,False
position,17706,pass,evidence_bearing,required_lightweight,False
stints,3102,pass,evidence_bearing,required_lightweight,False
pit,344,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,723,pass,evidence_bearing,required_lightweight,False
team_radio,230,pass,evidence_bearing,opportunistic,False
