position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-08-22T20:34:12.041167Z
2,12,91.809,1280,11236,2026-08-22T20:34:12.041167Z
3,1,92.141,1280,11236,2026-08-22T20:34:12.041167Z
4,44,92.161,1280,11236,2026-08-22T20:34:12.041167Z
5,81,92.224,1280,11236,2026-08-22T20:34:12.041167Z
6,16,92.528,1280,11236,2026-08-22T20:34:12.041167Z
7,10,92.888,1280,11236,2026-08-22T20:34:12.041167Z
8,3,93.254,1280,11236,2026-08-22T20:34:12.041167Z
9,87,93.409,1280,11236,2026-08-22T20:34:12.041167Z
10,6,93.723,1280,11236,2026-08-22T20:34:12.041167Z
11,27,93.635,1280,11236,2026-08-22T20:34:12.041167Z
12,31,93.639,1280,11236,2026-08-22T20:34:12.041167Z
13,30,93.714,1280,11236,2026-08-22T20:34:12.041167Z
14,5,93.774,1280,11236,2026-08-22T20:34:12.041167Z
15,41,94.048,1280,11236,2026-08-22T20:34:12.041167Z
16,43,94.327,1280,11236,2026-08-22T20:34:12.041167Z
17,55,94.761,1280,11236,2026-08-22T20:34:12.041167Z
18,14,95.581,1280,11236,2026-08-22T20:34:12.041167Z
19,18,96.151,1280,11236,2026-08-22T20:34:12.041167Z
20,77,97.378,1280,11236,2026-08-22T20:34:12.041167Z
21,11,,1280,11236,2026-08-22T20:34:12.041167Z
22,23,95.305,1280,11236,2026-08-22T20:34:12.041167Z
1,63,72.578,1285,11287,2026-08-22T20:42:00.665551Z
2,12,72.646,1285,11287,2026-08-22T20:42:00.665551Z
3,1,72.729,1285,11287,2026-08-22T20:42:00.665551Z
4,81,72.781,1285,11287,2026-08-22T20:42:00.665551Z
5,44,72.868,1285,11287,2026-08-22T20:42:00.665551Z
6,3,72.907,1285,11287,2026-08-22T20:42:00.665551Z
7,6,72.935,1285,11287,2026-08-22T20:42:00.665551Z
8,16,72.976,1285,11287,2026-08-22T20:42:00.665551Z
9,41,73.28,1285,11287,2026-08-22T20:42:00.665551Z
10,43,73.697,1285,11287,2026-08-22T20:42:00.665551Z
11,27,73.886,1285,11287,2026-08-22T20:42:00.665551Z
12,30,73.897,1285,11287,2026-08-22T20:42:00.665551Z
13,5,74.071,1285,11287,2026-08-22T20:42:00.665551Z
14,10,74.187,1285,11287,2026-08-22T20:42:00.665551Z
15,55,74.273,1285,11287,2026-08-22T20:42:00.665551Z
16,87,74.416,1285,11287,2026-08-22T20:42:00.665551Z
17,31,74.845,1285,11287,2026-08-22T20:42:00.665551Z
18,23,74.851,1285,11287,2026-08-22T20:42:00.665551Z
19,14,75.196,1285,11287,2026-08-22T20:42:00.665551Z
20,11,75.429,1285,11287,2026-08-22T20:42:00.665551Z
21,77,76.272,1285,11287,2026-08-22T20:42:00.665551Z
22,18,76.195,1285,11287,2026-08-22T20:42:00.665551Z
1,44,88.376,1289,11317,2026-08-22T20:45:10.490888Z
2,12,88.387,1289,11317,2026-08-22T20:45:10.490888Z
3,3,88.697,1289,11317,2026-08-22T20:45:10.490888Z
4,16,88.703,1289,11317,2026-08-22T20:45:10.490888Z
5,63,88.733,1289,11317,2026-08-22T20:45:10.490888Z
6,1,88.74,1289,11317,2026-08-22T20:45:10.490888Z
7,81,88.772,1289,11317,2026-08-22T20:45:10.490888Z
8,6,88.835,1289,11317,2026-08-22T20:45:10.490888Z
9,30,88.927,1289,11317,2026-08-22T20:45:10.490888Z
10,41,89.367,1289,11317,2026-08-22T20:45:10.490888Z
11,10,89.482,1289,11317,2026-08-22T20:45:10.490888Z
12,5,89.679,1289,11317,2026-08-22T20:45:10.490888Z
13,27,89.707,1289,11317,2026-08-22T20:45:10.490888Z
14,43,89.983,1289,11317,2026-08-22T20:45:10.490888Z
15,55,90.197,1289,11317,2026-08-22T20:45:10.490888Z
16,87,91.083,1289,11317,2026-08-22T20:45:10.490888Z
17,31,91.714,1289,11317,2026-08-22T20:45:10.490888Z
18,11,91.776,1289,11317,2026-08-22T20:45:10.490888Z
19,77,92.02,1289,11317,2026-08-22T20:45:10.490888Z
20,14,92.91,1289,11317,2026-08-22T20:45:10.490888Z
21,18,92.988,1289,11317,2026-08-22T20:45:10.490888Z
22,23,90.65,1289,11317,2026-08-22T20:45:10.490888Z
1,1,71.163,1292,11349,2026-08-22T20:49:12.880043Z
2,63,71.265,1292,11349,2026-08-22T20:49:12.880043Z
3,12,71.296,1292,11349,2026-08-22T20:49:12.880043Z
4,81,71.305,1292,11349,2026-08-22T20:49:12.880043Z
