lane,rows,result,reason,required_status,heavy_endpoint
weather,5592,pass,evidence_bearing,required_lightweight,False
race_control,2909,pass,evidence_bearing,required_lightweight,False
intervals,144306,pass,evidence_bearing,required_lightweight,False
position,22992,pass,evidence_bearing,required_lightweight,False
stints,3370,pass,evidence_bearing,required_lightweight,False
pit,431,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,887,pass,evidence_bearing,required_lightweight,False
team_radio,210,pass,evidence_bearing,opportunistic,False
