source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1291_hungary_budapest_hungaroring/pre_weekend/stable_baseline/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1291_hungary_budapest_hungaroring/pre_weekend/stable_baseline/forecast_rows.csv,2026-07-24T08:57:46Z,33fbe494fd9470f23cb327fc8314175413021fecca1b317fec4bde8775e5ea90,forecast_source,True,Actual forecast source copied into immutable bundle.
