source_name,found,row_count,path
drivers,True,1037,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,258201,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,520,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,28467,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,3880,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,286,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,3886,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,6340,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
