date,session_key,meeting_key,position,driver_number
2026-07-25T14:08:26.485000+00:00,11338,1291,9,23
2026-07-25T14:08:26.485000+00:00,11338,1291,11,11
2026-07-25T14:08:33.552000+00:00,11338,1291,3,44
2026-07-25T14:08:33.552000+00:00,11338,1291,2,12
2026-07-25T14:08:33.552000+00:00,11338,1291,5,16
2026-07-25T14:08:33.552000+00:00,11338,1291,4,6
2026-07-25T14:08:33.552000+00:00,11338,1291,7,10
2026-07-25T14:08:33.552000+00:00,11338,1291,6,43
2026-07-25T14:08:33.552000+00:00,11338,1291,8,14
2026-07-25T14:08:33.552000+00:00,11338,1291,9,18
2026-07-25T14:08:33.552000+00:00,11338,1291,11,77
2026-07-25T14:08:33.552000+00:00,11338,1291,10,23
2026-07-25T14:08:33.552000+00:00,11338,1291,12,11
2026-07-25T14:08:42.353000+00:00,11338,1291,16,1
2026-07-25T14:08:42.353000+00:00,11338,1291,15,81
2026-07-25T14:08:42.353000+00:00,11338,1291,14,63
2026-07-25T14:08:42.353000+00:00,11338,1291,17,30
2026-07-25T14:08:42.353000+00:00,11338,1291,18,27
2026-07-25T14:08:42.353000+00:00,11338,1291,19,5
2026-07-25T14:08:42.353000+00:00,11338,1291,20,41
2026-07-25T14:08:42.353000+00:00,11338,1291,21,31
2026-07-25T14:08:42.353000+00:00,11338,1291,22,87
2026-07-25T14:08:42.353000+00:00,11338,1291,12,77
2026-07-25T14:08:42.353000+00:00,11338,1291,10,55
2026-07-25T14:08:42.353000+00:00,11338,1291,11,23
2026-07-25T14:08:42.353000+00:00,11338,1291,13,11
2026-07-25T14:08:43.196000+00:00,11338,1291,14,1
2026-07-25T14:08:43.196000+00:00,11338,1291,16,81
2026-07-25T14:08:43.196000+00:00,11338,1291,15,63
2026-07-25T14:08:49.599000+00:00,11338,1291,10,18
2026-07-25T14:08:49.599000+00:00,11338,1291,11,55
2026-07-25T14:08:49.599000+00:00,11338,1291,9,23
2026-07-25T14:08:59.130000+00:00,11338,1291,15,1
2026-07-25T14:08:59.130000+00:00,11338,1291,6,16
2026-07-25T14:08:59.130000+00:00,11338,1291,5,63
2026-07-25T14:08:59.130000+00:00,11338,1291,8,10
2026-07-25T14:08:59.130000+00:00,11338,1291,7,43
2026-07-25T14:08:59.130000+00:00,11338,1291,9,14
2026-07-25T14:08:59.130000+00:00,11338,1291,11,18
2026-07-25T14:08:59.130000+00:00,11338,1291,13,77
