source_name,found,row_count,path
drivers,True,713,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,37272,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,260,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,17793,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2113,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,88,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2706,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4921,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
