meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start,source_closure_retrieved_utc
1304,11465,6,41,40,42,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,77,21,25,MEDIUM,7.0,2026-08-21T04:24:16.932526Z
1304,11465,10,31,35,37,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,8,77,26,28,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,3,43,18,27,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,4,43,28,28,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,11,55,44,50,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,8,81,26,31,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,5,19,24,MEDIUM,2.0,2026-08-21T04:24:16.932526Z
1304,11465,5,3,23,40,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,18,23,29,MEDIUM,2.0,2026-08-21T04:24:16.932526Z
1304,11465,5,63,22,30,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,11,31,38,38,INTERMEDIATE,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,5,25,25,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,6,63,31,34,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,8,44,31,31,SOFT,5.0,2026-08-21T04:24:16.932526Z
1304,11465,12,31,39,44,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,41,43,57,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,11,5,26,29,SOFT,1.0,2026-08-21T04:24:16.932526Z
1304,11465,9,81,32,39,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,44,32,34,SOFT,11.0,2026-08-21T04:24:16.932526Z
1304,11465,8,41,58,60,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,12,55,51,60,SOFT,7.0,2026-08-21T04:24:16.932526Z
1304,11465,8,18,30,30,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,13,31,45,47,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,77,29,40,HARD,3.0,2026-08-21T04:24:16.932526Z
1304,11465,10,44,35,40,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,6,3,41,56,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,63,35,43,SOFT,4.0,2026-08-21T04:24:16.932526Z
1304,11465,13,55,61,67,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,77,41,43,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,81,40,48,SOFT,8.0,2026-08-21T04:24:16.932526Z
1304,11465,12,5,30,38,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,3,57,59,MEDIUM,22.0,2026-08-21T04:24:16.932526Z
1304,11465,8,63,44,47,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,11,77,44,49,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,11,81,49,54,MEDIUM,6.0,2026-08-21T04:24:16.932526Z
1304,11465,11,44,41,48,SOFT,6.0,2026-08-21T04:24:16.932526Z
1304,11465,8,3,60,62,MEDIUM,25.0,2026-08-21T04:24:16.932526Z
1304,11465,14,55,68,77,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,13,44,52,52,SOFT,17.0,2026-08-21T04:24:16.932526Z
1304,11465,12,44,49,51,SOFT,14.0,2026-08-21T04:24:16.932526Z
1304,11465,9,63,48,56,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,13,5,39,49,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,41,61,75,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,3,63,65,MEDIUM,28.0,2026-08-21T04:24:16.932526Z
1304,11465,14,31,48,64,SOFT,9.0,2026-08-21T04:24:16.932526Z
1304,11465,10,3,66,70,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,1,1,1,2,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,1,16,1,6,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,18,31,33,MEDIUM,1.0,2026-08-21T04:24:16.932526Z
1304,11465,11,3,71,82,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,1,23,1,4,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,2,1,3,4,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,18,34,36,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,1,27,1,7,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,3,1,5,6,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,3,16,13,14,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,2,16,7,12,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,2,23,5,9,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,4,16,15,20,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,2,27,8,11,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,4,1,7,8,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,12,3,83,87,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,13,3,88,88,HARD,5.0,2026-08-21T04:24:16.932526Z
1304,11465,2,11,3,16,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,15,31,65,74,SOFT,9.0,2026-08-21T04:24:16.932526Z
1304,11465,5,16,21,22,MEDIUM,14.0,2026-08-21T04:24:16.932526Z
1304,11465,5,1,9,10,MEDIUM,8.0,2026-08-21T04:24:16.932526Z
1304,11465,3,23,10,19,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,1,10,1,9,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,3,27,12,13,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,6,1,11,12,MEDIUM,10.0,2026-08-21T04:24:16.932526Z
1304,11465,4,23,20,21,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,2,10,10,17,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,6,16,23,26,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,5,23,22,28,SOFT,2.0,2026-08-21T04:24:16.932526Z
1304,11465,7,1,13,15,MEDIUM,12.0,2026-08-21T04:24:16.932526Z
1304,11465,14,3,89,99,HARD,6.0,2026-08-21T04:24:16.932526Z
1304,11465,3,11,17,27,HARD,9.0,2026-08-21T04:24:16.932526Z
1304,11465,7,16,27,33,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,3,10,18,21,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,15,3,100,104,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,4,27,14,27,MEDIUM,2.0,2026-08-21T04:24:16.932526Z
1304,11465,6,23,29,36,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,4,10,22,23,MEDIUM,10.0,2026-08-21T04:24:16.932526Z
1304,11465,16,31,75,81,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,23,37,40,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,8,1,16,24,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,5,10,24,25,MEDIUM,12.0,2026-08-21T04:24:16.932526Z
1304,11465,8,16,34,44,SOFT,7.0,2026-08-21T04:24:16.932526Z
1304,11465,17,31,82,89,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,6,10,26,27,MEDIUM,12.0,2026-08-21T04:24:16.932526Z
1304,11465,9,16,45,49,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,4,11,28,38,HARD,14.0,2026-08-21T04:24:16.932526Z
1304,11465,18,31,90,92,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,1,12,1,1,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,1,25,29,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,19,31,93,95,SOFT,3.0,2026-08-21T04:24:16.932526Z
1304,11465,10,1,30,30,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,8,23,41,50,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,5,11,39,41,MEDIUM,0.0,2026-08-21T04:24:16.932526Z
1304,11465,1,11,1,2,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,10,28,29,MEDIUM,14.0,2026-08-21T04:24:16.932526Z
1304,11465,16,3,105,116,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,2,12,2,7,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,17,3,117,119,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,20,31,96,98,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,5,27,28,50,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,23,51,55,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,23,56,57,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,6,27,51,53,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,11,1,31,35,SOFT,1.0,2026-08-21T04:24:16.932526Z
1304,11465,8,10,30,35,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,16,50,60,SOFT,5.0,2026-08-21T04:24:16.932526Z
1304,11465,11,16,61,65,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,3,12,8,16,HARD,6.0,2026-08-21T04:24:16.932526Z
1304,11465,12,16,66,67,SOFT,5.0,2026-08-21T04:24:16.932526Z
1304,11465,12,1,36,46,MEDIUM,5.0,2026-08-21T04:24:16.932526Z
1304,11465,4,12,17,19,HARD,0.0,2026-08-21T04:24:16.932526Z
1304,11465,21,31,99,106,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,9,10,36,40,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,18,3,120,128,SOFT,3.0,2026-08-21T04:24:16.932526Z
1304,11465,6,11,42,53,MEDIUM,2.0,2026-08-21T04:24:16.932526Z
1304,11465,7,27,54,68,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,11,23,58,67,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,12,23,68,68,SOFT,19.0,2026-08-21T04:24:16.932526Z
1304,11465,22,31,107,111,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,8,27,69,69,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,7,11,54,55,HARD,25.0,2026-08-21T04:24:16.932526Z
1304,11465,9,27,70,70,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,10,41,49,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,23,31,112,115,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,5,12,20,30,HARD,3.0,2026-08-21T04:24:16.932526Z
1304,11465,19,3,129,136,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11465,10,27,71,73,SOFT,12.0,2026-08-21T04:24:16.932526Z
1304,11465,13,1,47,58,SOFT,6.0,2026-08-21T04:24:16.932526Z
1304,11465,8,11,56,58,HARD,27.0,2026-08-21T04:24:16.932526Z
1304,11465,13,16,68,80,SOFT,0.0,2026-08-21T04:24:16.932526Z
1304,11466,1,1,1,1,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,87,1,1,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,23,1,1,SOFT,17.0,2026-08-21T04:24:20.716267Z
1304,11466,1,10,1,5,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,12,1,2,UNKNOWN,0.0,2026-08-21T04:24:20.716267Z
1304,11466,2,12,3,3,SOFT,15.0,2026-08-21T04:24:20.716267Z
1304,11466,1,27,1,1,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,2,23,2,2,UNKNOWN,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,16,1,5,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,30,1,3,SOFT,15.0,2026-08-21T04:24:20.716267Z
1304,11466,2,27,2,3,MEDIUM,9.0,2026-08-21T04:24:20.716267Z
1304,11466,2,87,2,6,SOFT,8.0,2026-08-21T04:24:20.716267Z
1304,11466,2,10,6,11,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,3,87,7,9,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,2,16,6,10,SOFT,25.0,2026-08-21T04:24:20.716267Z
1304,11466,3,27,4,5,MEDIUM,11.0,2026-08-21T04:24:20.716267Z
1304,11466,2,1,2,2,MEDIUM,12.0,2026-08-21T04:24:20.716267Z
1304,11466,4,87,10,12,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,11,1,1,HARD,30.0,2026-08-21T04:24:20.716267Z
1304,11466,3,23,3,3,HARD,18.0,2026-08-21T04:24:20.716267Z
1304,11466,3,1,3,5,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,3,16,11,13,SOFT,30.0,2026-08-21T04:24:20.716267Z
1304,11466,5,87,13,15,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,14,1,2,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,4,27,6,7,MEDIUM,13.0,2026-08-21T04:24:20.716267Z
1304,11466,2,30,4,6,SOFT,18.0,2026-08-21T04:24:20.716267Z
1304,11466,4,23,4,11,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,3,10,12,20,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,5,27,8,9,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,4,16,14,16,SOFT,33.0,2026-08-21T04:24:20.716267Z
1304,11466,6,87,16,16,SOFT,9.0,2026-08-21T04:24:20.716267Z
1304,11466,3,30,7,8,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,5,16,17,19,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,6,16,20,22,SOFT,3.0,2026-08-21T04:24:20.716267Z
1304,11466,6,27,10,11,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,2,11,2,4,HARD,31.0,2026-08-21T04:24:20.716267Z
1304,11466,2,14,3,9,MEDIUM,7.0,2026-08-21T04:24:20.716267Z
1304,11466,7,87,17,21,SOFT,10.0,2026-08-21T04:24:20.716267Z
1304,11466,4,10,21,29,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,4,1,6,17,HARD,3.0,2026-08-21T04:24:20.716267Z
1304,11466,7,27,12,13,MEDIUM,13.0,2026-08-21T04:24:20.716267Z
1304,11466,5,23,12,17,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,6,23,18,18,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,8,87,22,25,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,7,16,23,27,SOFT,6.0,2026-08-21T04:24:20.716267Z
1304,11466,3,14,10,15,MEDIUM,4.0,2026-08-21T04:24:20.716267Z
1304,11466,7,23,19,23,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,8,27,14,15,MEDIUM,15.0,2026-08-21T04:24:20.716267Z
1304,11466,8,16,28,32,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,3,11,5,8,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,9,87,26,30,SOFT,19.0,2026-08-21T04:24:20.716267Z
1304,11466,4,30,9,11,SOFT,2.0,2026-08-21T04:24:20.716267Z
1304,11466,9,27,16,17,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,10,27,18,19,MEDIUM,19.0,2026-08-21T04:24:20.716267Z
1304,11466,11,27,20,21,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,5,10,30,38,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,10,87,31,34,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,9,16,33,37,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,8,23,24,33,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,4,14,16,26,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,12,27,22,23,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,5,1,18,32,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,6,10,39,46,SOFT,9.0,2026-08-21T04:24:20.716267Z
1304,11466,9,23,34,38,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,5,30,12,21,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,10,16,38,43,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,11,87,35,38,SOFT,28.0,2026-08-21T04:24:20.716267Z
1304,11466,12,87,39,41,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,6,30,22,26,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,7,10,47,47,SOFT,17.0,2026-08-21T04:24:20.716267Z
1304,11466,4,11,9,20,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,13,87,42,44,SOFT,3.0,2026-08-21T04:24:20.716267Z
1304,11466,11,16,44,48,SOFT,6.0,2026-08-21T04:24:20.716267Z
1304,11466,13,27,24,34,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,5,14,27,35,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,8,10,48,55,SOFT,9.0,2026-08-21T04:24:20.716267Z
1304,11466,12,16,49,52,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,10,23,39,48,MEDIUM,5.0,2026-08-21T04:24:20.716267Z
1304,11466,14,87,45,47,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,6,1,33,49,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,11,23,49,52,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,5,11,21,28,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,15,87,48,50,SOFT,7.0,2026-08-21T04:24:20.716267Z
1304,11466,7,30,27,35,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,13,16,53,58,SOFT,4.0,2026-08-21T04:24:20.716267Z
1304,11466,12,23,53,62,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,8,30,36,39,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,9,10,56,56,SOFT,17.0,2026-08-21T04:24:20.716267Z
1304,11466,6,14,36,46,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,7,1,50,64,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,14,27,35,44,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,16,87,51,53,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,14,16,59,60,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,6,11,29,42,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,16,27,47,47,SOFT,10.0,2026-08-21T04:24:20.716267Z
1304,11466,15,27,45,46,MEDIUM,11.0,2026-08-21T04:24:20.716267Z
1304,11466,9,30,40,50,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,10,10,57,60,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,6,1,1,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,17,87,54,55,SOFT,6.0,2026-08-21T04:24:20.716267Z
1304,11466,11,10,61,61,SOFT,13.0,2026-08-21T04:24:20.716267Z
1304,11466,12,10,62,62,MEDIUM,16.0,2026-08-21T04:24:20.716267Z
1304,11466,13,10,63,63,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,18,87,56,61,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,41,1,1,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,7,14,47,55,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,19,87,62,62,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,8,1,65,66,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,14,10,64,65,MEDIUM,16.0,2026-08-21T04:24:20.716267Z
1304,11466,2,6,2,7,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,15,10,66,66,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,8,14,56,57,MEDIUM,11.0,2026-08-21T04:24:20.716267Z
1304,11466,3,6,8,8,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,15,16,61,62,SOFT,11.0,2026-08-21T04:24:20.716267Z
1304,11466,1,77,1,1,MEDIUM,8.0,2026-08-21T04:24:20.716267Z
1304,11466,2,77,2,2,MEDIUM,9.0,2026-08-21T04:24:20.716267Z
1304,11466,2,41,2,10,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,16,16,63,67,SOFT,2.0,2026-08-21T04:24:20.716267Z
1304,11466,9,14,58,62,MEDIUM,13.0,2026-08-21T04:24:20.716267Z
1304,11466,3,41,11,11,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,5,1,7,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,1,55,1,1,HARD,0.0,2026-08-21T04:24:20.716267Z
1304,11466,3,77,3,3,MEDIUM,10.0,2026-08-21T04:24:20.716267Z
1304,11466,9,1,67,76,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,20,87,63,76,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,4,77,4,4,SOFT,0.0,2026-08-21T04:24:20.716267Z
1304,11466,4,6,9,25,MEDIUM,0.0,2026-08-21T04:24:20.716267Z
1304,11466,10,14,63,65,MEDIUM,18.0,2026-08-21T04:24:20.716267Z
