lane,rows,result,reason,required_status,heavy_endpoint
weather,6379,pass,evidence_bearing,required_lightweight,False
race_control,3368,pass,evidence_bearing,required_lightweight,False
intervals,163573,pass,evidence_bearing,required_lightweight,False
position,22219,pass,evidence_bearing,required_lightweight,False
stints,3725,pass,evidence_bearing,required_lightweight,False
pit,249,pass,evidence_bearing,required_lightweight,False
starting_grid,220,pass,evidence_bearing,required_lightweight,False
drivers,897,pass,evidence_bearing,required_lightweight,False
team_radio,189,pass,evidence_bearing,opportunistic,False
