lane,rows,result,reason,required_status,heavy_endpoint
weather,5954,pass,evidence_bearing,required_lightweight,False
race_control,2670,pass,evidence_bearing,required_lightweight,False
intervals,125409,pass,evidence_bearing,required_lightweight,False
position,18486,pass,evidence_bearing,required_lightweight,False
stints,3484,pass,evidence_bearing,required_lightweight,False
pit,208,pass,evidence_bearing,required_lightweight,False
starting_grid,220,pass,evidence_bearing,required_lightweight,False
drivers,825,pass,evidence_bearing,required_lightweight,False
team_radio,172,pass,evidence_bearing,opportunistic,False
