source_name,found,row_count,path
drivers,True,811,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,99093,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,314,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,21299,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2358,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,198,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,3555,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,5277,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
