meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1293,11356,2026-09-05T10:30:00.030000+00:00,,,SessionStatus,,,,,SESSION STARTED
1293,11356,2026-09-05T10:30:00+00:00,,,Flag,GREEN,Track,,,GREEN LIGHT - PIT EXIT OPEN
1293,11356,2026-09-05T10:37:45+00:00,,,Other,,,,,CAR 43 (COL) TIME 1:26.561 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:35:46
1293,11356,2026-09-05T10:45:50+00:00,,,Other,,,,,TURN 4 INCIDENT INVOLVING CAR 22 (TSU) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:57)
1293,11356,2026-09-05T10:46:39+00:00,,,Other,,,,,CAR 23 (ALB) TIME 1:48.807 DELETED - TRACK LIMITS AT TURN 4 LAP 3 12:42:04
1293,11356,2026-09-05T10:48:01+00:00,,,Other,,,,,UPDATE: TURN 4 INCIDENT INVOLVING CAR 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:41:57)
1293,11356,2026-09-05T10:51:46+00:00,,,Flag,DOUBLE YELLOW,Sector,3,,DOUBLE YELLOW IN TRACK SECTOR 3
1293,11356,2026-09-05T10:51:46+00:00,,,Flag,YELLOW,Sector,2,,YELLOW IN TRACK SECTOR 2
1293,11356,2026-09-05T10:51:49+00:00,,,Flag,YELLOW,Sector,3,,YELLOW IN TRACK SECTOR 3
1293,11356,2026-09-05T10:52:02+00:00,,,Flag,CLEAR,Sector,3,,CLEAR IN TRACK SECTOR 3
1293,11356,2026-09-05T10:52:05+00:00,,,Flag,CLEAR,Sector,2,,CLEAR IN TRACK SECTOR 2
1293,11356,2026-09-05T10:52:13+00:00,,,Other,,,,,CAR 16 (LEC) TIME 1:23.250 DELETED - TRACK LIMITS AT TURN 7 LAP 3 12:48:00
1293,11356,2026-09-05T10:52:59+00:00,,,Other,,,,,CAR 55 (SAI) TIME 1:39.313 DELETED - TRACK LIMITS AT TURN 9 LAP 9 12:48:04
