position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,12,88.778,1281,11249,2026-08-22T20:03:07.801818Z
2,63,89.076,1281,11249,2026-08-22T20:03:07.801818Z
3,81,89.132,1281,11249,2026-08-22T20:03:07.801818Z
4,16,89.405,1281,11249,2026-08-22T20:03:07.801818Z
5,1,89.409,1281,11249,2026-08-22T20:03:07.801818Z
6,44,89.567,1281,11249,2026-08-22T20:03:07.801818Z
7,10,89.691,1281,11249,2026-08-22T20:03:07.801818Z
8,6,89.978,1281,11249,2026-08-22T20:03:07.801818Z
9,5,90.274,1281,11249,2026-08-22T20:03:07.801818Z
10,41,90.319,1281,11249,2026-08-22T20:03:07.801818Z
11,3,90.262,1281,11249,2026-08-22T20:03:07.801818Z
12,31,90.309,1281,11249,2026-08-22T20:03:07.801818Z
13,27,90.387,1281,11249,2026-08-22T20:03:07.801818Z
14,30,90.495,1281,11249,2026-08-22T20:03:07.801818Z
15,43,90.627,1281,11249,2026-08-22T20:03:07.801818Z
16,55,91.033,1281,11249,2026-08-22T20:03:07.801818Z
17,23,91.088,1281,11249,2026-08-22T20:03:07.801818Z
18,87,91.09,1281,11249,2026-08-22T20:03:07.801818Z
19,11,92.206,1281,11249,2026-08-22T20:03:07.801818Z
20,77,92.33,1281,11249,2026-08-22T20:03:07.801818Z
21,14,92.646,1281,11249,2026-08-22T20:03:07.801818Z
22,18,92.92,1281,11249,2026-08-22T20:03:07.801818Z
1,1,87.869,1284,11271,2026-08-22T20:06:08.085103Z
2,12,88.091,1284,11271,2026-08-22T20:06:08.085103Z
3,81,88.108,1284,11271,2026-08-22T20:06:08.085103Z
4,16,88.239,1284,11271,2026-08-22T20:06:08.085103Z
5,3,88.461,1284,11271,2026-08-22T20:06:08.085103Z
6,63,88.493,1284,11271,2026-08-22T20:06:08.085103Z
7,44,88.618,1284,11271,2026-08-22T20:06:08.085103Z
8,43,89.32,1284,11271,2026-08-22T20:06:08.085103Z
9,6,89.422,1284,11271,2026-08-22T20:06:08.085103Z
10,10,89.474,1284,11271,2026-08-22T20:06:08.085103Z
11,5,89.994,1284,11271,2026-08-22T20:06:08.085103Z
