timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-06-28T23:49:51.218309Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.384
2026-06-28T23:49:51.876142Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.506
2026-06-28T23:49:52.296051Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.318
2026-06-28T23:49:52.729062Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.331
2026-06-28T23:49:53.335251Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.505
2026-06-28T23:49:53.972033Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.535
2026-06-28T23:49:54.074124Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T23:49:54.564125Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.49
2026-06-28T23:49:54.974311Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.309
2026-06-28T23:49:55.602804Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.526
2026-06-28T23:49:56.088566Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.384
2026-06-28T23:49:56.501358Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.311
2026-06-28T23:49:57.088728Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.485
2026-06-28T23:49:57.533968Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.344
2026-06-28T23:49:57.981385Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.345
2026-06-28T23:49:58.083397Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T23:49:58.394133Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.311
2026-06-28T23:49:59.023650Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.528
2026-06-28T23:49:59.433101Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.307
2026-06-28T23:50:00.082334Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.548
2026-06-28T23:50:00.717852Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.534
2026-06-28T23:50:01.129018Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.309
2026-06-28T23:50:01.646033Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.416
2026-06-28T23:50:02.088147Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.34
2026-06-28T23:50:02.190183Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T23:50:02.662684Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.472
2026-06-28T23:50:03.286971Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.523
2026-06-28T23:50:03.695761Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.307
2026-06-28T23:50:04.135909Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.338
2026-06-28T23:50:04.550354Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.311
2026-06-28T23:50:04.966426Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.314
2026-06-28T23:50:05.390967Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.323
2026-06-28T23:50:05.810634Z,stints,stints_by_session_key,"{""session_key"": 11470}",243,pass,,0.318
2026-06-28T23:50:05.912606Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T23:50:06.241738Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.329
2026-06-28T23:50:06.649197Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",22,pass,,0.306
2026-06-28T23:50:07.069154Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.318
2026-06-28T23:50:07.502031Z,weather,weather_by_session_key,"{""session_key"": 11469}",558,pass,,0.331
2026-06-28T23:50:07.916870Z,race_control,race_control_by_session_key,"{""session_key"": 11469}",51,pass,,0.313
2026-06-28T23:50:08.324558Z,intervals,intervals_by_session_key,"{""session_key"": 11469}",0,http_404,"{""detail"":""No results found.""}",0.306
2026-06-28T23:50:08.745729Z,position,position_by_session_key,"{""session_key"": 11469}",364,pass,,0.32
2026-06-28T23:50:09.174755Z,stints,stints_by_session_key,"{""session_key"": 11469}",265,pass,,0.327
2026-06-28T23:50:09.276803Z,pit,skip_non_race_like_session,"{""session_key"": 11469}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T23:50:09.582225Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11469}",0,http_404,"{""detail"":""No results found.""}",0.305
2026-06-28T23:50:10.162329Z,drivers,drivers_by_session_key,"{""session_key"": 11469}",22,pass,,0.479
2026-06-28T23:50:10.575965Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11469}",0,http_404,"{""detail"":""No results found.""}",0.312
2026-06-28T23:50:11.014281Z,weather,weather_by_session_key,"{""session_key"": 11468}",559,pass,,0.337
2026-06-28T23:50:11.428229Z,race_control,race_control_by_session_key,"{""session_key"": 11468}",46,pass,,0.312
2026-06-28T23:50:11.836034Z,intervals,intervals_by_session_key,"{""session_key"": 11468}",0,http_404,"{""detail"":""No results found.""}",0.306
2026-06-28T23:50:12.254774Z,position,position_by_session_key,"{""session_key"": 11468}",341,pass,,0.317
2026-06-28T23:50:12.678458Z,stints,stints_by_session_key,"{""session_key"": 11468}",290,pass,,0.322
2026-06-28T23:50:12.780383Z,pit,skip_non_race_like_session,"{""session_key"": 11468}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-06-28T23:50:13.091259Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11468}",0,http_404,"{""detail"":""No results found.""}",0.311
2026-06-28T23:50:13.712219Z,drivers,drivers_by_session_key,"{""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.52
2026-06-28T23:50:14.122252Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.305
2026-06-28T23:50:14.527415Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.304
2026-06-28T23:50:15.111325Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.483
2026-06-28T23:50:15.520256Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.308
2026-06-28T23:50:15.926636Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 10, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.305
2026-06-28T23:50:16.339418Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 11, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.312
2026-06-28T23:50:16.746952Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 12, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.306
2026-06-28T23:50:17.154874Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 14, ""session_key"": 11468}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.307
