source_name,found,row_count,path
drivers,True,824,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,146788,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,469,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,20385,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2447,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,176,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2706,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4910,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
