lane,rows,result,reason,required_status,heavy_endpoint
weather,4696,pass,evidence_bearing,required_lightweight,False
race_control,2190,pass,evidence_bearing,required_lightweight,False
intervals,136527,pass,evidence_bearing,required_lightweight,False
position,14033,pass,evidence_bearing,required_lightweight,False
stints,2846,pass,evidence_bearing,required_lightweight,False
pit,200,pass,evidence_bearing,required_lightweight,False
starting_grid,88,pass,evidence_bearing,required_lightweight,False
drivers,614,pass,evidence_bearing,required_lightweight,False
team_radio,200,pass,evidence_bearing,opportunistic,False
