lane,rows,result,reason,required_status,heavy_endpoint
weather,4888,pass,evidence_bearing,required_lightweight,False
race_control,2206,pass,evidence_bearing,required_lightweight,False
intervals,95285,pass,evidence_bearing,required_lightweight,False
position,17684,pass,evidence_bearing,required_lightweight,False
stints,2871,pass,evidence_bearing,required_lightweight,False
pit,118,pass,evidence_bearing,required_lightweight,False
starting_grid,132,pass,evidence_bearing,required_lightweight,False
drivers,728,pass,evidence_bearing,required_lightweight,False
team_radio,142,pass,evidence_bearing,opportunistic,False
