meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1292,11344,2026-08-21T14:30:00.578000+00:00,,,SessionStatus,,,,1,SESSION STARTED
1292,11344,2026-08-21T14:30:00+00:00,,,Flag,GREEN,Track,,1,GREEN LIGHT - PIT EXIT OPEN
1292,11344,2026-08-21T14:35:43+00:00,,,Other,,,,,TURN 6 INCIDENT INVOLVING CARS 31 (OCO) AND 11 (PER) NOTED - IMPEDING (16:32:21)
1292,11344,2026-08-21T14:36:24+00:00,,,Other,,,,,CAR 12 (ANT) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 4 16:34:32 (PIT)
1292,11344,2026-08-21T14:38:10+00:00,,,Other,,,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 31 (OCO) AND 11 (PER) REVIEWED NO FURTHER INVESTIGATION - IMPEDING (16:32:21)
1292,11344,2026-08-21T14:41:12+00:00,,,Other,,,,,TURN 5 INCIDENT INVOLVING CARS 3 (VER) AND 44 (HAM) NOTED - IMPEDING (16:39:36)
1292,11344,2026-08-21T14:42:00.032000+00:00,,,SessionStatus,,,,1,SESSION FINISHED
1292,11344,2026-08-21T14:42:00+00:00,,,Flag,CHEQUERED,Track,,1,CHEQUERED FLAG
1292,11344,2026-08-21T14:42:11+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)
1292,11344,2026-08-21T14:42:43+00:00,,,Other,,,,,CAR 14 (ALO) TIME 1:34.349 DELETED - TRACK LIMITS AT TURN 1 LAP 4 16:38:38
1292,11344,2026-08-21T14:44:39+00:00,,,Flag,DOUBLE YELLOW,Sector,16,1,DOUBLE YELLOW IN TRACK SECTOR 16
1292,11344,2026-08-21T14:44:50+00:00,,,Flag,DOUBLE YELLOW,Sector,5,1,DOUBLE YELLOW IN TRACK SECTOR 5
1292,11344,2026-08-21T14:45:05+00:00,,,Flag,YELLOW,Sector,2,1,YELLOW IN TRACK SECTOR 2
1292,11344,2026-08-21T14:45:09+00:00,,,Flag,DOUBLE YELLOW,Sector,2,1,DOUBLE YELLOW IN TRACK SECTOR 2
1292,11344,2026-08-21T14:45:20+00:00,,,Flag,CLEAR,Sector,5,1,CLEAR IN TRACK SECTOR 5
1292,11344,2026-08-21T14:45:57+00:00,,,Flag,CLEAR,Sector,16,1,CLEAR IN TRACK SECTOR 16
1292,11344,2026-08-21T14:46:26+00:00,,,Flag,YELLOW,Sector,2,1,YELLOW IN TRACK SECTOR 2
1292,11344,2026-08-21T14:46:45+00:00,,,Flag,CLEAR,Sector,2,1,CLEAR IN TRACK SECTOR 2
1292,11344,2026-08-21T14:49:00.046000+00:00,,,SessionStatus,,,,2,SESSION STARTED
1292,11344,2026-08-21T14:49:00+00:00,,,Flag,GREEN,Track,,2,GREEN LIGHT - PIT EXIT OPEN
1292,11344,2026-08-21T14:50:34+00:00,,,Other,,,,,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 31 (OCO), 30 (LAW), 41 (LIN), 55 (SAI), 18 (STR), 5 (BOR), 3 (VER), 63 (RUS), 12 (ANT), 10 (GAS) AND 77 (BOT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1292,11344,2026-08-21T14:50:52+00:00,,,Other,,,,,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 31 (OCO), 30 (LAW), 41 (LIN), 55 (SAI), 18 (STR), 5 (BOR), 3 (VER), 63 (RUS), 12 (ANT), 10 (GAS) AND 77 (BOT) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME"
1292,11344,2026-08-21T14:50:56+00:00,,,Other,,,,,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 3 (VER) AND 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - IMPEDING (16:39:36)
1292,11344,2026-08-21T14:59:00.180000+00:00,,,SessionStatus,,,,2,SESSION FINISHED
1292,11344,2026-08-21T14:59:00+00:00,,,Flag,CHEQUERED,Track,,2,CHEQUERED FLAG
1292,11344,2026-08-21T14:59:06+00:00,,,Other,,,,,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA)
1292,11344,2026-08-21T14:59:27+00:00,,,Other,,,,,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 13 16:58:12 (PIT)
1292,11344,2026-08-21T15:01:11+00:00,,,Other,,,,,FIA STEWARDS: SQ2 INCIDENT INVOLVING CAR 30 (LAW) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME
