date,session_key,meeting_key,position,driver_number
2026-09-13T13:04:21.027000+00:00,11369,1294,9,30
2026-09-13T13:04:21.027000+00:00,11369,1294,10,41
2026-09-13T13:04:21.558000+00:00,11369,1294,12,27
2026-09-13T13:04:21.558000+00:00,11369,1294,11,31
2026-09-13T13:04:23.215000+00:00,11369,1294,17,11
2026-09-13T13:04:23.215000+00:00,11369,1294,18,55
2026-09-13T13:04:23.605000+00:00,11369,1294,20,14
2026-09-13T13:04:23.605000+00:00,11369,1294,21,77
2026-09-13T13:04:23.605000+00:00,11369,1294,19,18
2026-09-13T13:04:24.167000+00:00,11369,1294,17,22
2026-09-13T13:04:24.167000+00:00,11369,1294,16,11
2026-09-13T13:04:24.183000+00:00,11369,1294,16,22
2026-09-13T13:04:24.183000+00:00,11369,1294,17,11
2026-09-13T13:04:25.512000+00:00,11369,1294,9,81
2026-09-13T13:04:25.512000+00:00,11369,1294,8,30
2026-09-13T13:04:27.824000+00:00,11369,1294,17,22
2026-09-13T13:04:27.824000+00:00,11369,1294,16,11
2026-09-13T13:04:32.261000+00:00,11369,1294,2,1
2026-09-13T13:04:32.261000+00:00,11369,1294,1,12
2026-09-13T13:04:35.652000+00:00,11369,1294,10,81
2026-09-13T13:04:35.652000+00:00,11369,1294,9,41
2026-09-13T13:04:36.668000+00:00,11369,1294,1,1
2026-09-13T13:04:36.668000+00:00,11369,1294,2,12
2026-09-13T13:04:39.571000+00:00,11369,1294,11,81
2026-09-13T13:04:39.571000+00:00,11369,1294,10,31
2026-09-13T13:04:40.358000+00:00,11369,1294,13,10
2026-09-13T13:04:40.358000+00:00,11369,1294,14,23
2026-09-13T13:04:43.876000+00:00,11369,1294,3,12
2026-09-13T13:04:43.876000+00:00,11369,1294,2,3
2026-09-13T13:04:47.126000+00:00,11369,1294,10,81
2026-09-13T13:04:47.126000+00:00,11369,1294,11,31
2026-09-13T13:06:02.324000+00:00,11369,1294,14,5
2026-09-13T13:06:02.324000+00:00,11369,1294,15,23
2026-09-13T13:06:04.949000+00:00,11369,1294,19,14
2026-09-13T13:06:04.949000+00:00,11369,1294,20,18
2026-09-13T13:06:20.115000+00:00,11369,1294,20,14
2026-09-13T13:06:20.115000+00:00,11369,1294,19,18
2026-09-13T13:07:32.638000+00:00,11369,1294,22,77
2026-09-13T13:07:32.638000+00:00,11369,1294,21,87
2026-09-13T13:08:41.983000+00:00,11369,1294,19,14
2026-09-13T13:08:41.983000+00:00,11369,1294,20,18
2026-09-13T13:10:02.008000+00:00,11369,1294,2,12
2026-09-13T13:10:02.008000+00:00,11369,1294,3,3
2026-09-13T13:10:07.383000+00:00,11369,1294,4,3
2026-09-13T13:10:07.383000+00:00,11369,1294,3,44
2026-09-13T13:11:11.449000+00:00,11369,1294,3,3
2026-09-13T13:11:11.449000+00:00,11369,1294,4,44
2026-09-13T13:11:57.856000+00:00,11369,1294,5,44
2026-09-13T13:11:57.856000+00:00,11369,1294,4,16
2026-09-13T13:12:24.881000+00:00,11369,1294,6,44
2026-09-13T13:12:24.881000+00:00,11369,1294,5,63
2026-09-13T13:12:28.057000+00:00,11369,1294,7,44
2026-09-13T13:12:28.057000+00:00,11369,1294,6,43
2026-09-13T13:12:28.785000+00:00,11369,1294,8,44
2026-09-13T13:12:28.785000+00:00,11369,1294,7,30
2026-09-13T13:12:30.018000+00:00,11369,1294,9,44
2026-09-13T13:12:30.018000+00:00,11369,1294,8,41
2026-09-13T13:12:30.757000+00:00,11369,1294,10,44
2026-09-13T13:12:30.757000+00:00,11369,1294,9,81
2026-09-13T13:12:51.859000+00:00,11369,1294,11,44
2026-09-13T13:12:51.859000+00:00,11369,1294,10,31
2026-09-13T13:13:00.931000+00:00,11369,1294,12,44
2026-09-13T13:13:00.931000+00:00,11369,1294,11,27
2026-09-13T13:13:07.916000+00:00,11369,1294,13,44
2026-09-13T13:13:07.916000+00:00,11369,1294,12,10
2026-09-13T13:13:08.525000+00:00,11369,1294,14,44
2026-09-13T13:13:08.525000+00:00,11369,1294,13,5
2026-09-13T13:13:49.468000+00:00,11369,1294,15,44
2026-09-13T13:13:49.468000+00:00,11369,1294,14,23
2026-09-13T13:13:57.506000+00:00,11369,1294,16,44
2026-09-13T13:13:57.506000+00:00,11369,1294,15,11
2026-09-13T13:13:58.157000+00:00,11369,1294,17,44
2026-09-13T13:13:58.157000+00:00,11369,1294,16,22
2026-09-13T13:14:04.544000+00:00,11369,1294,18,44
2026-09-13T13:14:04.544000+00:00,11369,1294,17,55
2026-09-13T13:14:05.113000+00:00,11369,1294,19,44
2026-09-13T13:14:05.113000+00:00,11369,1294,18,14
2026-09-13T13:14:11.810000+00:00,11369,1294,20,44
2026-09-13T13:14:11.810000+00:00,11369,1294,19,18
2026-09-13T13:14:12.777000+00:00,11369,1294,21,44
2026-09-13T13:14:12.777000+00:00,11369,1294,20,87
2026-09-13T13:14:21.400000+00:00,11369,1294,22,44
2026-09-13T13:14:21.400000+00:00,11369,1294,21,77
2026-09-13T13:17:23.639000+00:00,11369,1294,20,18
2026-09-13T13:17:23.639000+00:00,11369,1294,19,87
2026-09-13T13:19:56.779000+00:00,11369,1294,6,30
2026-09-13T13:19:56.779000+00:00,11369,1294,7,43
2026-09-13T13:26:40.586000+00:00,11369,1294,20,77
2026-09-13T13:26:40.586000+00:00,11369,1294,21,18
2026-09-13T13:27:51.098000+00:00,11369,1294,3,12
2026-09-13T13:27:51.098000+00:00,11369,1294,4,3
2026-09-13T13:27:51.098000+00:00,11369,1294,2,16
2026-09-13T13:28:37.047000+00:00,11369,1294,7,81
2026-09-13T13:28:37.047000+00:00,11369,1294,8,43
2026-09-13T13:28:37.047000+00:00,11369,1294,9,41
2026-09-13T13:28:40.895000+00:00,11369,1294,9,43
2026-09-13T13:28:40.895000+00:00,11369,1294,10,41
2026-09-13T13:28:40.895000+00:00,11369,1294,12,27
2026-09-13T13:28:40.895000+00:00,11369,1294,11,31
2026-09-13T13:28:40.895000+00:00,11369,1294,8,10
2026-09-13T13:28:42.190000+00:00,11369,1294,10,43
2026-09-13T13:28:42.190000+00:00,11369,1294,11,41
2026-09-13T13:28:42.190000+00:00,11369,1294,13,27
2026-09-13T13:28:42.190000+00:00,11369,1294,9,5
2026-09-13T13:28:42.190000+00:00,11369,1294,12,31
2026-09-13T13:28:55.579000+00:00,11369,1294,15,22
2026-09-13T13:28:55.579000+00:00,11369,1294,16,11
2026-09-13T13:28:59.504000+00:00,11369,1294,12,27
2026-09-13T13:28:59.504000+00:00,11369,1294,13,31
2026-09-13T13:29:05.123000+00:00,11369,1294,14,22
2026-09-13T13:29:05.123000+00:00,11369,1294,15,23
2026-09-13T13:29:06.637000+00:00,11369,1294,16,23
2026-09-13T13:29:06.637000+00:00,11369,1294,17,11
2026-09-13T13:29:06.637000+00:00,11369,1294,15,55
2026-09-13T13:29:09.405000+00:00,11369,1294,17,23
2026-09-13T13:29:09.405000+00:00,11369,1294,19,14
2026-09-13T13:29:09.405000+00:00,11369,1294,18,11
2026-09-13T13:29:09.405000+00:00,11369,1294,16,87
2026-09-13T13:29:19.471000+00:00,11369,1294,20,14
2026-09-13T13:29:19.471000+00:00,11369,1294,19,11
2026-09-13T13:29:19.471000+00:00,11369,1294,18,77
2026-09-13T13:30:03.524000+00:00,11369,1294,2,1
2026-09-13T13:30:03.524000+00:00,11369,1294,1,16
2026-09-13T13:30:05.944000+00:00,11369,1294,3,1
2026-09-13T13:30:05.944000+00:00,11369,1294,2,12
2026-09-13T13:30:10.936000+00:00,11369,1294,4,1
2026-09-13T13:30:10.936000+00:00,11369,1294,3,3
2026-09-13T13:30:17.881000+00:00,11369,1294,5,1
2026-09-13T13:30:17.881000+00:00,11369,1294,4,63
2026-09-13T13:31:09.663000+00:00,11369,1294,18,11
2026-09-13T13:31:09.663000+00:00,11369,1294,19,77
2026-09-13T13:44:28.943000+00:00,11369,1294,16,55
2026-09-13T13:44:28.943000+00:00,11369,1294,15,87
2026-09-13T13:44:37.808000+00:00,11369,1294,16,23
2026-09-13T13:44:37.808000+00:00,11369,1294,17,55
2026-09-13T13:44:40.615000+00:00,11369,1294,17,11
2026-09-13T13:44:40.615000+00:00,11369,1294,18,55
2026-09-13T13:44:55.587000+00:00,11369,1294,18,77
2026-09-13T13:44:55.587000+00:00,11369,1294,19,55
2026-09-13T13:44:56.244000+00:00,11369,1294,19,14
2026-09-13T13:44:56.244000+00:00,11369,1294,20,55
2026-09-13T13:45:10.252000+00:00,11369,1294,18,14
2026-09-13T13:45:10.252000+00:00,11369,1294,19,77
2026-09-13T13:51:33.405000+00:00,11369,1294,4,1
2026-09-13T13:51:33.405000+00:00,11369,1294,5,63
2026-09-13T13:51:56.803000+00:00,11369,1294,6,63
2026-09-13T13:51:56.803000+00:00,11369,1294,5,30
2026-09-13T13:55:05.513000+00:00,11369,1294,17,14
2026-09-13T13:55:05.513000+00:00,11369,1294,18,11
2026-09-13T13:55:31.588000+00:00,11369,1294,20,77
2026-09-13T13:55:31.588000+00:00,11369,1294,19,55
2026-09-13T13:59:16.920000+00:00,11369,1294,19,11
2026-09-13T13:59:16.920000+00:00,11369,1294,18,77
2026-09-13T13:59:16.920000+00:00,11369,1294,20,55
2026-09-13T13:59:28.168000+00:00,11369,1294,20,11
2026-09-13T13:59:28.168000+00:00,11369,1294,19,55
2026-09-13T14:01:32.811000+00:00,11369,1294,15,23
2026-09-13T14:01:32.811000+00:00,11369,1294,16,87
2026-09-13T14:02:15.636000+00:00,11369,1294,5,63
2026-09-13T14:02:15.636000+00:00,11369,1294,6,30
2026-09-13T14:15:19.667000+00:00,11369,1294,8,81
2026-09-13T14:15:19.667000+00:00,11369,1294,7,10
2026-09-13T14:15:30.323000+00:00,11369,1294,9,81
2026-09-13T14:15:30.323000+00:00,11369,1294,8,5
2026-09-13T14:15:30.683000+00:00,11369,1294,10,81
2026-09-13T14:15:30.683000+00:00,11369,1294,9,43
2026-09-13T14:15:31.401000+00:00,11369,1294,11,81
2026-09-13T14:15:31.401000+00:00,11369,1294,10,41
2026-09-13T14:17:10.770000+00:00,11369,1294,10,81
2026-09-13T14:17:10.770000+00:00,11369,1294,11,41
2026-09-13T14:18:37.700000+00:00,11369,1294,7,30
2026-09-13T14:18:37.700000+00:00,11369,1294,6,10
2026-09-13T14:22:23.527000+00:00,11369,1294,8,43
2026-09-13T14:22:23.527000+00:00,11369,1294,9,5
2026-09-13T14:23:43.941000+00:00,11369,1294,9,81
2026-09-13T14:23:43.941000+00:00,11369,1294,10,5
2026-09-13T14:23:44.816000+00:00,11369,1294,10,41
2026-09-13T14:23:44.816000+00:00,11369,1294,11,5
2026-09-13T14:23:45.378000+00:00,11369,1294,11,27
2026-09-13T14:23:45.378000+00:00,11369,1294,12,5
2026-09-13T14:23:56.414000+00:00,11369,1294,13,5
2026-09-13T14:23:56.414000+00:00,11369,1294,12,31
2026-09-13T14:23:58.306000+00:00,11369,1294,1,12
2026-09-13T14:23:58.306000+00:00,11369,1294,2,16
2026-09-13T14:23:59.326000+00:00,11369,1294,2,3
2026-09-13T14:23:59.326000+00:00,11369,1294,3,16
2026-09-13T14:23:59.870000+00:00,11369,1294,3,1
2026-09-13T14:23:59.870000+00:00,11369,1294,4,16
2026-09-13T14:34:49.980000+00:00,11369,1294,6,30
2026-09-13T14:34:49.980000+00:00,11369,1294,7,10
2026-09-13T14:35:23.477000+00:00,11369,1294,11,41
2026-09-13T14:35:23.477000+00:00,11369,1294,10,27
2026-09-13T14:35:31.854000+00:00,11369,1294,10,41
2026-09-13T14:35:31.854000+00:00,11369,1294,11,27
2026-09-13T14:36:45.972000+00:00,11369,1294,7,43
2026-09-13T14:36:45.972000+00:00,11369,1294,8,10
2026-09-13T14:36:46.463000+00:00,11369,1294,8,81
2026-09-13T14:36:46.463000+00:00,11369,1294,9,10
2026-09-13T14:37:05.828000+00:00,11369,1294,9,41
2026-09-13T14:37:05.828000+00:00,11369,1294,10,10
2026-09-13T14:37:06.390000+00:00,11369,1294,10,27
2026-09-13T14:37:06.390000+00:00,11369,1294,11,10
2026-09-13T14:37:10.531000+00:00,11369,1294,11,31
2026-09-13T14:37:10.531000+00:00,11369,1294,12,10
