position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,12,92.064,1280,11241,2026-06-27T23:47:15.871180Z
2,63,92.286,1280,11241,2026-06-27T23:47:15.871180Z
3,44,92.415,1280,11241,2026-06-27T23:47:15.871180Z
4,16,92.428,1280,11241,2026-06-27T23:47:15.871180Z
5,81,92.55,1280,11241,2026-06-27T23:47:15.871180Z
6,1,92.608,1280,11241,2026-06-27T23:47:15.871180Z
7,10,92.873,1280,11241,2026-06-27T23:47:15.871180Z
8,3,93.002,1280,11241,2026-06-27T23:47:15.871180Z
9,6,93.121,1280,11241,2026-06-27T23:47:15.871180Z
10,87,93.292,1280,11241,2026-06-27T23:47:15.871180Z
11,27,93.354,1280,11241,2026-06-27T23:47:15.871180Z
12,43,93.357,1280,11241,2026-06-27T23:47:15.871180Z
13,31,93.538,1280,11241,2026-06-27T23:47:15.871180Z
14,30,93.765,1280,11241,2026-06-27T23:47:15.871180Z
15,41,93.784,1280,11241,2026-06-27T23:47:15.871180Z
16,5,93.965,1280,11241,2026-06-27T23:47:15.871180Z
17,55,94.317,1280,11241,2026-06-27T23:47:15.871180Z
18,14,95.203,1280,11241,2026-06-27T23:47:15.871180Z
19,77,95.436,1280,11241,2026-06-27T23:47:15.871180Z
20,18,95.995,1280,11241,2026-06-27T23:47:15.871180Z
21,11,96.906,1280,11241,2026-06-27T23:47:15.871180Z
22,23,94.772,1280,11241,2026-06-27T23:47:15.871180Z
1,12,72.051,1286,11295,2026-06-27T23:55:16.664995Z
2,3,72.094,1286,11295,2026-06-27T23:55:16.664995Z
3,44,72.279,1286,11295,2026-06-27T23:55:16.664995Z
4,16,72.351,1286,11295,2026-06-27T23:55:16.664995Z
5,6,72.434,1286,11295,2026-06-27T23:55:16.664995Z
6,63,72.445,1286,11295,2026-06-27T23:55:16.664995Z
7,81,72.624,1286,11295,2026-06-27T23:55:16.664995Z
8,1,72.765,1286,11295,2026-06-27T23:55:16.664995Z
9,10,73.226,1286,11295,2026-06-27T23:55:16.664995Z
10,30,73.412,1286,11295,2026-06-27T23:55:16.664995Z
11,23,73.787,1286,11295,2026-06-27T23:55:16.664995Z
12,55,73.815,1286,11295,2026-06-27T23:55:16.664995Z
13,27,73.902,1286,11295,2026-06-27T23:55:16.664995Z
14,43,73.995,1286,11295,2026-06-27T23:55:16.664995Z
15,41,74.248,1286,11295,2026-06-27T23:55:16.664995Z
16,5,,1286,11295,2026-06-27T23:55:16.664995Z
17,31,74.722,1286,11295,2026-06-27T23:55:16.664995Z
18,11,74.747,1286,11295,2026-06-27T23:55:16.664995Z
19,87,74.814,1286,11295,2026-06-27T23:55:16.664995Z
20,77,75.283,1286,11295,2026-06-27T23:55:16.664995Z
21,14,75.349,1286,11295,2026-06-27T23:55:16.664995Z
22,18,76.061,1286,11295,2026-06-27T23:55:16.664995Z
1,63,66.113,1288,11311,2026-06-27T23:57:12.899138Z
2,16,66.349,1288,11311,2026-06-27T23:57:12.899138Z
3,44,66.408,1288,11311,2026-06-27T23:57:12.899138Z
4,12,66.414,1288,11311,2026-06-27T23:57:12.899138Z
5,3,66.475,1288,11311,2026-06-27T23:57:12.899138Z
6,1,66.502,1288,11311,2026-06-27T23:57:12.899138Z
7,81,66.511,1288,11311,2026-06-27T23:57:12.899138Z
8,6,66.632,1288,11311,2026-06-27T23:57:12.899138Z
9,30,66.955,1288,11311,2026-06-27T23:57:12.899138Z
10,41,67.007,1288,11311,2026-06-27T23:57:12.899138Z
11,10,67.223,1288,11311,2026-06-27T23:57:12.899138Z
12,5,67.293,1288,11311,2026-06-27T23:57:12.899138Z
13,87,67.523,1288,11311,2026-06-27T23:57:12.899138Z
14,27,67.611,1288,11311,2026-06-27T23:57:12.899138Z
15,31,67.817,1288,11311,2026-06-27T23:57:12.899138Z
16,43,68.171,1288,11311,2026-06-27T23:57:12.899138Z
17,55,68.252,1288,11311,2026-06-27T23:57:12.899138Z
18,23,68.509,1288,11311,2026-06-27T23:57:12.899138Z
19,11,68.945,1288,11311,2026-06-27T23:57:12.899138Z
20,77,69.03,1288,11311,2026-06-27T23:57:12.899138Z
21,14,69.942,1288,11311,2026-06-27T23:57:12.899138Z
22,18,70.363,1288,11311,2026-06-27T23:57:12.899138Z
