date,session_key,driver_number,meeting_key,position
2026-06-27T10:43:10.549000+00:00,11310,27,1288,2
2026-06-27T10:43:10.549000+00:00,11310,43,1288,3
2026-06-27T10:43:45.625000+00:00,11310,1,1288,6
2026-06-27T10:43:45.625000+00:00,11310,3,1288,7
2026-06-27T10:43:45.625000+00:00,11310,5,1288,8
2026-06-27T10:43:45.625000+00:00,11310,10,1288,9
2026-06-27T10:43:45.625000+00:00,11310,12,1288,10
2026-06-27T10:43:45.625000+00:00,11310,14,1288,5
2026-06-27T10:43:56.097000+00:00,11310,1,1288,7
2026-06-27T10:43:56.097000+00:00,11310,3,1288,8
2026-06-27T10:43:56.097000+00:00,11310,5,1288,9
2026-06-27T10:43:56.097000+00:00,11310,10,1288,10
2026-06-27T10:43:56.097000+00:00,11310,12,1288,11
2026-06-27T10:43:56.097000+00:00,11310,16,1288,12
2026-06-27T10:43:56.097000+00:00,11310,18,1288,13
2026-06-27T10:43:56.097000+00:00,11310,23,1288,14
2026-06-27T10:43:56.097000+00:00,11310,30,1288,15
2026-06-27T10:43:56.097000+00:00,11310,31,1288,16
2026-06-27T10:43:56.097000+00:00,11310,41,1288,17
2026-06-27T10:43:56.097000+00:00,11310,44,1288,18
2026-06-27T10:43:56.097000+00:00,11310,55,1288,19
2026-06-27T10:43:56.097000+00:00,11310,63,1288,20
2026-06-27T10:43:56.097000+00:00,11310,77,1288,6
2026-06-27T10:44:06.018000+00:00,11310,1,1288,8
2026-06-27T10:44:06.018000+00:00,11310,3,1288,9
2026-06-27T10:44:06.018000+00:00,11310,5,1288,10
2026-06-27T10:44:06.018000+00:00,11310,10,1288,11
2026-06-27T10:44:06.018000+00:00,11310,12,1288,12
2026-06-27T10:44:06.018000+00:00,11310,16,1288,13
2026-06-27T10:44:06.018000+00:00,11310,18,1288,7
2026-06-27T10:44:57.487000+00:00,11310,3,1288,10
2026-06-27T10:44:57.487000+00:00,11310,5,1288,11
2026-06-27T10:44:57.487000+00:00,11310,10,1288,12
2026-06-27T10:44:57.487000+00:00,11310,12,1288,13
2026-06-27T10:44:57.487000+00:00,11310,16,1288,14
2026-06-27T10:44:57.487000+00:00,11310,23,1288,15
2026-06-27T10:44:57.487000+00:00,11310,30,1288,16
2026-06-27T10:44:57.487000+00:00,11310,31,1288,17
2026-06-27T10:44:57.487000+00:00,11310,41,1288,18
2026-06-27T10:44:57.487000+00:00,11310,44,1288,9
2026-06-27T10:45:26.310000+00:00,11310,3,1288,11
2026-06-27T10:45:26.310000+00:00,11310,5,1288,12
2026-06-27T10:45:26.310000+00:00,11310,10,1288,13
2026-06-27T10:45:26.310000+00:00,11310,12,1288,14
2026-06-27T10:45:26.310000+00:00,11310,16,1288,15
2026-06-27T10:45:26.310000+00:00,11310,23,1288,16
2026-06-27T10:45:26.310000+00:00,11310,30,1288,17
2026-06-27T10:45:26.310000+00:00,11310,31,1288,18
2026-06-27T10:45:26.310000+00:00,11310,41,1288,19
2026-06-27T10:45:26.310000+00:00,11310,55,1288,20
2026-06-27T10:45:26.310000+00:00,11310,63,1288,10
2026-06-27T10:45:52.825000+00:00,11310,3,1288,12
2026-06-27T10:45:52.825000+00:00,11310,5,1288,13
2026-06-27T10:45:52.825000+00:00,11310,10,1288,14
2026-06-27T10:45:52.825000+00:00,11310,12,1288,15
2026-06-27T10:45:52.825000+00:00,11310,16,1288,16
2026-06-27T10:45:52.825000+00:00,11310,23,1288,17
2026-06-27T10:45:52.825000+00:00,11310,30,1288,18
2026-06-27T10:45:52.825000+00:00,11310,31,1288,19
2026-06-27T10:45:52.825000+00:00,11310,41,1288,20
2026-06-27T10:45:52.825000+00:00,11310,55,1288,11
2026-06-27T10:45:56.994000+00:00,11310,3,1288,13
2026-06-27T10:45:56.994000+00:00,11310,5,1288,14
2026-06-27T10:45:56.994000+00:00,11310,10,1288,15
2026-06-27T10:45:56.994000+00:00,11310,12,1288,16
2026-06-27T10:45:56.994000+00:00,11310,16,1288,12
2026-06-27T10:46:00.236000+00:00,11310,3,1288,14
2026-06-27T10:46:00.236000+00:00,11310,5,1288,15
2026-06-27T10:46:00.236000+00:00,11310,10,1288,16
2026-06-27T10:46:00.236000+00:00,11310,12,1288,17
2026-06-27T10:46:00.236000+00:00,11310,23,1288,18
2026-06-27T10:46:00.236000+00:00,11310,30,1288,19
2026-06-27T10:46:00.236000+00:00,11310,31,1288,20
2026-06-27T10:46:00.236000+00:00,11310,41,1288,13
2026-06-27T10:46:03.342000+00:00,11310,3,1288,15
2026-06-27T10:46:03.342000+00:00,11310,5,1288,14
2026-06-27T10:46:14.346000+00:00,11310,3,1288,16
2026-06-27T10:46:14.346000+00:00,11310,10,1288,17
2026-06-27T10:46:14.346000+00:00,11310,12,1288,18
2026-06-27T10:46:14.346000+00:00,11310,23,1288,19
2026-06-27T10:46:14.346000+00:00,11310,30,1288,20
2026-06-27T10:46:14.346000+00:00,11310,31,1288,15
2026-06-27T10:46:24.096000+00:00,11310,3,1288,17
2026-06-27T10:46:24.096000+00:00,11310,10,1288,18
2026-06-27T10:46:24.096000+00:00,11310,12,1288,19
2026-06-27T10:46:24.096000+00:00,11310,23,1288,20
2026-06-27T10:46:24.096000+00:00,11310,30,1288,21
2026-06-27T10:46:24.096000+00:00,11310,81,1288,22
2026-06-27T10:46:24.096000+00:00,11310,87,1288,16
2026-06-27T10:46:30.590000+00:00,11310,3,1288,18
2026-06-27T10:46:30.590000+00:00,11310,10,1288,17
2026-06-27T10:46:35.322000+00:00,11310,14,1288,6
2026-06-27T10:46:35.322000+00:00,11310,77,1288,5
2026-06-27T10:46:58.869000+00:00,11310,3,1288,19
2026-06-27T10:46:58.869000+00:00,11310,12,1288,20
2026-06-27T10:46:58.869000+00:00,11310,23,1288,18
2026-06-27T10:46:59.790000+00:00,11310,1,1288,1
2026-06-27T10:46:59.790000+00:00,11310,6,1288,2
2026-06-27T10:46:59.790000+00:00,11310,11,1288,5
2026-06-27T10:46:59.790000+00:00,11310,14,1288,7
2026-06-27T10:46:59.790000+00:00,11310,18,1288,8
2026-06-27T10:46:59.790000+00:00,11310,27,1288,3
2026-06-27T10:46:59.790000+00:00,11310,43,1288,4
2026-06-27T10:46:59.790000+00:00,11310,77,1288,6
2026-06-27T10:47:12.495000+00:00,11310,3,1288,20
2026-06-27T10:47:12.495000+00:00,11310,12,1288,21
2026-06-27T10:47:12.495000+00:00,11310,30,1288,19
2026-06-27T10:47:39.001000+00:00,11310,6,1288,3
2026-06-27T10:47:39.001000+00:00,11310,11,1288,6
2026-06-27T10:47:39.001000+00:00,11310,14,1288,8
2026-06-27T10:47:39.001000+00:00,11310,18,1288,9
2026-06-27T10:47:39.001000+00:00,11310,27,1288,4
2026-06-27T10:47:39.001000+00:00,11310,43,1288,5
2026-06-27T10:47:39.001000+00:00,11310,44,1288,2
2026-06-27T10:47:39.001000+00:00,11310,77,1288,7
2026-06-27T10:47:45.582000+00:00,11310,14,1288,7
2026-06-27T10:47:45.582000+00:00,11310,18,1288,8
2026-06-27T10:47:45.582000+00:00,11310,77,1288,9
2026-06-27T10:48:11.980000+00:00,11310,6,1288,4
2026-06-27T10:48:11.980000+00:00,11310,11,1288,7
2026-06-27T10:48:11.980000+00:00,11310,14,1288,8
2026-06-27T10:48:11.980000+00:00,11310,18,1288,9
2026-06-27T10:48:11.980000+00:00,11310,27,1288,5
2026-06-27T10:48:11.980000+00:00,11310,43,1288,6
2026-06-27T10:48:11.980000+00:00,11310,63,1288,3
2026-06-27T10:48:11.980000+00:00,11310,77,1288,10
2026-06-27T10:48:24.602000+00:00,11310,3,1288,21
2026-06-27T10:48:24.602000+00:00,11310,12,1288,22
2026-06-27T10:48:24.602000+00:00,11310,81,1288,20
2026-06-27T10:48:26.524000+00:00,11310,11,1288,8
2026-06-27T10:48:26.524000+00:00,11310,14,1288,9
2026-06-27T10:48:26.524000+00:00,11310,18,1288,10
2026-06-27T10:48:26.524000+00:00,11310,27,1288,6
2026-06-27T10:48:26.524000+00:00,11310,43,1288,7
2026-06-27T10:48:26.524000+00:00,11310,55,1288,5
2026-06-27T10:48:26.524000+00:00,11310,77,1288,11
2026-06-27T10:48:42.893000+00:00,11310,11,1288,9
2026-06-27T10:48:42.893000+00:00,11310,14,1288,10
2026-06-27T10:48:42.893000+00:00,11310,16,1288,5
2026-06-27T10:48:42.893000+00:00,11310,18,1288,11
2026-06-27T10:48:42.893000+00:00,11310,27,1288,7
2026-06-27T10:48:42.893000+00:00,11310,43,1288,8
2026-06-27T10:48:42.893000+00:00,11310,55,1288,6
2026-06-27T10:48:42.893000+00:00,11310,77,1288,12
2026-06-27T10:48:50.228000+00:00,11310,11,1288,10
2026-06-27T10:48:50.228000+00:00,11310,14,1288,11
2026-06-27T10:48:50.228000+00:00,11310,18,1288,12
2026-06-27T10:48:50.228000+00:00,11310,27,1288,8
2026-06-27T10:48:50.228000+00:00,11310,41,1288,6
2026-06-27T10:48:50.228000+00:00,11310,43,1288,9
2026-06-27T10:48:50.228000+00:00,11310,55,1288,7
2026-06-27T10:48:50.228000+00:00,11310,77,1288,13
2026-06-27T10:48:55.958000+00:00,11310,5,1288,6
2026-06-27T10:48:55.958000+00:00,11310,11,1288,11
2026-06-27T10:48:55.958000+00:00,11310,14,1288,12
2026-06-27T10:48:55.958000+00:00,11310,18,1288,13
2026-06-27T10:48:55.958000+00:00,11310,27,1288,9
2026-06-27T10:48:55.958000+00:00,11310,41,1288,7
2026-06-27T10:48:55.958000+00:00,11310,43,1288,10
2026-06-27T10:48:55.958000+00:00,11310,55,1288,8
2026-06-27T10:48:55.958000+00:00,11310,77,1288,14
2026-06-27T10:49:01.719000+00:00,11310,11,1288,12
2026-06-27T10:49:01.719000+00:00,11310,14,1288,13
2026-06-27T10:49:01.719000+00:00,11310,18,1288,14
2026-06-27T10:49:01.719000+00:00,11310,31,1288,11
2026-06-27T10:49:01.719000+00:00,11310,77,1288,15
2026-06-27T10:49:12.758000+00:00,11310,3,1288,22
2026-06-27T10:49:12.758000+00:00,11310,12,1288,21
2026-06-27T10:49:23+00:00,11310,5,1288,7
2026-06-27T10:49:23+00:00,11310,6,1288,5
2026-06-27T10:49:23+00:00,11310,10,1288,4
2026-06-27T10:49:23+00:00,11310,11,1288,13
2026-06-27T10:49:23+00:00,11310,14,1288,14
2026-06-27T10:49:23+00:00,11310,16,1288,6
2026-06-27T10:49:23+00:00,11310,18,1288,15
2026-06-27T10:49:23+00:00,11310,27,1288,10
2026-06-27T10:49:23+00:00,11310,31,1288,12
2026-06-27T10:49:23+00:00,11310,41,1288,8
2026-06-27T10:49:23+00:00,11310,43,1288,11
2026-06-27T10:49:23+00:00,11310,55,1288,9
2026-06-27T10:49:23+00:00,11310,77,1288,16
2026-06-27T10:49:23+00:00,11310,87,1288,17
2026-06-27T10:49:28.182000+00:00,11310,5,1288,8
2026-06-27T10:49:28.182000+00:00,11310,16,1288,7
2026-06-27T10:49:28.182000+00:00,11310,27,1288,6
2026-06-27T10:49:28.182000+00:00,11310,41,1288,9
2026-06-27T10:49:28.182000+00:00,11310,55,1288,10
2026-06-27T10:49:40.097000+00:00,11310,11,1288,14
2026-06-27T10:49:40.097000+00:00,11310,14,1288,15
2026-06-27T10:49:40.097000+00:00,11310,18,1288,16
2026-06-27T10:49:40.097000+00:00,11310,23,1288,10
2026-06-27T10:49:40.097000+00:00,11310,31,1288,13
2026-06-27T10:49:40.097000+00:00,11310,43,1288,12
2026-06-27T10:49:40.097000+00:00,11310,55,1288,11
2026-06-27T10:49:40.097000+00:00,11310,77,1288,17
2026-06-27T10:49:40.097000+00:00,11310,87,1288,18
2026-06-27T10:49:46.411000+00:00,11310,77,1288,18
2026-06-27T10:49:46.411000+00:00,11310,87,1288,17
2026-06-27T10:49:47.116000+00:00,11310,14,1288,16
2026-06-27T10:49:47.116000+00:00,11310,18,1288,15
2026-06-27T10:49:55.583000+00:00,11310,11,1288,15
2026-06-27T10:49:55.583000+00:00,11310,14,1288,17
2026-06-27T10:49:55.583000+00:00,11310,18,1288,16
2026-06-27T10:49:55.583000+00:00,11310,23,1288,11
2026-06-27T10:49:55.583000+00:00,11310,30,1288,9
2026-06-27T10:49:55.583000+00:00,11310,31,1288,14
2026-06-27T10:49:55.583000+00:00,11310,41,1288,10
2026-06-27T10:49:55.583000+00:00,11310,43,1288,13
2026-06-27T10:49:55.583000+00:00,11310,55,1288,12
2026-06-27T10:49:55.583000+00:00,11310,77,1288,19
2026-06-27T10:49:55.583000+00:00,11310,87,1288,18
2026-06-27T10:50:55.519000+00:00,11310,11,1288,16
2026-06-27T10:50:55.519000+00:00,11310,14,1288,18
2026-06-27T10:50:55.519000+00:00,11310,18,1288,17
2026-06-27T10:50:55.519000+00:00,11310,23,1288,12
2026-06-27T10:50:55.519000+00:00,11310,31,1288,15
2026-06-27T10:50:55.519000+00:00,11310,43,1288,14
2026-06-27T10:50:55.519000+00:00,11310,55,1288,13
2026-06-27T10:50:55.519000+00:00,11310,87,1288,11
2026-06-27T10:51:00.151000+00:00,11310,5,1288,9
2026-06-27T10:51:00.151000+00:00,11310,6,1288,6
2026-06-27T10:51:00.151000+00:00,11310,10,1288,5
2026-06-27T10:51:00.151000+00:00,11310,11,1288,17
2026-06-27T10:51:00.151000+00:00,11310,14,1288,19
2026-06-27T10:51:00.151000+00:00,11310,16,1288,8
2026-06-27T10:51:00.151000+00:00,11310,18,1288,18
2026-06-27T10:51:00.151000+00:00,11310,23,1288,13
2026-06-27T10:51:00.151000+00:00,11310,27,1288,7
2026-06-27T10:51:00.151000+00:00,11310,30,1288,10
2026-06-27T10:51:00.151000+00:00,11310,31,1288,16
2026-06-27T10:51:00.151000+00:00,11310,41,1288,11
2026-06-27T10:51:00.151000+00:00,11310,43,1288,15
2026-06-27T10:51:00.151000+00:00,11310,44,1288,3
2026-06-27T10:51:00.151000+00:00,11310,55,1288,14
2026-06-27T10:51:00.151000+00:00,11310,63,1288,4
2026-06-27T10:51:00.151000+00:00,11310,77,1288,20
2026-06-27T10:51:00.151000+00:00,11310,81,1288,2
2026-06-27T10:51:00.151000+00:00,11310,87,1288,12
2026-06-27T10:51:49.725000+00:00,11310,1,1288,2
2026-06-27T10:51:49.725000+00:00,11310,5,1288,10
2026-06-27T10:51:49.725000+00:00,11310,6,1288,7
2026-06-27T10:51:49.725000+00:00,11310,10,1288,6
2026-06-27T10:51:49.725000+00:00,11310,11,1288,18
2026-06-27T10:51:49.725000+00:00,11310,12,1288,1
2026-06-27T10:51:49.725000+00:00,11310,14,1288,20
2026-06-27T10:51:49.725000+00:00,11310,16,1288,9
2026-06-27T10:51:49.725000+00:00,11310,18,1288,19
2026-06-27T10:51:49.725000+00:00,11310,23,1288,14
2026-06-27T10:51:49.725000+00:00,11310,27,1288,8
2026-06-27T10:51:49.725000+00:00,11310,30,1288,11
2026-06-27T10:51:49.725000+00:00,11310,31,1288,17
2026-06-27T10:51:49.725000+00:00,11310,41,1288,12
2026-06-27T10:51:49.725000+00:00,11310,43,1288,16
2026-06-27T10:51:49.725000+00:00,11310,44,1288,4
2026-06-27T10:51:49.725000+00:00,11310,55,1288,15
2026-06-27T10:51:49.725000+00:00,11310,63,1288,5
2026-06-27T10:51:49.725000+00:00,11310,77,1288,21
2026-06-27T10:51:49.725000+00:00,11310,81,1288,3
2026-06-27T10:51:49.725000+00:00,11310,87,1288,13
2026-06-27T10:52:23.289000+00:00,11310,1,1288,3
2026-06-27T10:52:23.289000+00:00,11310,3,1288,2
2026-06-27T10:52:23.289000+00:00,11310,5,1288,11
2026-06-27T10:52:23.289000+00:00,11310,6,1288,8
2026-06-27T10:52:23.289000+00:00,11310,10,1288,7
2026-06-27T10:52:23.289000+00:00,11310,11,1288,19
2026-06-27T10:52:23.289000+00:00,11310,14,1288,21
2026-06-27T10:52:23.289000+00:00,11310,16,1288,10
2026-06-27T10:52:23.289000+00:00,11310,18,1288,20
2026-06-27T10:52:23.289000+00:00,11310,23,1288,15
2026-06-27T10:52:23.289000+00:00,11310,27,1288,9
2026-06-27T10:52:23.289000+00:00,11310,30,1288,12
2026-06-27T10:52:23.289000+00:00,11310,31,1288,18
2026-06-27T10:52:23.289000+00:00,11310,41,1288,13
2026-06-27T10:52:23.289000+00:00,11310,43,1288,17
2026-06-27T10:52:23.289000+00:00,11310,44,1288,5
2026-06-27T10:52:23.289000+00:00,11310,55,1288,16
2026-06-27T10:52:23.289000+00:00,11310,63,1288,6
2026-06-27T10:52:23.289000+00:00,11310,77,1288,22
2026-06-27T10:52:23.289000+00:00,11310,81,1288,4
2026-06-27T10:52:23.289000+00:00,11310,87,1288,14
2026-06-27T10:53:26.960000+00:00,11310,1,1288,4
2026-06-27T10:53:26.960000+00:00,11310,3,1288,3
2026-06-27T10:53:26.960000+00:00,11310,44,1288,6
2026-06-27T10:53:26.960000+00:00,11310,63,1288,2
2026-06-27T10:53:26.960000+00:00,11310,81,1288,5
2026-06-27T10:54:23.311000+00:00,11310,1,1288,5
2026-06-27T10:54:23.311000+00:00,11310,3,1288,4
2026-06-27T10:54:23.311000+00:00,11310,44,1288,3
2026-06-27T10:54:23.311000+00:00,11310,81,1288,6
2026-06-27T10:54:40.295000+00:00,11310,11,1288,20
2026-06-27T10:54:40.295000+00:00,11310,14,1288,22
2026-06-27T10:54:40.295000+00:00,11310,18,1288,21
2026-06-27T10:54:40.295000+00:00,11310,77,1288,19
2026-06-27T10:55:05.589000+00:00,11310,1,1288,6
2026-06-27T10:55:05.589000+00:00,11310,3,1288,5
2026-06-27T10:55:05.589000+00:00,11310,6,1288,9
2026-06-27T10:55:05.589000+00:00,11310,10,1288,8
2026-06-27T10:55:05.589000+00:00,11310,16,1288,2
2026-06-27T10:55:05.589000+00:00,11310,27,1288,10
2026-06-27T10:55:05.589000+00:00,11310,44,1288,4
2026-06-27T10:55:05.589000+00:00,11310,63,1288,3
2026-06-27T10:55:05.589000+00:00,11310,81,1288,7
2026-06-27T10:55:16.432000+00:00,11310,31,1288,16
2026-06-27T10:55:16.432000+00:00,11310,43,1288,18
2026-06-27T10:55:16.432000+00:00,11310,55,1288,17
2026-06-27T10:55:49.827000+00:00,11310,5,1288,10
2026-06-27T10:55:49.827000+00:00,11310,27,1288,11
2026-06-27T10:57:11.357000+00:00,11310,30,1288,13
2026-06-27T10:57:11.357000+00:00,11310,41,1288,14
2026-06-27T10:57:11.357000+00:00,11310,87,1288,12
2026-06-27T10:57:46.591000+00:00,11310,3,1288,4
2026-06-27T10:57:46.591000+00:00,11310,44,1288,5
2026-06-27T10:58:07.364000+00:00,11310,23,1288,16
2026-06-27T10:58:07.364000+00:00,11310,31,1288,17
2026-06-27T10:58:07.364000+00:00,11310,43,1288,15
2026-06-27T10:58:07.364000+00:00,11310,55,1288,18
2026-06-27T10:58:51.092000+00:00,11310,16,1288,3
2026-06-27T10:58:51.092000+00:00,11310,63,1288,2
2026-06-27T11:00:41.480000+00:00,11310,1,1288,3
2026-06-27T11:00:41.480000+00:00,11310,3,1288,5
2026-06-27T11:00:41.480000+00:00,11310,16,1288,4
2026-06-27T11:00:41.480000+00:00,11310,44,1288,6
2026-06-27T11:01:36.210000+00:00,11310,1,1288,4
2026-06-27T11:01:36.210000+00:00,11310,3,1288,6
2026-06-27T11:01:36.210000+00:00,11310,16,1288,5
2026-06-27T11:01:36.210000+00:00,11310,44,1288,7
2026-06-27T11:01:36.210000+00:00,11310,81,1288,3
2026-06-27T11:03:18.220000+00:00,11310,1,1288,5
2026-06-27T11:03:18.220000+00:00,11310,3,1288,3
2026-06-27T11:03:18.220000+00:00,11310,16,1288,6
2026-06-27T11:03:18.220000+00:00,11310,81,1288,4
2026-06-27T11:03:27.145000+00:00,11310,1,1288,6
2026-06-27T11:03:27.145000+00:00,11310,3,1288,4
2026-06-27T11:03:27.145000+00:00,11310,16,1288,3
2026-06-27T11:03:27.145000+00:00,11310,81,1288,5
2026-06-27T11:05:17.426000+00:00,11310,5,1288,11
2026-06-27T11:05:17.426000+00:00,11310,6,1288,10
2026-06-27T11:05:17.426000+00:00,11310,10,1288,9
2026-06-27T11:05:17.426000+00:00,11310,27,1288,12
2026-06-27T11:05:17.426000+00:00,11310,30,1288,8
2026-06-27T11:05:17.426000+00:00,11310,87,1288,13
2026-06-27T11:16:26.042000+00:00,11310,3,1288,2
2026-06-27T11:16:26.042000+00:00,11310,16,1288,4
2026-06-27T11:16:26.042000+00:00,11310,63,1288,3
2026-06-27T11:16:44.846000+00:00,11310,5,1288,12
2026-06-27T11:16:44.846000+00:00,11310,6,1288,11
2026-06-27T11:16:44.846000+00:00,11310,27,1288,10
2026-06-27T11:16:51.314000+00:00,11310,1,1288,2
2026-06-27T11:16:51.314000+00:00,11310,3,1288,3
2026-06-27T11:16:51.314000+00:00,11310,16,1288,5
2026-06-27T11:16:51.314000+00:00,11310,63,1288,4
2026-06-27T11:16:51.314000+00:00,11310,81,1288,6
2026-06-27T11:17:05.189000+00:00,11310,1,1288,3
2026-06-27T11:17:05.189000+00:00,11310,3,1288,4
2026-06-27T11:17:05.189000+00:00,11310,16,1288,6
2026-06-27T11:17:05.189000+00:00,11310,44,1288,2
2026-06-27T11:17:05.189000+00:00,11310,63,1288,5
2026-06-27T11:17:05.189000+00:00,11310,81,1288,7
2026-06-27T11:17:27.797000+00:00,11310,1,1288,4
2026-06-27T11:17:27.797000+00:00,11310,3,1288,5
2026-06-27T11:17:27.797000+00:00,11310,63,1288,3
2026-06-27T11:17:32.954000+00:00,11310,5,1288,11
2026-06-27T11:17:32.954000+00:00,11310,6,1288,10
2026-06-27T11:17:32.954000+00:00,11310,27,1288,12
2026-06-27T11:18:01.437000+00:00,11310,16,1288,7
2026-06-27T11:18:01.437000+00:00,11310,81,1288,6
2026-06-27T11:18:50.702000+00:00,11310,41,1288,15
2026-06-27T11:18:50.702000+00:00,11310,43,1288,13
2026-06-27T11:18:50.702000+00:00,11310,87,1288,14
2026-06-27T11:20:12.112000+00:00,11310,5,1288,12
2026-06-27T11:20:12.112000+00:00,11310,6,1288,11
2026-06-27T11:20:12.112000+00:00,11310,10,1288,10
2026-06-27T11:20:12.112000+00:00,11310,27,1288,13
2026-06-27T11:20:12.112000+00:00,11310,41,1288,9
2026-06-27T11:20:12.112000+00:00,11310,43,1288,14
2026-06-27T11:20:12.112000+00:00,11310,87,1288,15
2026-06-27T11:21:31.264000+00:00,11310,5,1288,11
2026-06-27T11:21:31.264000+00:00,11310,6,1288,12
2026-06-27T11:22:21.471000+00:00,11310,27,1288,14
2026-06-27T11:22:21.471000+00:00,11310,43,1288,15
2026-06-27T11:22:21.471000+00:00,11310,87,1288,13
2026-06-27T11:22:39.144000+00:00,11310,11,1288,19
2026-06-27T11:22:39.144000+00:00,11310,77,1288,20
2026-06-27T11:22:55.806000+00:00,11310,1,1288,5
2026-06-27T11:22:55.806000+00:00,11310,3,1288,6
2026-06-27T11:22:55.806000+00:00,11310,81,1288,4
2026-06-27T11:23:19.317000+00:00,11310,23,1288,17
2026-06-27T11:23:19.317000+00:00,11310,31,1288,18
2026-06-27T11:23:19.317000+00:00,11310,55,1288,16
2026-06-27T11:23:27.219000+00:00,11310,5,1288,12
2026-06-27T11:23:27.219000+00:00,11310,6,1288,9
2026-06-27T11:23:27.219000+00:00,11310,10,1288,11
2026-06-27T11:23:27.219000+00:00,11310,41,1288,10
2026-06-27T11:23:45.960000+00:00,11310,14,1288,21
2026-06-27T11:23:45.960000+00:00,11310,18,1288,22
2026-06-27T11:24:00.334000+00:00,11310,5,1288,13
2026-06-27T11:24:00.334000+00:00,11310,27,1288,12
2026-06-27T11:24:00.334000+00:00,11310,87,1288,14
2026-06-27T11:26:47.753000+00:00,11310,23,1288,18
2026-06-27T11:26:47.753000+00:00,11310,31,1288,15
2026-06-27T11:26:47.753000+00:00,11310,43,1288,16
