source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_event/stable_baseline/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_event/stable_baseline/forecast_rows.csv,2026-08-23T21:46:30Z,60750a4535a7071e03b66a83a29a7632d95654e9c3d5bee2399e8f40934403cb,forecast_source,True,Actual forecast source copied into immutable bundle.
