source_name,found,row_count,path
drivers,True,1064,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,223304,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,478,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,29694,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,4223,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,286,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,4380,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,7158,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
