meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1290,11330,2026-07-18T15:15:35+00:00,,,Flag,DOUBLE YELLOW,Sector,10,3,DOUBLE YELLOW IN TRACK SECTOR 10
1290,11330,2026-07-18T15:16:17+00:00,,,Flag,DOUBLE YELLOW,Sector,16,3,DOUBLE YELLOW IN TRACK SECTOR 16
1290,11330,2026-07-18T15:16:24+00:00,,,Flag,DOUBLE YELLOW,Sector,15,3,DOUBLE YELLOW IN TRACK SECTOR 15
1290,11330,2026-07-18T15:17:14+00:00,,,Flag,CLEAR,Sector,4,3,CLEAR IN TRACK SECTOR 4
1290,11330,2026-07-18T15:17:14+00:00,,,Flag,CLEAR,Sector,5,3,CLEAR IN TRACK SECTOR 5
1290,11330,2026-07-18T15:17:15+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1290,11330,2026-07-18T15:17:36+00:00,,,Flag,YELLOW,Sector,16,3,YELLOW IN TRACK SECTOR 16
1290,11330,2026-07-18T15:17:41+00:00,,,Flag,DOUBLE YELLOW,Sector,11,3,DOUBLE YELLOW IN TRACK SECTOR 11
1290,11330,2026-07-18T15:17:42+00:00,,,Flag,CLEAR,Sector,16,3,CLEAR IN TRACK SECTOR 16
1290,11330,2026-07-18T15:17:48+00:00,,,Flag,CLEAR,Sector,15,3,CLEAR IN TRACK SECTOR 15
1290,11330,2026-07-18T15:17:50+00:00,,,Flag,CLEAR,Sector,11,3,CLEAR IN TRACK SECTOR 11
1290,11330,2026-07-18T15:18:21+00:00,,,Flag,DOUBLE YELLOW,Sector,13,3,DOUBLE YELLOW IN TRACK SECTOR 13
1290,11330,2026-07-18T15:18:47+00:00,,,Flag,CLEAR,Sector,13,3,CLEAR IN TRACK SECTOR 13
