source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1289_united_kingdom_silverstone_silverstone/post_event/stable_baseline/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1289_united_kingdom_silverstone_silverstone/post_event/stable_baseline/forecast_rows.csv,2026-07-05T22:28:24Z,e36fd8e5e1764c80fdbc6e24822d42f4d549e5ae9c7f81d9fc720845adbc9c3f,forecast_source,True,Actual forecast source copied into immutable bundle.
