meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1293,11354,36,1,,,35.509,35.825,266,291,True,,"[None, 2064, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2051, 2051, 2051, 2051, 2051]",183
1293,11354,25,1,2026-09-04T10:30:11.021000+00:00,,42.449,41.358,198,198,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",159
1293,11354,31,1,2026-09-04T10:30:16.391000+00:00,,34.679,37.397,268,277,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",147
1293,11354,14,1,2026-09-04T10:30:31.875000+00:00,,34.61,32.987,261,281,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049, 2049, 2049, 2049, 2049]",194
1293,11354,87,1,2026-09-04T10:30:33.333000+00:00,,35.837,33.03,253,266,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2051, 2049, 2049]",189
1293,11354,41,1,2026-09-04T10:30:39.541000+00:00,,34.726,34.809,268,273,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]",165
1293,11354,12,1,2026-09-04T10:30:42.021000+00:00,,37.905,34.163,272,230,True,,"[2064, 2064, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",181
1293,11354,27,1,2026-09-04T10:30:44.432000+00:00,,39.029,40.627,178,238,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2064, 2064]",178
1293,11354,63,1,2026-09-04T10:30:50.679000+00:00,,39.425,33.688,260,124,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2051, 2049, 2049, 2049, 2049]",168
1293,11354,5,1,2026-09-04T10:30:51.398000+00:00,,34.292,33.493,258,266,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",165
1293,11354,61,1,2026-09-04T10:30:53.507000+00:00,,40.989,47.733,240,210,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2064, 2064]",179
1293,11354,16,1,2026-09-04T10:30:59.366000+00:00,,35.728,38.77,260,266,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",160
1293,11354,55,1,2026-09-04T10:31:02.101000+00:00,,34.15,36.225,273,257,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]",122
1293,11354,77,1,2026-09-04T10:31:07.030000+00:00,,34.63,39.138,270,265,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",122
1293,11354,46,1,2026-09-04T10:31:10.557000+00:00,,36.09,34.199,243,262,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",156
1293,11354,22,1,2026-09-04T10:31:26.441000+00:00,,34.719,33.372,261,264,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",160
1293,11354,1,1,2026-09-04T10:31:37.526000+00:00,,33.952,37.795,302,276,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",187
1293,11354,44,1,2026-09-04T10:31:38.276000+00:00,,35.832,32.995,253,263,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",120
1293,11354,30,1,2026-09-04T10:31:42.901000+00:00,,35.014,34.777,272,276,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",76
1293,11354,43,1,2026-09-04T10:31:53.032000+00:00,,34.208,35.052,269,286,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",190
1293,11354,81,1,2026-09-04T10:31:55.719000+00:00,,40.985,36.355,218,230,True,,"[2064, 2064, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",177
1293,11354,36,2,2026-09-04T10:31:56.438000+00:00,29.686,32.648,31.868,281,298,False,94.202,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2048, 2048, 2048]",299
1293,11354,31,2,2026-09-04T10:32:11.107000+00:00,29.203,30.963,30.375,284,293,False,90.541,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2051, 2051]","[2051, 2051, 2051, 2051, 2049, 2049, 2049, 2049, 2049]",305
1293,11354,14,2,2026-09-04T10:32:13.170000+00:00,31.898,36.568,31.617,263,282,False,100.083,"[2049, 2049, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",263
1293,11354,87,2,2026-09-04T10:32:14.873000+00:00,29.911,30.971,31.858,279,282,False,92.74,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048]",261
1293,11354,25,2,2026-09-04T10:32:19.848000+00:00,41.991,39.356,47.445,197,185,False,128.792,"[2049, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2064, 2064]",198
1293,11354,41,2,2026-09-04T10:32:26.685000+00:00,34.314,36.205,32.826,259,281,False,103.345,"[2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2049, 2048, 2049, 2049]",258
1293,11354,5,2,2026-09-04T10:32:34.732000+00:00,31.776,33.89,39.192,272,280,False,104.858,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",274
1293,11354,16,2,2026-09-04T10:32:57.083000+00:00,28.391,29.504,28.978,284,304,False,86.873,"[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2051, 2051, 2049, 2049, 2049]",314
