date,session_key,position,driver_number,meeting_key
2026-09-04T10:42:49.235000+00:00,11354,8,43,1293
2026-09-04T10:43:00.387000+00:00,11354,1,1,1293
2026-09-04T10:43:00.387000+00:00,11354,6,12,1293
2026-09-04T10:43:00.387000+00:00,11354,5,16,1293
2026-09-04T10:43:00.387000+00:00,11354,3,30,1293
2026-09-04T10:43:00.387000+00:00,11354,2,44,1293
2026-09-04T10:43:00.387000+00:00,11354,4,81,1293
2026-09-04T10:44:04.979000+00:00,11354,2,1,1293
2026-09-04T10:44:04.979000+00:00,11354,7,12,1293
2026-09-04T10:44:04.979000+00:00,11354,6,16,1293
2026-09-04T10:44:04.979000+00:00,11354,4,30,1293
2026-09-04T10:44:04.979000+00:00,11354,3,44,1293
2026-09-04T10:44:04.979000+00:00,11354,1,63,1293
2026-09-04T10:44:04.979000+00:00,11354,5,81,1293
2026-09-04T10:44:15.253000+00:00,11354,5,30,1293
2026-09-04T10:44:15.253000+00:00,11354,4,44,1293
2026-09-04T10:44:15.253000+00:00,11354,3,81,1293
2026-09-04T10:44:28.545000+00:00,11354,21,5,1293
2026-09-04T10:44:28.545000+00:00,11354,19,14,1293
2026-09-04T10:44:28.545000+00:00,11354,20,25,1293
2026-09-04T10:44:28.545000+00:00,11354,17,31,1293
2026-09-04T10:44:28.545000+00:00,11354,18,36,1293
2026-09-04T10:44:28.545000+00:00,11354,16,46,1293
2026-09-04T10:44:28.545000+00:00,11354,22,61,1293
2026-09-04T10:44:40.859000+00:00,11354,13,27,1293
2026-09-04T10:44:40.859000+00:00,11354,12,55,1293
2026-09-04T10:44:40.859000+00:00,11354,11,87,1293
2026-09-04T10:44:43.164000+00:00,11354,3,30,1293
2026-09-04T10:44:43.164000+00:00,11354,5,44,1293
2026-09-04T10:44:43.164000+00:00,11354,4,81,1293
2026-09-04T10:45:02.700000+00:00,11354,20,5,1293
2026-09-04T10:45:02.700000+00:00,11354,18,14,1293
2026-09-04T10:45:02.700000+00:00,11354,19,25,1293
2026-09-04T10:45:02.700000+00:00,11354,16,31,1293
2026-09-04T10:45:02.700000+00:00,11354,17,36,1293
2026-09-04T10:45:02.700000+00:00,11354,22,46,1293
2026-09-04T10:45:02.700000+00:00,11354,21,61,1293
2026-09-04T10:45:11.499000+00:00,11354,13,5,1293
2026-09-04T10:45:11.499000+00:00,11354,19,14,1293
2026-09-04T10:45:11.499000+00:00,11354,16,18,1293
2026-09-04T10:45:11.499000+00:00,11354,20,25,1293
2026-09-04T10:45:11.499000+00:00,11354,14,27,1293
2026-09-04T10:45:11.499000+00:00,11354,17,31,1293
2026-09-04T10:45:11.499000+00:00,11354,18,36,1293
2026-09-04T10:45:11.499000+00:00,11354,15,77,1293
2026-09-04T10:45:26.440000+00:00,11354,14,5,1293
2026-09-04T10:45:26.440000+00:00,11354,12,27,1293
2026-09-04T10:45:26.440000+00:00,11354,13,55,1293
2026-09-04T10:46:05.098000+00:00,11354,20,14,1293
2026-09-04T10:46:05.098000+00:00,11354,17,25,1293
2026-09-04T10:46:05.098000+00:00,11354,18,31,1293
2026-09-04T10:46:05.098000+00:00,11354,19,36,1293
2026-09-04T10:46:07.539000+00:00,11354,9,22,1293
2026-09-04T10:46:07.539000+00:00,11354,10,41,1293
2026-09-04T10:46:16.358000+00:00,11354,17,18,1293
2026-09-04T10:46:16.358000+00:00,11354,18,25,1293
2026-09-04T10:46:16.358000+00:00,11354,15,31,1293
2026-09-04T10:46:16.358000+00:00,11354,16,77,1293
2026-09-04T10:46:17.498000+00:00,11354,3,1,1293
2026-09-04T10:46:17.498000+00:00,11354,4,30,1293
2026-09-04T10:46:17.498000+00:00,11354,2,44,1293
2026-09-04T10:46:17.498000+00:00,11354,5,81,1293
2026-09-04T10:46:24.681000+00:00,11354,21,46,1293
2026-09-04T10:46:24.681000+00:00,11354,22,61,1293
2026-09-04T10:46:37.460000+00:00,11354,4,1,1293
2026-09-04T10:46:37.460000+00:00,11354,3,16,1293
2026-09-04T10:46:37.460000+00:00,11354,5,30,1293
2026-09-04T10:46:37.460000+00:00,11354,6,81,1293
2026-09-04T10:46:41.980000+00:00,11354,16,31,1293
2026-09-04T10:46:41.980000+00:00,11354,15,77,1293
2026-09-04T10:46:45.098000+00:00,11354,8,12,1293
2026-09-04T10:46:45.098000+00:00,11354,10,22,1293
2026-09-04T10:46:45.098000+00:00,11354,7,41,1293
2026-09-04T10:46:45.098000+00:00,11354,9,43,1293
2026-09-04T10:46:48.638000+00:00,11354,1,1,1293
2026-09-04T10:46:48.638000+00:00,11354,4,16,1293
2026-09-04T10:46:48.638000+00:00,11354,3,44,1293
2026-09-04T10:46:48.638000+00:00,11354,2,63,1293
2026-09-04T10:46:52.269000+00:00,11354,9,12,1293
2026-09-04T10:46:52.269000+00:00,11354,6,30,1293
2026-09-04T10:46:52.269000+00:00,11354,8,41,1293
2026-09-04T10:46:52.269000+00:00,11354,5,43,1293
2026-09-04T10:46:52.269000+00:00,11354,7,81,1293
2026-09-04T10:46:57.363000+00:00,11354,16,18,1293
2026-09-04T10:46:57.363000+00:00,11354,17,31,1293
2026-09-04T10:55:13.842000+00:00,11354,7,30,1293
2026-09-04T10:55:13.842000+00:00,11354,6,81,1293
2026-09-04T10:59:05.036000+00:00,11354,2,1,1293
2026-09-04T10:59:05.036000+00:00,11354,1,12,1293
2026-09-04T10:59:05.036000+00:00,11354,5,16,1293
2026-09-04T10:59:05.036000+00:00,11354,8,30,1293
2026-09-04T10:59:05.036000+00:00,11354,9,41,1293
2026-09-04T10:59:05.036000+00:00,11354,6,43,1293
2026-09-04T10:59:05.036000+00:00,11354,4,44,1293
2026-09-04T10:59:05.036000+00:00,11354,3,63,1293
2026-09-04T10:59:05.036000+00:00,11354,7,81,1293
2026-09-04T10:59:10.540000+00:00,11354,3,1,1293
2026-09-04T10:59:10.540000+00:00,11354,2,12,1293
2026-09-04T10:59:10.540000+00:00,11354,1,63,1293
2026-09-04T10:59:16.462000+00:00,11354,18,14,1293
2026-09-04T10:59:16.462000+00:00,11354,19,25,1293
2026-09-04T10:59:16.462000+00:00,11354,20,36,1293
2026-09-04T10:59:18.162000+00:00,11354,15,5,1293
2026-09-04T10:59:18.162000+00:00,11354,17,18,1293
2026-09-04T10:59:18.162000+00:00,11354,13,31,1293
2026-09-04T10:59:18.162000+00:00,11354,14,55,1293
2026-09-04T10:59:18.162000+00:00,11354,16,77,1293
2026-09-04T10:59:20.560000+00:00,11354,11,27,1293
2026-09-04T10:59:20.560000+00:00,11354,12,87,1293
2026-09-04T10:59:43.306000+00:00,11354,16,5,1293
2026-09-04T10:59:43.306000+00:00,11354,19,14,1293
2026-09-04T10:59:43.306000+00:00,11354,18,18,1293
2026-09-04T10:59:43.306000+00:00,11354,20,25,1293
2026-09-04T10:59:43.306000+00:00,11354,14,31,1293
2026-09-04T10:59:43.306000+00:00,11354,21,36,1293
2026-09-04T10:59:43.306000+00:00,11354,22,46,1293
2026-09-04T10:59:43.306000+00:00,11354,15,55,1293
2026-09-04T10:59:43.306000+00:00,11354,12,61,1293
2026-09-04T10:59:43.306000+00:00,11354,17,77,1293
2026-09-04T10:59:43.306000+00:00,11354,13,87,1293
2026-09-04T10:59:45.862000+00:00,11354,4,1,1293
2026-09-04T10:59:45.862000+00:00,11354,6,16,1293
2026-09-04T10:59:45.862000+00:00,11354,3,30,1293
2026-09-04T10:59:45.862000+00:00,11354,7,43,1293
2026-09-04T10:59:45.862000+00:00,11354,5,44,1293
2026-09-04T10:59:45.862000+00:00,11354,8,81,1293
2026-09-04T10:59:52.002000+00:00,11354,10,5,1293
2026-09-04T10:59:52.002000+00:00,11354,11,22,1293
2026-09-04T10:59:52.002000+00:00,11354,12,27,1293
2026-09-04T10:59:52.002000+00:00,11354,15,31,1293
2026-09-04T10:59:52.002000+00:00,11354,16,55,1293
2026-09-04T10:59:52.002000+00:00,11354,13,61,1293
2026-09-04T10:59:52.002000+00:00,11354,14,87,1293
2026-09-04T10:59:57.450000+00:00,11354,7,16,1293
2026-09-04T10:59:57.450000+00:00,11354,5,41,1293
2026-09-04T10:59:57.450000+00:00,11354,8,43,1293
2026-09-04T10:59:57.450000+00:00,11354,6,44,1293
2026-09-04T10:59:57.450000+00:00,11354,9,81,1293
2026-09-04T11:00:06.565000+00:00,11354,11,5,1293
2026-09-04T11:00:06.565000+00:00,11354,10,22,1293
2026-09-04T11:00:08.917000+00:00,11354,5,1,1293
2026-09-04T11:00:08.917000+00:00,11354,3,12,1293
2026-09-04T11:00:08.917000+00:00,11354,1,16,1293
2026-09-04T11:00:08.917000+00:00,11354,4,30,1293
2026-09-04T11:00:08.917000+00:00,11354,6,41,1293
2026-09-04T11:00:08.917000+00:00,11354,7,44,1293
2026-09-04T11:00:08.917000+00:00,11354,2,63,1293
2026-09-04T11:01:08.152000+00:00,11354,20,14,1293
2026-09-04T11:01:08.152000+00:00,11354,19,18,1293
2026-09-04T11:01:08.152000+00:00,11354,21,25,1293
2026-09-04T11:01:08.152000+00:00,11354,16,31,1293
2026-09-04T11:01:08.152000+00:00,11354,22,36,1293
2026-09-04T11:01:08.152000+00:00,11354,15,46,1293
2026-09-04T11:01:08.152000+00:00,11354,17,55,1293
2026-09-04T11:01:08.152000+00:00,11354,18,77,1293
2026-09-04T11:02:41.878000+00:00,11354,15,31,1293
2026-09-04T11:02:41.878000+00:00,11354,16,46,1293
2026-09-04T11:02:55.659000+00:00,11354,22,25,1293
2026-09-04T11:02:55.659000+00:00,11354,21,36,1293
2026-09-04T11:03:40.944000+00:00,11354,16,31,1293
2026-09-04T11:03:40.944000+00:00,11354,17,46,1293
2026-09-04T11:03:40.944000+00:00,11354,14,55,1293
2026-09-04T11:03:40.944000+00:00,11354,15,87,1293
2026-09-04T11:04:22.024000+00:00,11354,17,31,1293
2026-09-04T11:04:22.024000+00:00,11354,15,46,1293
2026-09-04T11:04:22.024000+00:00,11354,16,87,1293
2026-09-04T11:05:41.802000+00:00,11354,18,18,1293
2026-09-04T11:05:41.802000+00:00,11354,19,77,1293
2026-09-04T11:05:53.693000+00:00,11354,19,18,1293
2026-09-04T11:05:53.693000+00:00,11354,18,77,1293
2026-09-04T11:05:55.570000+00:00,11354,19,14,1293
2026-09-04T11:05:55.570000+00:00,11354,20,18,1293
2026-09-04T11:06:23.488000+00:00,11354,6,1,1293
2026-09-04T11:06:23.488000+00:00,11354,4,12,1293
2026-09-04T11:06:23.488000+00:00,11354,5,30,1293
2026-09-04T11:06:23.488000+00:00,11354,7,41,1293
2026-09-04T11:06:23.488000+00:00,11354,3,44,1293
2026-09-04T11:08:25.678000+00:00,11354,16,46,1293
2026-09-04T11:08:25.678000+00:00,11354,15,55,1293
2026-09-04T11:08:25.678000+00:00,11354,14,87,1293
2026-09-04T11:09:20.525000+00:00,11354,20,14,1293
2026-09-04T11:09:20.525000+00:00,11354,19,18,1293
2026-09-04T11:10:04.994000+00:00,11354,21,14,1293
2026-09-04T11:10:04.994000+00:00,11354,20,18,1293
2026-09-04T11:10:04.994000+00:00,11354,18,31,1293
2026-09-04T11:10:04.994000+00:00,11354,15,36,1293
2026-09-04T11:10:04.994000+00:00,11354,17,46,1293
2026-09-04T11:10:04.994000+00:00,11354,16,55,1293
2026-09-04T11:10:04.994000+00:00,11354,19,77,1293
2026-09-04T11:11:42.593000+00:00,11354,16,36,1293
2026-09-04T11:11:42.593000+00:00,11354,14,55,1293
2026-09-04T11:11:42.593000+00:00,11354,15,87,1293
2026-09-04T11:15:03.695000+00:00,11354,15,55,1293
2026-09-04T11:15:03.695000+00:00,11354,14,61,1293
2026-09-04T11:15:03.695000+00:00,11354,13,87,1293
2026-09-04T11:16:19.668000+00:00,11354,5,12,1293
2026-09-04T11:16:19.668000+00:00,11354,3,30,1293
2026-09-04T11:16:19.668000+00:00,11354,4,44,1293
2026-09-04T11:16:43.793000+00:00,11354,4,30,1293
2026-09-04T11:16:43.793000+00:00,11354,2,44,1293
2026-09-04T11:16:43.793000+00:00,11354,3,63,1293
2026-09-04T11:21:22.245000+00:00,11354,17,36,1293
2026-09-04T11:21:22.245000+00:00,11354,14,46,1293
2026-09-04T11:21:22.245000+00:00,11354,16,55,1293
2026-09-04T11:21:22.245000+00:00,11354,15,61,1293
2026-09-04T11:21:46.720000+00:00,11354,12,5,1293
2026-09-04T11:21:46.720000+00:00,11354,11,22,1293
2026-09-04T11:21:46.720000+00:00,11354,13,27,1293
2026-09-04T11:21:46.720000+00:00,11354,15,46,1293
2026-09-04T11:21:46.720000+00:00,11354,10,61,1293
2026-09-04T11:21:46.720000+00:00,11354,14,87,1293
2026-09-04T11:22:10.064000+00:00,11354,8,5,1293
2026-09-04T11:22:10.064000+00:00,11354,12,22,1293
2026-09-04T11:22:10.064000+00:00,11354,9,43,1293
2026-09-04T11:22:10.064000+00:00,11354,11,61,1293
2026-09-04T11:22:10.064000+00:00,11354,10,81,1293
2026-09-04T11:22:12.877000+00:00,11354,18,14,1293
2026-09-04T11:22:12.877000+00:00,11354,21,18,1293
2026-09-04T11:22:12.877000+00:00,11354,19,31,1293
2026-09-04T11:22:12.877000+00:00,11354,20,77,1293
2026-09-04T11:30:04.276000+00:00,11354,10,61,1293
2026-09-04T11:30:04.276000+00:00,11354,11,81,1293
2026-09-04T11:32:26.802000+00:00,11354,21,14,1293
2026-09-04T11:32:26.802000+00:00,11354,20,18,1293
2026-09-04T11:32:26.802000+00:00,11354,18,31,1293
2026-09-04T11:32:26.802000+00:00,11354,19,77,1293
