bundle_id,bundle_status,event_id,season,round,race_name,gate,engine_lane,engine_lane_config,forecast_timestamp_utc,forecast_lock_utc,session_scope,driver_number,driver_name,team_name,predicted_qualifying_position,predicted_race_finish_position,predicted_points_band,predicted_dnf_probability,predicted_top1_probability,predicted_top3_probability,predicted_top5_probability,predicted_top10_probability,predicted_mean_finish_position,confidence_score,risk_flags,source_snapshot_id,forecast_artifact_id,stable_vs_challenger_delta_note,method_e_attribution_note,promotion_gate_eligible,notes
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,1,L NORRIS,McLaren,,1,,0.063,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,3,M VERSTAPPEN,Red Bull Racing,,2,,0.0654,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,6,I HADJAR,Red Bull Racing,,3,,0.0654,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,12,K ANTONELLI,Mercedes,,4,,0.0662,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,16,C LECLERC,Ferrari,,5,,0.0646,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,44,L HAMILTON,Ferrari,,6,,0.0646,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,5,G BORTOLETO,Audi,,7,,0.079,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,63,G RUSSELL,Mercedes,,8,,0.0662,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,14,F ALONSO,Aston Martin,,9,,0.079,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1290_belgium_spa_francorchamps_spa_francorchamps__pre_weekend__stable_baseline__20260717T103258Z,locked,2026_1290_belgium_spa_francorchamps_spa_francorchamps,2026,,Belgium - Spa-Francorchamps - Spa-Francorchamps,pre_weekend,stable_baseline,Engine_2026-06-07_STABLE,2026-07-17T10:32:58Z,2026-07-17T10:32:58Z,,81,O PIASTRI,McLaren,,10,,0.063,,,,,,0.62,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
