source_name,found,row_count,path
drivers,True,555,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,89741,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,91,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,8592,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,1371,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,44,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2252,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4636,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
