lane,rows,result,reason,required_status,heavy_endpoint
weather,4336,pass,evidence_bearing,required_lightweight,False
race_control,1592,pass,evidence_bearing,required_lightweight,False
intervals,18761,pass,evidence_bearing,required_lightweight,False
position,12126,pass,evidence_bearing,required_lightweight,False
stints,2299,pass,evidence_bearing,required_lightweight,False
pit,208,pass,evidence_bearing,required_lightweight,False
starting_grid,44,pass,evidence_bearing,required_lightweight,False
drivers,582,pass,evidence_bearing,required_lightweight,False
team_radio,155,pass,evidence_bearing,opportunistic,False
