timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-07-19T07:07:31.225634Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.541
2026-07-19T07:07:31.738084Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.36
2026-07-19T07:07:32.221596Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.381
2026-07-19T07:07:32.702441Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.379
2026-07-19T07:07:33.148147Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.344
2026-07-19T07:07:33.709904Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.46
2026-07-19T07:07:33.812104Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T07:07:34.240436Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.428
2026-07-19T07:07:34.761263Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.419
2026-07-19T07:07:35.284486Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.421
2026-07-19T07:07:35.873146Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.487
2026-07-19T07:07:36.302151Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.327
2026-07-19T07:07:36.725397Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.321
2026-07-19T07:07:37.150450Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.324
2026-07-19T07:07:37.585636Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.333
2026-07-19T07:07:37.687726Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T07:07:38.135555Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.448
2026-07-19T07:07:38.576633Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.34
2026-07-19T07:07:39.018241Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.34
2026-07-19T07:07:39.650524Z,weather,weather_by_session_key,"{""session_key"": 11467}",528,pass,,0.531
2026-07-19T07:07:40.206975Z,race_control,race_control_by_session_key,"{""session_key"": 11467}",109,pass,,0.454
2026-07-19T07:07:40.634807Z,intervals,intervals_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.326
2026-07-19T07:07:41.069427Z,position,position_by_session_key,"{""session_key"": 11467}",216,pass,,0.333
2026-07-19T07:07:41.541706Z,stints,stints_by_session_key,"{""session_key"": 11467}",211,pass,,0.37
2026-07-19T07:07:41.643872Z,pit,skip_non_race_like_session,"{""session_key"": 11467}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T07:07:41.960877Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11467}",0,http_404,"{""detail"":""No results found.""}",0.317
2026-07-19T07:07:42.384236Z,drivers,drivers_by_session_key,"{""session_key"": 11467}",22,pass,,0.322
2026-07-19T07:07:42.806025Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11467}",1,pass,,0.32
2026-07-19T07:07:43.299210Z,weather,weather_by_session_key,"{""session_key"": 11470}",517,pass,,0.391
2026-07-19T07:07:43.746020Z,race_control,race_control_by_session_key,"{""session_key"": 11470}",57,pass,,0.345
2026-07-19T07:07:44.167568Z,intervals,intervals_by_session_key,"{""session_key"": 11470}",0,http_404,"{""detail"":""No results found.""}",0.32
2026-07-19T07:07:44.600232Z,position,position_by_session_key,"{""session_key"": 11470}",429,pass,,0.331
2026-07-19T07:07:45.016580Z,stints,stints_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.314
2026-07-19T07:07:45.117906Z,pit,skip_non_race_like_session,"{""session_key"": 11470}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-19T07:07:45.491564Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.373
2026-07-19T07:07:45.898065Z,drivers,drivers_by_session_key,"{""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.305
2026-07-19T07:07:46.336429Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 1, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.334
2026-07-19T07:07:46.743809Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 3, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.306
2026-07-19T07:07:47.162632Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 5, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.318
2026-07-19T07:07:47.582201Z,drivers,drivers_by_observed_driver_number,"{""driver_number"": 6, ""session_key"": 11470}",0,http_429,"{""detail"":""Rate limit exceeded. Max 30 requests/minute."",""error"":""Too Many Requests""}",0.318
