attribution_id,gate,engine_lane,feature_family,input_source,directional_effect,weight_class,confidence,proof_loop_status,notes
2026_1288_austria_spielberg_spielberg__post_event__control_room_overlay__20260629T000018Z__ATTR,post_event,control_room_overlay,bundle_lock,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1288_austria_spielberg_spielberg/post_event/control_room_overlay/forecast_rows.csv,locked,source,high,ready_for_scoring,
