lane,rows,result,reason,required_status,heavy_endpoint
weather,7743,pass,evidence_bearing,required_lightweight,False
race_control,4259,pass,evidence_bearing,required_lightweight,False
intervals,243173,pass,evidence_bearing,required_lightweight,False
position,28807,pass,evidence_bearing,required_lightweight,False
stints,4638,pass,evidence_bearing,required_lightweight,False
pit,458,pass,evidence_bearing,required_lightweight,False
starting_grid,198,pass,evidence_bearing,required_lightweight,False
drivers,1160,pass,evidence_bearing,required_lightweight,False
team_radio,399,pass,evidence_bearing,opportunistic,False
