lane,rows,result,reason,required_status,heavy_endpoint
weather,6515,pass,evidence_bearing,required_lightweight,False
race_control,3914,pass,evidence_bearing,required_lightweight,False
intervals,232062,pass,evidence_bearing,required_lightweight,False
position,23219,pass,evidence_bearing,required_lightweight,False
stints,3323,pass,evidence_bearing,required_lightweight,False
pit,547,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,921,pass,evidence_bearing,required_lightweight,False
team_radio,336,pass,evidence_bearing,opportunistic,False
