meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1292,11349,2026-08-22T15:04:46+00:00,,,Flag,DOUBLE YELLOW,Sector,13,3,DOUBLE YELLOW IN TRACK SECTOR 13
1292,11349,2026-08-22T15:05:20+00:00,,,Flag,CLEAR,Sector,5,3,CLEAR IN TRACK SECTOR 5
1292,11349,2026-08-22T15:05:52+00:00,,,Flag,DOUBLE YELLOW,Sector,10,3,DOUBLE YELLOW IN TRACK SECTOR 10
1292,11349,2026-08-22T15:06:00+00:00,,,Flag,YELLOW,Sector,10,3,YELLOW IN TRACK SECTOR 10
1292,11349,2026-08-22T15:07:01+00:00,,,Flag,YELLOW,Sector,11,3,YELLOW IN TRACK SECTOR 11
1292,11349,2026-08-22T15:07:25+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1292,11349,2026-08-22T15:07:34+00:00,,,Flag,CLEAR,Sector,8,3,CLEAR IN TRACK SECTOR 8
1292,11349,2026-08-22T15:08:31+00:00,,,Flag,CLEAR,Sector,11,3,CLEAR IN TRACK SECTOR 11
1292,11349,2026-08-22T15:08:47+00:00,,,Flag,YELLOW,Sector,5,3,YELLOW IN TRACK SECTOR 5
1292,11349,2026-08-22T15:09:36+00:00,,,Flag,CLEAR,Sector,5,3,CLEAR IN TRACK SECTOR 5
1292,11349,2026-08-22T15:09:38+00:00,,,Flag,YELLOW,Sector,7,3,YELLOW IN TRACK SECTOR 7
1292,11349,2026-08-22T15:09:49+00:00,,,Flag,CLEAR,Sector,3,3,CLEAR IN TRACK SECTOR 3
1292,11349,2026-08-22T15:10:11+00:00,,,Flag,CLEAR,Sector,7,3,CLEAR IN TRACK SECTOR 7
1292,11349,2026-08-22T15:11:28+00:00,,,Flag,YELLOW,Sector,2,3,YELLOW IN TRACK SECTOR 2
1292,11349,2026-08-22T15:11:47+00:00,,,Flag,DOUBLE YELLOW,Sector,10,3,DOUBLE YELLOW IN TRACK SECTOR 10
1292,11349,2026-08-22T15:12:09+00:00,,,Flag,YELLOW,Sector,12,3,YELLOW IN TRACK SECTOR 12
1292,11349,2026-08-22T15:12:11+00:00,,,Flag,YELLOW,Sector,4,3,YELLOW IN TRACK SECTOR 4
1292,11349,2026-08-22T15:12:33+00:00,,,Flag,CLEAR,Sector,14,3,CLEAR IN TRACK SECTOR 14
1292,11349,2026-08-22T15:12:34+00:00,,,Flag,CLEAR,Sector,12,3,CLEAR IN TRACK SECTOR 12
1292,11349,2026-08-22T15:12:48+00:00,,,Flag,CLEAR,Sector,16,3,CLEAR IN TRACK SECTOR 16
1292,11349,2026-08-22T15:12:49+00:00,,,Flag,CLEAR,Sector,17,3,CLEAR IN TRACK SECTOR 17
1292,11349,2026-08-22T15:12:54+00:00,,,Flag,CLEAR,Sector,2,3,CLEAR IN TRACK SECTOR 2
1292,11349,2026-08-22T15:13:38+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1292,11349,2026-08-22T15:13:42+00:00,,,Flag,YELLOW,Sector,11,3,YELLOW IN TRACK SECTOR 11
1292,11349,2026-08-22T15:13:48+00:00,,,Flag,CLEAR,Sector,18,3,CLEAR IN TRACK SECTOR 18
1292,11349,2026-08-22T15:14:18+00:00,,,Flag,CLEAR,Sector,4,3,CLEAR IN TRACK SECTOR 4
1292,11349,2026-08-22T15:14:45+00:00,,,Flag,YELLOW,Sector,16,3,YELLOW IN TRACK SECTOR 16
1292,11349,2026-08-22T15:14:45+00:00,,,Flag,YELLOW,Sector,17,3,YELLOW IN TRACK SECTOR 17
1292,11349,2026-08-22T15:14:49+00:00,,,Flag,CLEAR,Sector,16,3,CLEAR IN TRACK SECTOR 16
1292,11349,2026-08-22T15:14:49+00:00,,,Flag,CLEAR,Sector,17,3,CLEAR IN TRACK SECTOR 17
1292,11349,2026-08-22T15:15:44+00:00,,,Flag,CLEAR,Sector,11,3,CLEAR IN TRACK SECTOR 11
1292,11349,2026-08-22T15:15:52+00:00,,,Flag,CLEAR,Sector,13,3,CLEAR IN TRACK SECTOR 13
1292,11349,2026-08-22T15:17:10+00:00,,,Flag,YELLOW,Sector,16,3,YELLOW IN TRACK SECTOR 16
1292,11349,2026-08-22T15:17:11+00:00,,,Flag,DOUBLE YELLOW,Sector,16,3,DOUBLE YELLOW IN TRACK SECTOR 16
1292,11349,2026-08-22T15:17:22+00:00,,,Flag,YELLOW,Sector,4,3,YELLOW IN TRACK SECTOR 4
1292,11349,2026-08-22T15:17:30+00:00,,,Flag,YELLOW,Sector,10,3,YELLOW IN TRACK SECTOR 10
1292,11349,2026-08-22T15:17:37+00:00,,,Flag,YELLOW,Sector,5,3,YELLOW IN TRACK SECTOR 5
1292,11349,2026-08-22T15:17:41+00:00,,,Flag,YELLOW,Sector,13,3,YELLOW IN TRACK SECTOR 13
1292,11349,2026-08-22T15:18:01+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1292,11349,2026-08-22T15:18:08+00:00,,,Flag,YELLOW,Sector,11,3,YELLOW IN TRACK SECTOR 11
1292,11349,2026-08-22T15:18:17+00:00,,,Flag,CLEAR,Sector,5,3,CLEAR IN TRACK SECTOR 5
1292,11349,2026-08-22T15:18:32+00:00,,,Flag,YELLOW,Sector,7,3,YELLOW IN TRACK SECTOR 7
1292,11349,2026-08-22T15:18:49+00:00,,,Flag,CLEAR,Sector,11,3,CLEAR IN TRACK SECTOR 11
1292,11349,2026-08-22T15:18:55+00:00,,,Flag,YELLOW,Sector,5,3,YELLOW IN TRACK SECTOR 5
1292,11349,2026-08-22T15:18:56+00:00,,,Flag,DOUBLE YELLOW,Sector,17,3,DOUBLE YELLOW IN TRACK SECTOR 17
1292,11349,2026-08-22T15:18:59+00:00,,,Flag,CLEAR,Sector,4,3,CLEAR IN TRACK SECTOR 4
1292,11349,2026-08-22T15:19:10+00:00,,,Flag,DOUBLE YELLOW,Sector,8,3,DOUBLE YELLOW IN TRACK SECTOR 8
1292,11349,2026-08-22T15:19:25+00:00,,,Flag,CLEAR,Sector,7,3,CLEAR IN TRACK SECTOR 7
1292,11349,2026-08-22T15:19:30+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1292,11349,2026-08-22T15:19:37+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1292,11349,2026-08-22T15:19:44+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1292,11349,2026-08-22T15:19:47+00:00,,,Flag,CLEAR,Sector,8,3,CLEAR IN TRACK SECTOR 8
1292,11349,2026-08-22T15:19:54+00:00,,,Flag,YELLOW,Sector,7,3,YELLOW IN TRACK SECTOR 7
1292,11349,2026-08-22T15:20:06+00:00,,,Flag,CLEAR,Sector,5,3,CLEAR IN TRACK SECTOR 5
1292,11349,2026-08-22T15:20:12+00:00,,,Flag,YELLOW,Sector,10,3,YELLOW IN TRACK SECTOR 10
1292,11349,2026-08-22T15:20:19+00:00,,,Flag,CLEAR,Sector,16,3,CLEAR IN TRACK SECTOR 16
1292,11349,2026-08-22T15:20:19+00:00,,,Flag,CLEAR,Sector,17,3,CLEAR IN TRACK SECTOR 17
1292,11349,2026-08-22T15:20:24+00:00,,,Flag,CLEAR,Sector,7,3,CLEAR IN TRACK SECTOR 7
1292,11349,2026-08-22T15:20:34+00:00,,,Flag,YELLOW,Sector,4,3,YELLOW IN TRACK SECTOR 4
1292,11349,2026-08-22T15:20:37+00:00,,,Flag,YELLOW,Sector,8,3,YELLOW IN TRACK SECTOR 8
1292,11349,2026-08-22T15:20:41+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1292,11349,2026-08-22T15:20:43+00:00,,,Flag,YELLOW,Sector,5,3,YELLOW IN TRACK SECTOR 5
1292,11349,2026-08-22T15:20:44+00:00,,,Flag,CLEAR,Sector,4,3,CLEAR IN TRACK SECTOR 4
1292,11349,2026-08-22T15:20:45+00:00,,,Flag,CLEAR,Sector,15,3,CLEAR IN TRACK SECTOR 15
1292,11349,2026-08-22T15:20:57+00:00,,,Flag,CLEAR,Sector,8,3,CLEAR IN TRACK SECTOR 8
1292,11349,2026-08-22T15:21:02+00:00,,,Flag,YELLOW,Sector,4,3,YELLOW IN TRACK SECTOR 4
1292,11349,2026-08-22T15:21:10+00:00,,,Flag,CLEAR,Sector,4,3,CLEAR IN TRACK SECTOR 4
1292,11349,2026-08-22T15:21:19+00:00,,,Flag,YELLOW,Sector,10,3,YELLOW IN TRACK SECTOR 10
1292,11349,2026-08-22T15:21:21+00:00,,,Flag,DOUBLE YELLOW,Sector,10,3,DOUBLE YELLOW IN TRACK SECTOR 10
1292,11349,2026-08-22T15:21:36+00:00,,,Flag,CLEAR,Sector,5,3,CLEAR IN TRACK SECTOR 5
1292,11349,2026-08-22T15:21:41+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1292,11349,2026-08-22T15:21:48+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1292,11349,2026-08-22T15:21:53+00:00,,,Flag,CLEAR,Sector,10,3,CLEAR IN TRACK SECTOR 10
1292,11349,2026-08-22T15:21:54+00:00,,,Flag,CHEQUERED,Track,,3,CHEQUERED FLAG
1292,11349,2026-08-22T15:22:11+00:00,,,Flag,YELLOW,Sector,4,3,YELLOW IN TRACK SECTOR 4
