position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,91.52,1280,11236,2026-09-07T00:18:08.700237Z
2,12,91.809,1280,11236,2026-09-07T00:18:08.700237Z
3,1,92.141,1280,11236,2026-09-07T00:18:08.700237Z
4,44,92.161,1280,11236,2026-09-07T00:18:08.700237Z
5,81,92.224,1280,11236,2026-09-07T00:18:08.700237Z
6,16,92.528,1280,11236,2026-09-07T00:18:08.700237Z
7,10,92.888,1280,11236,2026-09-07T00:18:08.700237Z
8,3,93.254,1280,11236,2026-09-07T00:18:08.700237Z
9,87,93.409,1280,11236,2026-09-07T00:18:08.700237Z
10,6,93.723,1280,11236,2026-09-07T00:18:08.700237Z
11,27,93.635,1280,11236,2026-09-07T00:18:08.700237Z
12,31,93.639,1280,11236,2026-09-07T00:18:08.700237Z
13,30,93.714,1280,11236,2026-09-07T00:18:08.700237Z
14,5,93.774,1280,11236,2026-09-07T00:18:08.700237Z
15,41,94.048,1280,11236,2026-09-07T00:18:08.700237Z
16,43,94.327,1280,11236,2026-09-07T00:18:08.700237Z
17,55,94.761,1280,11236,2026-09-07T00:18:08.700237Z
18,14,95.581,1280,11236,2026-09-07T00:18:08.700237Z
19,18,96.151,1280,11236,2026-09-07T00:18:08.700237Z
20,77,97.378,1280,11236,2026-09-07T00:18:08.700237Z
21,11,,1280,11236,2026-09-07T00:18:08.700237Z
22,23,95.305,1280,11236,2026-09-07T00:18:08.700237Z
1,12,88.778,1281,11249,2026-09-07T00:19:10.824040Z
2,63,89.076,1281,11249,2026-09-07T00:19:10.824040Z
3,81,89.132,1281,11249,2026-09-07T00:19:10.824040Z
4,16,89.405,1281,11249,2026-09-07T00:19:10.824040Z
5,1,89.409,1281,11249,2026-09-07T00:19:10.824040Z
6,44,89.567,1281,11249,2026-09-07T00:19:10.824040Z
7,10,89.691,1281,11249,2026-09-07T00:19:10.824040Z
8,6,89.978,1281,11249,2026-09-07T00:19:10.824040Z
9,5,90.274,1281,11249,2026-09-07T00:19:10.824040Z
10,41,90.319,1281,11249,2026-09-07T00:19:10.824040Z
11,3,90.262,1281,11249,2026-09-07T00:19:10.824040Z
12,31,90.309,1281,11249,2026-09-07T00:19:10.824040Z
13,27,90.387,1281,11249,2026-09-07T00:19:10.824040Z
14,30,90.495,1281,11249,2026-09-07T00:19:10.824040Z
15,43,90.627,1281,11249,2026-09-07T00:19:10.824040Z
16,55,91.033,1281,11249,2026-09-07T00:19:10.824040Z
17,23,91.088,1281,11249,2026-09-07T00:19:10.824040Z
18,87,91.09,1281,11249,2026-09-07T00:19:10.824040Z
19,11,92.206,1281,11249,2026-09-07T00:19:10.824040Z
20,77,92.33,1281,11249,2026-09-07T00:19:10.824040Z
21,14,92.646,1281,11249,2026-09-07T00:19:10.824040Z
22,18,92.92,1281,11249,2026-09-07T00:19:10.824040Z
1,12,87.798,1284,11276,2026-09-07T00:22:11.823468Z
2,3,87.964,1284,11276,2026-09-07T00:22:11.823468Z
3,16,88.143,1284,11276,2026-09-07T00:22:11.823468Z
4,1,88.183,1284,11276,2026-09-07T00:22:11.823468Z
5,63,88.197,1284,11276,2026-09-07T00:22:11.823468Z
6,44,88.319,1284,11276,2026-09-07T00:22:11.823468Z
7,81,88.5,1284,11276,2026-09-07T00:22:11.823468Z
8,43,88.762,1284,11276,2026-09-07T00:22:11.823468Z
9,10,88.81,1284,11276,2026-09-07T00:22:11.823468Z
10,27,89.439,1284,11276,2026-09-07T00:22:11.823468Z
11,30,89.499,1284,11276,2026-09-07T00:22:11.823468Z
12,87,89.567,1284,11276,2026-09-07T00:22:11.823468Z
13,55,89.568,1284,11276,2026-09-07T00:22:11.823468Z
14,31,89.772,1284,11276,2026-09-07T00:22:11.823468Z
15,23,89.946,1284,11276,2026-09-07T00:22:11.823468Z
16,41,90.133,1284,11276,2026-09-07T00:22:11.823468Z
17,14,91.098,1284,11276,2026-09-07T00:22:11.823468Z
18,18,91.164,1284,11276,2026-09-07T00:22:11.823468Z
19,77,91.629,1284,11276,2026-09-07T00:22:11.823468Z
20,11,91.967,1284,11276,2026-09-07T00:22:11.823468Z
21,5,93.737,1284,11276,2026-09-07T00:22:11.823468Z
22,6,,1284,11276,2026-09-07T00:22:11.823468Z
1,63,72.578,1285,11287,2026-09-07T00:23:06.097733Z
2,12,72.646,1285,11287,2026-09-07T00:23:06.097733Z
3,1,72.729,1285,11287,2026-09-07T00:23:06.097733Z
4,81,72.781,1285,11287,2026-09-07T00:23:06.097733Z
5,44,72.868,1285,11287,2026-09-07T00:23:06.097733Z
6,3,72.907,1285,11287,2026-09-07T00:23:06.097733Z
7,6,72.935,1285,11287,2026-09-07T00:23:06.097733Z
8,16,72.976,1285,11287,2026-09-07T00:23:06.097733Z
9,41,73.28,1285,11287,2026-09-07T00:23:06.097733Z
10,43,73.697,1285,11287,2026-09-07T00:23:06.097733Z
11,27,73.886,1285,11287,2026-09-07T00:23:06.097733Z
12,30,73.897,1285,11287,2026-09-07T00:23:06.097733Z
13,5,74.071,1285,11287,2026-09-07T00:23:06.097733Z
14,10,74.187,1285,11287,2026-09-07T00:23:06.097733Z
15,55,74.273,1285,11287,2026-09-07T00:23:06.097733Z
16,87,74.416,1285,11287,2026-09-07T00:23:06.097733Z
17,31,74.845,1285,11287,2026-09-07T00:23:06.097733Z
18,23,74.851,1285,11287,2026-09-07T00:23:06.097733Z
19,14,75.196,1285,11287,2026-09-07T00:23:06.097733Z
20,11,75.429,1285,11287,2026-09-07T00:23:06.097733Z
21,77,76.272,1285,11287,2026-09-07T00:23:06.097733Z
22,18,76.195,1285,11287,2026-09-07T00:23:06.097733Z
