lane,rows,result,reason,required_status,heavy_endpoint
weather,4410,pass,evidence_bearing,required_lightweight,False
race_control,1986,pass,evidence_bearing,required_lightweight,False
intervals,96297,pass,evidence_bearing,required_lightweight,False
position,14290,pass,evidence_bearing,required_lightweight,False
stints,2356,pass,evidence_bearing,required_lightweight,False
pit,203,pass,evidence_bearing,required_lightweight,False
starting_grid,88,pass,evidence_bearing,required_lightweight,False
drivers,576,pass,evidence_bearing,required_lightweight,False
team_radio,158,pass,evidence_bearing,opportunistic,False
