lane,rows,result,reason,required_status,heavy_endpoint
weather,5170,pass,evidence_bearing,required_lightweight,False
race_control,2859,pass,evidence_bearing,required_lightweight,False
intervals,183257,pass,evidence_bearing,required_lightweight,False
position,15673,pass,evidence_bearing,required_lightweight,False
stints,2704,pass,evidence_bearing,required_lightweight,False
pit,123,pass,evidence_bearing,required_lightweight,False
starting_grid,132,pass,evidence_bearing,required_lightweight,False
drivers,688,pass,evidence_bearing,required_lightweight,False
team_radio,180,pass,evidence_bearing,opportunistic,False
