attribution_id,gate,engine_lane,feature_family,input_source,directional_effect,weight_class,confidence,proof_loop_status,notes
2026_1292_netherlands_zandvoort_zandvoort__race_result__experimental_challenger__20260823T171516Z__ATTR,race_result,experimental_challenger,bundle_lock,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/race_result/experimental_challenger/forecast_rows.csv,locked,source,high,ready_for_scoring,
