source_name,found,row_count,path
drivers,True,577,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,146106,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,173,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,13457,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2065,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,110,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,1630,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,3967,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
