date,session_key,pit_duration,lane_duration,meeting_key,lap_number,driver_number,stop_duration,source_closure_retrieved_utc
2026-06-14T13:35:21.209000+00:00,11307,22.476,22.476,1287,22,41,2.7,2026-07-24T08:54:10.804983Z
2026-06-14T13:41:28.951000+00:00,11307,22.477,22.477,1287,27,44,2.6,2026-07-24T08:54:10.804983Z
2026-06-14T13:44:29.360000+00:00,11307,24.189,24.189,1287,29,3,4.5,2026-07-24T08:54:10.804983Z
2026-06-14T13:45:56.713000+00:00,11307,22.027,22.027,1287,29,23,2.1,2026-07-24T08:54:10.804983Z
2026-06-14T13:46:59.052000+00:00,11307,22.595,22.595,1287,30,55,3.1,2026-07-24T08:54:10.804983Z
2026-06-14T13:49:02.396000+00:00,11307,24.432,24.432,1287,31,11,4.0,2026-07-24T08:54:10.804983Z
2026-06-14T13:49:09.615000+00:00,11307,22.528,22.528,1287,32,6,2.9,2026-07-24T08:54:10.804983Z
2026-06-14T13:51:21.181000+00:00,11307,22.285,22.285,1287,33,5,2.1,2026-07-24T08:54:10.804983Z
2026-06-14T13:52:24.989000+00:00,11307,22.29,22.29,1287,34,43,2.6,2026-07-24T08:54:10.804983Z
2026-06-14T13:52:36.546000+00:00,11307,22.0,22.0,1287,35,1,,2026-07-24T08:54:10.804983Z
2026-06-14T13:53:02.214000+00:00,11307,26.449,26.449,1287,34,31,6.7,2026-07-24T08:54:10.804983Z
2026-06-14T13:53:49.609000+00:00,11307,23.172,23.172,1287,35,30,3.8,2026-07-24T08:54:10.804983Z
2026-06-14T13:53:54.451000+00:00,11307,21.677,21.677,1287,36,63,2.8,2026-07-24T08:54:10.804983Z
2026-06-14T13:54:19.600000+00:00,11307,22.661,22.661,1287,36,81,3.2,2026-07-24T08:54:10.804983Z
2026-06-14T13:55:16.919000+00:00,11307,22.21,22.21,1287,37,12,2.8,2026-07-24T08:54:10.804983Z
2026-06-14T13:56:55.952000+00:00,11307,24.01,24.01,1287,37,41,4.3,2026-07-24T08:54:10.804983Z
2026-06-14T13:58:21.402000+00:00,11307,22.125,22.125,1287,39,16,2.5,2026-07-24T08:54:10.804983Z
2026-06-14T13:59:59.158000+00:00,11307,22.786,22.786,1287,40,3,3.0,2026-07-24T08:54:10.804983Z
2026-06-14T14:00:06.515000+00:00,11307,23.901,23.901,1287,39,87,4.0,2026-07-24T08:54:10.804983Z
2026-06-14T14:01:08.272000+00:00,11307,23.912,23.912,1287,39,11,3.3,2026-07-24T08:54:10.804983Z
2026-06-14T14:01:13.428000+00:00,11307,22.837,22.837,1287,41,44,2.8,2026-07-24T08:54:10.804983Z
2026-06-14T14:01:19.722000+00:00,11307,23.31,23.31,1287,40,10,3.8,2026-07-24T08:54:10.804983Z
2026-06-14T14:05:58.019000+00:00,11307,777.7,777.7,1287,34,23,,2026-07-24T08:54:10.804983Z
2026-06-14T14:20:20.533000+00:00,11307,25.915,25.915,1287,53,5,5.8,2026-07-24T08:54:10.804983Z
2026-06-14T14:23:04.365000+00:00,11307,22.772,22.772,1287,55,55,3.3,2026-07-24T08:54:10.804983Z
2026-06-14T14:25:54.289000+00:00,11307,21.949,21.949,1287,58,6,2.3,2026-07-24T08:54:10.804983Z
2026-06-14T14:27:44.973000+00:00,11307,22.9,22.9,1287,58,31,,2026-07-24T08:54:10.804983Z
2026-06-14T14:28:47.306000+00:00,11307,22.703,22.703,1287,50,23,3.2,2026-07-24T08:54:10.804983Z
2026-06-28T13:18:16+00:00,11315,21.3,21.3,1288,12,44,,2026-07-24T08:55:10.347718Z
2026-06-28T13:19:34.611000+00:00,11315,21.7,21.7,1288,13,16,,2026-07-24T08:55:10.347718Z
2026-06-28T13:19:57.672000+00:00,11315,21.6,21.6,1288,13,10,,2026-07-24T08:55:10.347718Z
2026-06-28T13:21:15.449000+00:00,11315,21.3,21.3,1288,14,55,,2026-07-24T08:55:10.347718Z
2026-06-28T13:24:47.179000+00:00,11315,22.6,22.6,1288,17,5,,2026-07-24T08:55:10.347718Z
2026-06-28T13:25:32.461000+00:00,11315,21.3,21.3,1288,18,3,,2026-07-24T08:55:10.347718Z
2026-06-28T13:25:46.069000+00:00,11315,21.7,21.7,1288,18,6,,2026-07-24T08:55:10.347718Z
2026-06-28T13:25:56.802000+00:00,11315,21.4,21.4,1288,18,41,,2026-07-24T08:55:10.347718Z
2026-06-28T13:26:14.833000+00:00,11315,21.8,21.8,1288,18,31,,2026-07-24T08:55:10.347718Z
2026-06-28T13:26:17.113000+00:00,11315,21.2,21.2,1288,18,23,,2026-07-24T08:55:10.347718Z
2026-06-28T13:26:40.718000+00:00,11315,21.2,21.2,1288,19,63,,2026-07-24T08:55:10.347718Z
2026-06-28T13:26:56.641000+00:00,11315,22.0,22.0,1288,19,81,,2026-07-24T08:55:10.347718Z
2026-06-28T13:27:09.009000+00:00,11315,22.0,22.0,1288,19,30,,2026-07-24T08:55:10.347718Z
2026-06-28T13:28:48.729000+00:00,11315,21.5,21.5,1288,20,43,,2026-07-24T08:55:10.347718Z
2026-06-28T13:29:25.824000+00:00,11315,21.5,21.5,1288,21,1,,2026-07-24T08:55:10.347718Z
2026-06-28T13:29:55.706000+00:00,11315,21.5,21.5,1288,21,27,,2026-07-24T08:55:10.347718Z
2026-06-28T13:32:54.499000+00:00,11315,21.4,21.4,1288,24,12,,2026-07-24T08:55:10.347718Z
2026-06-28T13:33:53.795000+00:00,11315,21.5,21.5,1288,24,87,,2026-07-24T08:55:10.347718Z
2026-06-28T13:34:21.799000+00:00,11315,22.3,22.3,1288,24,14,,2026-07-24T08:55:10.347718Z
2026-06-28T13:34:30.473000+00:00,11315,23.5,23.5,1288,24,18,,2026-07-24T08:55:10.347718Z
2026-06-28T13:34:41.205000+00:00,11315,21.2,21.2,1288,25,44,,2026-07-24T08:55:10.347718Z
2026-06-28T13:45:46.672000+00:00,11315,25.4,25.4,1288,33,31,,2026-07-24T08:55:10.347718Z
2026-06-28T13:49:36.347000+00:00,11315,21.0,21.0,1288,37,16,,2026-07-24T08:55:10.347718Z
2026-06-28T13:50:46.204000+00:00,11315,21.2,21.2,1288,37,23,,2026-07-24T08:55:10.347718Z
2026-06-28T13:51:34.103000+00:00,11315,21.2,21.2,1288,38,10,,2026-07-24T08:55:10.347718Z
2026-06-28T13:53:16.481000+00:00,11315,21.2,21.2,1288,40,6,,2026-07-24T08:55:10.347718Z
2026-06-28T13:55:35.812000+00:00,11315,21.2,21.2,1288,42,81,,2026-07-24T08:55:10.347718Z
2026-06-28T13:55:37.472000+00:00,11315,21.2,21.2,1288,42,44,,2026-07-24T08:55:10.347718Z
2026-06-28T13:56:31.785000+00:00,11315,21.2,21.2,1288,43,63,,2026-07-24T08:55:10.347718Z
2026-06-28T13:58:47.094000+00:00,11315,21.8,21.8,1288,44,5,,2026-07-24T08:55:10.347718Z
2026-06-28T13:59:53.792000+00:00,11315,21.5,21.5,1288,45,30,,2026-07-24T08:55:10.347718Z
2026-06-28T14:00:09.488000+00:00,11315,22.5,22.5,1288,45,27,,2026-07-24T08:55:10.347718Z
2026-06-28T14:00:27.963000+00:00,11315,22.0,22.0,1288,45,87,,2026-07-24T08:55:10.347718Z
2026-06-28T14:01:06.281000+00:00,11315,21.5,21.5,1288,46,41,,2026-07-24T08:55:10.347718Z
2026-06-28T14:01:44.351000+00:00,11315,21.8,21.8,1288,47,1,,2026-07-24T08:55:10.347718Z
2026-06-28T14:01:49.515000+00:00,11315,21.4,21.4,1288,46,43,,2026-07-24T08:55:10.347718Z
2026-06-28T14:03:48.538000+00:00,11315,21.2,21.2,1288,49,3,,2026-07-24T08:55:10.347718Z
2026-06-28T14:06:14.731000+00:00,11315,21.5,21.5,1288,51,12,,2026-07-24T08:55:10.347718Z
2026-06-28T14:06:29.094000+00:00,11315,28.7,28.7,1288,49,14,,2026-07-24T08:55:10.347718Z
2026-06-28T14:07:41.166000+00:00,11315,21.5,21.5,1288,51,10,,2026-07-24T08:55:10.347718Z
2026-06-28T14:16:33.840000+00:00,11315,22.7,22.7,1288,59,16,,2026-07-24T08:55:10.347718Z
2026-07-05T14:06:54.499000+00:00,11326,44.1,44.1,1289,1,23,,2026-07-24T08:56:10.088157Z
2026-07-05T14:08:15.448000+00:00,11326,40.5,40.5,1289,2,81,,2026-07-24T08:56:10.088157Z
2026-07-05T14:28:42.786000+00:00,11326,41.2,41.2,1289,14,23,,2026-07-24T08:56:10.088157Z
2026-07-05T14:31:12.628000+00:00,11326,28.7,28.7,1289,17,3,,2026-07-24T08:56:10.088157Z
2026-07-05T14:31:54.573000+00:00,11326,28.9,28.9,1289,17,27,,2026-07-24T08:56:10.088157Z
2026-07-05T14:34:11.122000+00:00,11326,28.7,28.7,1289,18,18,,2026-07-24T08:56:10.088157Z
2026-07-05T14:34:30.503000+00:00,11326,29.9,29.9,1289,19,6,,2026-07-24T08:56:10.088157Z
2026-07-05T14:36:40.733000+00:00,11326,28.8,28.8,1289,20,55,,2026-07-24T08:56:10.088157Z
2026-07-05T14:37:30.798000+00:00,11326,28.7,28.7,1289,20,14,,2026-07-24T08:56:10.088157Z
2026-07-05T14:38:39.595000+00:00,11326,29.3,29.3,1289,21,11,,2026-07-24T08:56:10.088157Z
2026-07-05T14:38:40.451000+00:00,11326,43.2,43.2,1289,21,31,,2026-07-24T08:56:10.088157Z
2026-07-05T14:39:57.554000+00:00,11326,29.3,29.3,1289,22,43,,2026-07-24T08:56:10.088157Z
2026-07-05T14:40:52.147000+00:00,11326,28.6,28.6,1289,23,63,,2026-07-24T08:56:10.088157Z
2026-07-05T14:40:53.747000+00:00,11326,34.8,34.8,1289,23,44,,2026-07-24T08:56:10.088157Z
2026-07-05T14:41:36.072000+00:00,11326,33.6,33.6,1289,23,10,,2026-07-24T08:56:10.088157Z
2026-07-05T14:43:45.836000+00:00,11326,28.4,28.4,1289,25,16,,2026-07-24T08:56:10.088157Z
2026-07-05T14:43:56.211000+00:00,11326,39.6,39.6,1289,23,23,,2026-07-24T08:56:10.088157Z
2026-07-05T14:46:11.109000+00:00,11326,28.6,28.6,1289,26,5,,2026-07-24T08:56:10.088157Z
2026-07-05T14:47:43.893000+00:00,11326,28.9,28.9,1289,27,41,,2026-07-24T08:56:10.088157Z
2026-07-05T14:48:53.303000+00:00,11326,28.8,28.8,1289,28,1,,2026-07-24T08:56:10.088157Z
2026-07-05T14:49:15.954000+00:00,11326,28.7,28.7,1289,28,30,,2026-07-24T08:56:10.088157Z
2026-07-05T14:51:35.455000+00:00,11326,29.9,29.9,1289,29,87,,2026-07-24T08:56:10.088157Z
2026-07-05T14:52:01.983000+00:00,11326,31.5,31.5,1289,29,77,,2026-07-24T08:56:10.088157Z
2026-07-05T14:58:20.856000+00:00,11326,28.3,28.3,1289,34,63,,2026-07-24T08:56:10.088157Z
2026-07-05T14:59:25.087000+00:00,11326,28.9,28.9,1289,35,12,,2026-07-24T08:56:10.088157Z
2026-07-05T14:59:28.796000+00:00,11326,35.8,35.8,1289,34,27,,2026-07-24T08:56:10.088157Z
2026-07-05T15:02:44.835000+00:00,11326,29.5,29.5,1289,36,81,,2026-07-24T08:56:10.088157Z
2026-07-05T15:03:32.875000+00:00,11326,31.4,31.4,1289,35,23,,2026-07-24T08:56:10.088157Z
2026-07-05T15:04:38.769000+00:00,11326,28.9,28.9,1289,38,3,,2026-07-24T08:56:10.088157Z
2026-07-05T15:04:55.474000+00:00,11326,29.8,29.8,1289,38,1,,2026-07-24T08:56:10.088157Z
2026-07-05T15:05:14.352000+00:00,11326,36.4,36.4,1289,38,6,,2026-07-24T08:56:10.088157Z
2026-07-05T15:09:41.585000+00:00,11326,41.2,41.2,1289,41,12,,2026-07-24T08:56:10.088157Z
2026-07-05T15:12:16.429000+00:00,11326,32.5,32.5,1289,40,23,,2026-07-24T08:56:10.088157Z
2026-07-05T15:13:31.663000+00:00,11326,33.6,33.6,1289,43,12,,2026-07-24T08:56:10.088157Z
2026-07-05T15:19:36.825000+00:00,11326,29.6,29.6,1289,47,6,,2026-07-24T08:56:10.088157Z
2026-07-05T15:19:42.582000+00:00,11326,29.8,29.8,1289,46,11,,2026-07-24T08:56:10.088157Z
2026-07-05T15:19:57.160000+00:00,11326,28.5,28.5,1289,47,30,,2026-07-24T08:56:10.088157Z
2026-07-05T15:20:03.631000+00:00,11326,32.1,32.1,1289,47,41,,2026-07-24T08:56:10.088157Z
2026-07-05T15:20:09.066000+00:00,11326,29.9,29.9,1289,47,5,,2026-07-24T08:56:10.088157Z
2026-07-05T15:20:26.714000+00:00,11326,29.5,29.5,1289,46,77,,2026-07-24T08:56:10.088157Z
2026-07-05T15:20:31.463000+00:00,11326,29.4,29.4,1289,47,43,,2026-07-24T08:56:10.088157Z
2026-07-05T15:20:34.854000+00:00,11326,28.8,28.8,1289,48,16,,2026-07-24T08:56:10.088157Z
2026-07-05T15:21:02.149000+00:00,11326,28.7,28.7,1289,48,44,,2026-07-24T08:56:10.088157Z
2026-07-05T15:21:03.857000+00:00,11326,29.0,29.0,1289,47,81,,2026-07-24T08:56:10.088157Z
2026-07-05T15:21:17.735000+00:00,11326,29.9,29.9,1289,46,14,,2026-07-24T08:56:10.088157Z
2026-07-05T15:21:26.513000+00:00,11326,30.2,30.2,1289,47,87,,2026-07-24T08:56:10.088157Z
2026-07-05T15:21:31.210000+00:00,11326,28.4,28.4,1289,48,1,,2026-07-24T08:56:10.088157Z
2026-07-05T15:21:33.609000+00:00,11326,31.2,31.2,1289,47,31,,2026-07-24T08:56:10.088157Z
2026-07-05T15:21:40.753000+00:00,11326,46.2,46.2,1289,46,18,,2026-07-24T08:56:10.088157Z
2026-07-05T15:22:41.160000+00:00,11326,28.7,28.7,1289,48,10,,2026-07-24T08:56:10.088157Z
2026-07-05T15:23:19.064000+00:00,11326,29.2,29.2,1289,48,55,,2026-07-24T08:56:10.088157Z
2026-07-19T13:06:46.970000+00:00,11334,24.156,24.156,1290,1,6,3.6,2026-07-24T08:57:11.776272Z
2026-07-19T13:06:48.812000+00:00,11334,26.554,26.554,1290,1,87,5.6,2026-07-24T08:57:11.776272Z
2026-07-19T13:06:49.762000+00:00,11334,25.372,25.372,1290,1,11,3.5,2026-07-24T08:57:11.776272Z
2026-07-19T13:06:58.031000+00:00,11334,30.594,30.594,1290,1,77,5.1,2026-07-24T08:57:11.776272Z
2026-07-19T13:07:06.712000+00:00,11334,33.74,33.74,1290,1,31,10.8,2026-07-24T08:57:11.776272Z
2026-07-19T13:09:26.425000+00:00,11334,22.997,22.997,1290,2,6,3.0,2026-07-24T08:57:11.776272Z
2026-07-19T13:30:09.549000+00:00,11334,27.617,27.617,1290,12,11,5.9,2026-07-24T08:57:11.776272Z
2026-07-19T13:33:19.807000+00:00,11334,24.177,24.177,1290,14,10,3.4,2026-07-24T08:57:11.776272Z
2026-07-19T13:33:42.400000+00:00,11334,34.841,34.841,1290,14,55,14.4,2026-07-24T08:57:11.776272Z
2026-07-19T13:35:10.555000+00:00,11334,23.722,23.722,1290,15,30,3.1,2026-07-24T08:57:11.776272Z
2026-07-19T13:35:14.306000+00:00,11334,24.146,24.146,1290,15,43,3.7,2026-07-24T08:57:11.776272Z
2026-07-19T13:37:02.469000+00:00,11334,24.81,24.81,1290,16,41,4.1,2026-07-24T08:57:11.776272Z
2026-07-19T13:37:26.226000+00:00,11334,24.124,24.124,1290,16,31,3.4,2026-07-24T08:57:11.776272Z
2026-07-19T13:38:36.203000+00:00,11334,23.128,23.128,1290,17,3,2.5,2026-07-24T08:57:11.776272Z
2026-07-19T13:40:00.392000+00:00,11334,31.649,31.649,1290,17,18,11.0,2026-07-24T08:57:11.776272Z
2026-07-19T13:40:35.827000+00:00,11334,23.093,23.093,1290,18,12,2.6,2026-07-24T08:57:11.776272Z
2026-07-19T13:41:12.806000+00:00,11334,22.638,22.638,1290,18,23,2.5,2026-07-24T08:57:11.776272Z
2026-07-19T13:43:52.834000+00:00,11334,23.19,23.19,1290,19,14,2.7,2026-07-24T08:57:11.776272Z
2026-07-19T13:44:36.129000+00:00,11334,23.164,23.164,1290,20,16,2.3,2026-07-24T08:57:11.776272Z
2026-07-19T13:44:45.881000+00:00,11334,23.292,23.292,1290,20,81,2.8,2026-07-24T08:57:11.776272Z
2026-07-19T13:44:50.764000+00:00,11334,32.201,32.201,1290,20,44,10.6,2026-07-24T08:57:11.776272Z
2026-07-19T13:45:02.530000+00:00,11334,24.727,24.727,1290,20,6,4.4,2026-07-24T08:57:11.776272Z
2026-07-19T13:45:05.930000+00:00,11334,23.127,23.127,1290,20,5,2.5,2026-07-24T08:57:11.776272Z
2026-07-19T13:45:12.467000+00:00,11334,26.098,26.098,1290,20,27,3.5,2026-07-24T08:57:11.776272Z
2026-07-19T13:45:28.693000+00:00,11334,28.982,28.982,1290,20,87,8.5,2026-07-24T08:57:11.776272Z
2026-07-19T14:03:34.566000+00:00,11334,28.314,28.314,1290,30,1,7.8,2026-07-24T08:57:11.776272Z
2026-07-19T14:07:43.290000+00:00,11334,24.746,24.746,1290,31,14,3.2,2026-07-24T08:57:11.776272Z
2026-07-19T14:08:56.694000+00:00,11334,25.91,25.91,1290,32,77,5.1,2026-07-24T08:57:11.776272Z
