lane,rows,result,reason,required_status,heavy_endpoint
weather,6123,pass,evidence_bearing,required_lightweight,False
race_control,3215,pass,evidence_bearing,required_lightweight,False
intervals,209942,pass,evidence_bearing,required_lightweight,False
position,21262,pass,evidence_bearing,required_lightweight,False
stints,3310,pass,evidence_bearing,required_lightweight,False
pit,407,pass,evidence_bearing,required_lightweight,False
starting_grid,154,pass,evidence_bearing,required_lightweight,False
drivers,800,pass,evidence_bearing,required_lightweight,False
team_radio,216,pass,evidence_bearing,opportunistic,False
