timestamp_utc,endpoint,strategy,params_json,rows,status,error,elapsed_seconds
2026-07-05T09:46:32.923118Z,sessions,sessions_by_year,"{""year"": 2026}",126,pass,,0.561
2026-07-05T09:46:33.844969Z,weather,weather_by_session_key,"{""session_key"": 11465}",540,pass,,0.763
2026-07-05T09:46:34.433308Z,race_control,race_control_by_session_key,"{""session_key"": 11465}",56,pass,,0.486
2026-07-05T09:46:35.079285Z,intervals,intervals_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.544
2026-07-05T09:46:35.750834Z,position,position_by_session_key,"{""session_key"": 11465}",415,pass,,0.57
2026-07-05T09:46:36.383816Z,stints,stints_by_session_key,"{""session_key"": 11465}",207,pass,,0.531
2026-07-05T09:46:36.485550Z,pit,skip_non_race_like_session,"{""session_key"": 11465}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-05T09:46:37.044132Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.558
2026-07-05T09:46:37.698846Z,drivers,drivers_by_session_key,"{""session_key"": 11465}",22,pass,,0.554
2026-07-05T09:46:38.389664Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11465}",0,http_404,"{""detail"":""No results found.""}",0.589
2026-07-05T09:46:39.017774Z,weather,weather_by_session_key,"{""session_key"": 11466}",484,pass,,0.527
2026-07-05T09:46:39.703442Z,race_control,race_control_by_session_key,"{""session_key"": 11466}",67,pass,,0.584
2026-07-05T09:46:40.287291Z,intervals,intervals_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.482
2026-07-05T09:46:40.879817Z,position,position_by_session_key,"{""session_key"": 11466}",280,pass,,0.491
2026-07-05T09:46:41.490593Z,stints,stints_by_session_key,"{""session_key"": 11466}",233,pass,,0.509
2026-07-05T09:46:41.592073Z,pit,skip_non_race_like_session,"{""session_key"": 11466}",0,skipped_not_applicable,pit endpoint is only treated as required for race/sprint-like sessions,0.0
2026-07-05T09:46:42.151114Z,starting_grid,starting_grid_by_session_key,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.559
2026-07-05T09:46:42.739035Z,drivers,drivers_by_session_key,"{""session_key"": 11466}",22,pass,,0.487
2026-07-05T09:46:43.335537Z,team_radio,team_radio_by_session_key_opportunistic,"{""session_key"": 11466}",0,http_404,"{""detail"":""No results found.""}",0.495
