date,session_key,position,driver_number,meeting_key
2026-06-28T14:01:36.515000+00:00,11315,7,1,1288
2026-06-28T14:01:38.534000+00:00,11315,8,1,1288
2026-06-28T14:01:38.534000+00:00,11315,7,6,1288
2026-06-28T14:01:42.730000+00:00,11315,14,87,1288
2026-06-28T14:01:42.730000+00:00,11315,15,43,1288
2026-06-28T14:01:46.237000+00:00,11315,15,31,1288
2026-06-28T14:01:46.237000+00:00,11315,16,43,1288
2026-06-28T14:01:47.185000+00:00,11315,5,16,1288
2026-06-28T14:01:47.185000+00:00,11315,4,81,1288
2026-06-28T14:01:49.567000+00:00,11315,4,16,1288
2026-06-28T14:01:49.567000+00:00,11315,5,81,1288
2026-06-28T14:01:55.217000+00:00,11315,5,16,1288
2026-06-28T14:01:55.217000+00:00,11315,4,81,1288
2026-06-28T14:01:57.227000+00:00,11315,17,43,1288
2026-06-28T14:01:57.227000+00:00,11315,16,23,1288
2026-06-28T14:03:28.529000+00:00,11315,1,12,1288
2026-06-28T14:03:28.529000+00:00,11315,2,3,1288
2026-06-28T14:03:40.423000+00:00,11315,2,63,1288
2026-06-28T14:03:40.423000+00:00,11315,3,3,1288
2026-06-28T14:04:34.566000+00:00,11315,16,43,1288
2026-06-28T14:04:34.566000+00:00,11315,17,23,1288
2026-06-28T14:06:02.655000+00:00,11315,1,63,1288
2026-06-28T14:06:02.655000+00:00,11315,2,12,1288
2026-06-28T14:06:13.022000+00:00,11315,3,12,1288
2026-06-28T14:06:13.022000+00:00,11315,2,3,1288
2026-06-28T14:06:34.766000+00:00,11315,6,16,1288
2026-06-28T14:06:34.766000+00:00,11315,5,44,1288
2026-06-28T14:07:35.813000+00:00,11315,13,10,1288
2026-06-28T14:07:35.813000+00:00,11315,12,27,1288
2026-06-28T14:10:56.398000+00:00,11315,16,31,1288
2026-06-28T14:10:56.398000+00:00,11315,15,43,1288
2026-06-28T14:11:43.708000+00:00,11315,7,16,1288
2026-06-28T14:11:43.708000+00:00,11315,6,6,1288
2026-06-28T14:15:22.094000+00:00,11315,8,16,1288
2026-06-28T14:15:22.094000+00:00,11315,7,1,1288
