source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1288_austria_spielberg_spielberg/post_qualifying/control_room_overlay/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1288_austria_spielberg_spielberg/post_qualifying/control_room_overlay/forecast_rows.csv,2026-06-27T23:57:21Z,542eb364e96abff256d1fa9fe47eda71b3a76e05a5fde60b9207a1ff94d69165,forecast_source,True,Actual forecast source copied into immutable bundle.
