lane,rows,result,reason,required_status,heavy_endpoint
weather,5926,pass,evidence_bearing,required_lightweight,False
race_control,3044,pass,evidence_bearing,required_lightweight,False
intervals,136378,pass,evidence_bearing,required_lightweight,False
position,17443,pass,evidence_bearing,required_lightweight,False
stints,3107,pass,evidence_bearing,required_lightweight,False
pit,300,pass,evidence_bearing,required_lightweight,False
starting_grid,110,pass,evidence_bearing,required_lightweight,False
drivers,793,pass,evidence_bearing,required_lightweight,False
team_radio,328,pass,evidence_bearing,opportunistic,False
