position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,63,78.518,1279,11230,2026-07-26T21:33:32.864007Z
2,12,78.811,1279,11230,2026-07-26T21:33:32.864007Z
3,6,79.303,1279,11230,2026-07-26T21:33:32.864007Z
4,16,79.327,1279,11230,2026-07-26T21:33:32.864007Z
5,81,79.38,1279,11230,2026-07-26T21:33:32.864007Z
6,1,79.475,1279,11230,2026-07-26T21:33:32.864007Z
7,44,79.478,1279,11230,2026-07-26T21:33:32.864007Z
8,30,79.994,1279,11230,2026-07-26T21:33:32.864007Z
9,41,81.247,1279,11230,2026-07-26T21:33:32.864007Z
10,5,,1279,11230,2026-07-26T21:33:32.864007Z
11,27,80.303,1279,11230,2026-07-26T21:33:32.864007Z
12,87,80.311,1279,11230,2026-07-26T21:33:32.864007Z
13,31,80.491,1279,11230,2026-07-26T21:33:32.864007Z
14,10,80.501,1279,11230,2026-07-26T21:33:32.864007Z
15,23,80.941,1279,11230,2026-07-26T21:33:32.864007Z
16,43,81.27,1279,11230,2026-07-26T21:33:32.864007Z
17,14,81.969,1279,11230,2026-07-26T21:33:32.864007Z
18,11,82.605,1279,11230,2026-07-26T21:33:32.864007Z
19,77,83.244,1279,11230,2026-07-26T21:33:32.864007Z
20,3,,1279,11230,2026-07-26T21:33:32.864007Z
21,55,,1279,11230,2026-07-26T21:33:32.864007Z
22,18,,1279,11230,2026-07-26T21:33:32.864007Z
1,63,91.52,1280,11236,2026-07-26T21:34:49.627956Z
2,12,91.809,1280,11236,2026-07-26T21:34:49.627956Z
3,1,92.141,1280,11236,2026-07-26T21:34:49.627956Z
4,44,92.161,1280,11236,2026-07-26T21:34:49.627956Z
5,81,92.224,1280,11236,2026-07-26T21:34:49.627956Z
6,16,92.528,1280,11236,2026-07-26T21:34:49.627956Z
7,10,92.888,1280,11236,2026-07-26T21:34:49.627956Z
8,3,93.254,1280,11236,2026-07-26T21:34:49.627956Z
9,87,93.409,1280,11236,2026-07-26T21:34:49.627956Z
10,6,93.723,1280,11236,2026-07-26T21:34:49.627956Z
11,27,93.635,1280,11236,2026-07-26T21:34:49.627956Z
12,31,93.639,1280,11236,2026-07-26T21:34:49.627956Z
13,30,93.714,1280,11236,2026-07-26T21:34:49.627956Z
14,5,93.774,1280,11236,2026-07-26T21:34:49.627956Z
15,41,94.048,1280,11236,2026-07-26T21:34:49.627956Z
16,43,94.327,1280,11236,2026-07-26T21:34:49.627956Z
17,55,94.761,1280,11236,2026-07-26T21:34:49.627956Z
18,14,95.581,1280,11236,2026-07-26T21:34:49.627956Z
19,18,96.151,1280,11236,2026-07-26T21:34:49.627956Z
20,77,97.378,1280,11236,2026-07-26T21:34:49.627956Z
21,11,,1280,11236,2026-07-26T21:34:49.627956Z
22,23,95.305,1280,11236,2026-07-26T21:34:49.627956Z
1,12,92.064,1280,11241,2026-07-26T21:35:29.112356Z
2,63,92.286,1280,11241,2026-07-26T21:35:29.112356Z
3,44,92.415,1280,11241,2026-07-26T21:35:29.112356Z
4,16,92.428,1280,11241,2026-07-26T21:35:29.112356Z
5,81,92.55,1280,11241,2026-07-26T21:35:29.112356Z
6,1,92.608,1280,11241,2026-07-26T21:35:29.112356Z
7,10,92.873,1280,11241,2026-07-26T21:35:29.112356Z
8,3,93.002,1280,11241,2026-07-26T21:35:29.112356Z
9,6,93.121,1280,11241,2026-07-26T21:35:29.112356Z
10,87,93.292,1280,11241,2026-07-26T21:35:29.112356Z
11,27,93.354,1280,11241,2026-07-26T21:35:29.112356Z
12,43,93.357,1280,11241,2026-07-26T21:35:29.112356Z
13,31,93.538,1280,11241,2026-07-26T21:35:29.112356Z
14,30,93.765,1280,11241,2026-07-26T21:35:29.112356Z
15,41,93.784,1280,11241,2026-07-26T21:35:29.112356Z
16,5,93.965,1280,11241,2026-07-26T21:35:29.112356Z
17,55,94.317,1280,11241,2026-07-26T21:35:29.112356Z
18,14,95.203,1280,11241,2026-07-26T21:35:29.112356Z
19,77,95.436,1280,11241,2026-07-26T21:35:29.112356Z
20,18,95.995,1280,11241,2026-07-26T21:35:29.112356Z
21,11,96.906,1280,11241,2026-07-26T21:35:29.112356Z
22,23,94.772,1280,11241,2026-07-26T21:35:29.112356Z
1,1,87.869,1284,11271,2026-07-26T21:44:06.862511Z
2,12,88.091,1284,11271,2026-07-26T21:44:06.862511Z
3,81,88.108,1284,11271,2026-07-26T21:44:06.862511Z
4,16,88.239,1284,11271,2026-07-26T21:44:06.862511Z
5,3,88.461,1284,11271,2026-07-26T21:44:06.862511Z
6,63,88.493,1284,11271,2026-07-26T21:44:06.862511Z
7,44,88.618,1284,11271,2026-07-26T21:44:06.862511Z
8,43,89.32,1284,11271,2026-07-26T21:44:06.862511Z
9,6,89.422,1284,11271,2026-07-26T21:44:06.862511Z
10,10,89.474,1284,11271,2026-07-26T21:44:06.862511Z
11,5,89.994,1284,11271,2026-07-26T21:44:06.862511Z
12,27,90.019,1284,11271,2026-07-26T21:44:06.862511Z
13,87,90.116,1284,11271,2026-07-26T21:44:06.862511Z
14,55,90.224,1284,11271,2026-07-26T21:44:06.862511Z
15,30,91.043,1284,11271,2026-07-26T21:44:06.862511Z
16,31,91.245,1284,11271,2026-07-26T21:44:06.862511Z
17,11,91.255,1284,11271,2026-07-26T21:44:06.862511Z
18,23,91.322,1284,11271,2026-07-26T21:44:06.862511Z
19,77,91.826,1284,11271,2026-07-26T21:44:06.862511Z
20,14,101.311,1284,11271,2026-07-26T21:44:06.862511Z
21,18,,1284,11271,2026-07-26T21:44:06.862511Z
