source_id,source_name,source_type,source_path_or_uri,source_timestamp_utc,source_sha256,source_role,gate_allowed,notes
forecast_source,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_qualifying/experimental_challenger/forecast_rows.csv,csv,/home/runner/work/f1-data-publisher/f1-data-publisher/latest/forecasts/2026_1292_netherlands_zandvoort_zandvoort/post_qualifying/experimental_challenger/forecast_rows.csv,2026-08-22T19:52:37Z,78426f8f9f227174a1da0b517a917b65b47e872b966dc6a30d734cd0f8543ecc,forecast_source,True,Actual forecast source copied into immutable bundle.
