lane,rows,result,reason,required_status,heavy_endpoint
weather,5078,pass,evidence_bearing,required_lightweight,False
race_control,2510,pass,evidence_bearing,required_lightweight,False
intervals,104967,pass,evidence_bearing,required_lightweight,False
position,21012,pass,evidence_bearing,required_lightweight,False
stints,2860,pass,evidence_bearing,required_lightweight,False
pit,266,pass,evidence_bearing,required_lightweight,False
starting_grid,176,pass,evidence_bearing,required_lightweight,False
drivers,771,pass,evidence_bearing,required_lightweight,False
team_radio,121,pass,evidence_bearing,opportunistic,False
