source_name,found,row_count,path
drivers,True,685,latest/openf1_lightweight_source_closure/data/openf1_drivers.csv
intervals,True,141393,latest/openf1_lightweight_source_closure/data/openf1_intervals.csv
pit,True,229,latest/openf1_lightweight_source_closure/data/openf1_pit.csv
position,True,16982,latest/openf1_lightweight_source_closure/data/openf1_position.csv
race_control,True,2239,latest/openf1_lightweight_source_closure/data/openf1_race_control.csv
source_readiness,True,9,latest/openf1_lightweight_source_closure/source_readiness_summary.csv
starting_grid,True,154,latest/openf1_lightweight_source_closure/data/openf1_starting_grid.csv
stints,True,2398,latest/openf1_lightweight_source_closure/data/openf1_stints.csv
weather,True,4555,latest/openf1_lightweight_source_closure/data/openf1_weather.csv
