position,driver_number,lap_duration,meeting_key,session_key,source_closure_retrieved_utc
1,12,92.064,1280,11241,2026-09-13T20:57:05.254163Z
2,63,92.286,1280,11241,2026-09-13T20:57:05.254163Z
3,44,92.415,1280,11241,2026-09-13T20:57:05.254163Z
4,16,92.428,1280,11241,2026-09-13T20:57:05.254163Z
5,81,92.55,1280,11241,2026-09-13T20:57:05.254163Z
6,1,92.608,1280,11241,2026-09-13T20:57:05.254163Z
7,10,92.873,1280,11241,2026-09-13T20:57:05.254163Z
8,3,93.002,1280,11241,2026-09-13T20:57:05.254163Z
9,6,93.121,1280,11241,2026-09-13T20:57:05.254163Z
10,87,93.292,1280,11241,2026-09-13T20:57:05.254163Z
11,27,93.354,1280,11241,2026-09-13T20:57:05.254163Z
12,43,93.357,1280,11241,2026-09-13T20:57:05.254163Z
13,31,93.538,1280,11241,2026-09-13T20:57:05.254163Z
14,30,93.765,1280,11241,2026-09-13T20:57:05.254163Z
15,41,93.784,1280,11241,2026-09-13T20:57:05.254163Z
16,5,93.965,1280,11241,2026-09-13T20:57:05.254163Z
17,55,94.317,1280,11241,2026-09-13T20:57:05.254163Z
18,14,95.203,1280,11241,2026-09-13T20:57:05.254163Z
19,77,95.436,1280,11241,2026-09-13T20:57:05.254163Z
20,18,95.995,1280,11241,2026-09-13T20:57:05.254163Z
21,11,96.906,1280,11241,2026-09-13T20:57:05.254163Z
22,23,94.772,1280,11241,2026-09-13T20:57:05.254163Z
1,12,88.778,1281,11249,2026-09-13T20:58:01.948476Z
2,63,89.076,1281,11249,2026-09-13T20:58:01.948476Z
3,81,89.132,1281,11249,2026-09-13T20:58:01.948476Z
4,16,89.405,1281,11249,2026-09-13T20:58:01.948476Z
5,1,89.409,1281,11249,2026-09-13T20:58:01.948476Z
6,44,89.567,1281,11249,2026-09-13T20:58:01.948476Z
7,10,89.691,1281,11249,2026-09-13T20:58:01.948476Z
8,6,89.978,1281,11249,2026-09-13T20:58:01.948476Z
9,5,90.274,1281,11249,2026-09-13T20:58:01.948476Z
10,41,90.319,1281,11249,2026-09-13T20:58:01.948476Z
11,3,90.262,1281,11249,2026-09-13T20:58:01.948476Z
12,31,90.309,1281,11249,2026-09-13T20:58:01.948476Z
13,27,90.387,1281,11249,2026-09-13T20:58:01.948476Z
14,30,90.495,1281,11249,2026-09-13T20:58:01.948476Z
15,43,90.627,1281,11249,2026-09-13T20:58:01.948476Z
16,55,91.033,1281,11249,2026-09-13T20:58:01.948476Z
17,23,91.088,1281,11249,2026-09-13T20:58:01.948476Z
18,87,91.09,1281,11249,2026-09-13T20:58:01.948476Z
19,11,92.206,1281,11249,2026-09-13T20:58:01.948476Z
20,77,92.33,1281,11249,2026-09-13T20:58:01.948476Z
21,14,92.646,1281,11249,2026-09-13T20:58:01.948476Z
22,18,92.92,1281,11249,2026-09-13T20:58:01.948476Z
1,12,72.051,1286,11295,2026-09-13T21:04:12.430401Z
2,3,72.094,1286,11295,2026-09-13T21:04:12.430401Z
3,44,72.279,1286,11295,2026-09-13T21:04:12.430401Z
4,16,72.351,1286,11295,2026-09-13T21:04:12.430401Z
5,6,72.434,1286,11295,2026-09-13T21:04:12.430401Z
6,63,72.445,1286,11295,2026-09-13T21:04:12.430401Z
7,81,72.624,1286,11295,2026-09-13T21:04:12.430401Z
8,1,72.765,1286,11295,2026-09-13T21:04:12.430401Z
9,10,73.226,1286,11295,2026-09-13T21:04:12.430401Z
10,30,73.412,1286,11295,2026-09-13T21:04:12.430401Z
11,23,73.787,1286,11295,2026-09-13T21:04:12.430401Z
12,55,73.815,1286,11295,2026-09-13T21:04:12.430401Z
13,27,73.902,1286,11295,2026-09-13T21:04:12.430401Z
14,43,73.995,1286,11295,2026-09-13T21:04:12.430401Z
15,41,74.248,1286,11295,2026-09-13T21:04:12.430401Z
16,5,,1286,11295,2026-09-13T21:04:12.430401Z
17,31,74.722,1286,11295,2026-09-13T21:04:12.430401Z
18,11,74.747,1286,11295,2026-09-13T21:04:12.430401Z
19,87,74.814,1286,11295,2026-09-13T21:04:12.430401Z
20,77,75.283,1286,11295,2026-09-13T21:04:12.430401Z
21,14,75.349,1286,11295,2026-09-13T21:04:12.430401Z
22,18,76.061,1286,11295,2026-09-13T21:04:12.430401Z
1,63,74.679,1287,11303,2026-09-13T21:05:06.562462Z
2,44,74.743,1287,11303,2026-09-13T21:05:06.562462Z
3,12,74.998,1287,11303,2026-09-13T21:05:06.562462Z
4,1,75.001,1287,11303,2026-09-13T21:05:06.562462Z
5,3,75.021,1287,11303,2026-09-13T21:05:06.562462Z
6,6,75.077,1287,11303,2026-09-13T21:05:06.562462Z
7,81,75.09,1287,11303,2026-09-13T21:05:06.562462Z
8,30,76.542,1287,11303,2026-09-13T21:05:06.562462Z
9,27,76.657,1287,11303,2026-09-13T21:05:06.562462Z
10,16,,1287,11303,2026-09-13T21:05:06.562462Z
11,41,75.84,1287,11303,2026-09-13T21:05:06.562462Z
12,5,76.001,1287,11303,2026-09-13T21:05:06.562462Z
13,43,76.191,1287,11303,2026-09-13T21:05:06.562462Z
14,10,76.261,1287,11303,2026-09-13T21:05:06.562462Z
15,87,76.389,1287,11303,2026-09-13T21:05:06.562462Z
16,55,77.827,1287,11303,2026-09-13T21:05:06.562462Z
17,31,77.073,1287,11303,2026-09-13T21:05:06.562462Z
18,23,77.424,1287,11303,2026-09-13T21:05:06.562462Z
19,11,77.545,1287,11303,2026-09-13T21:05:06.562462Z
20,77,77.757,1287,11303,2026-09-13T21:05:06.562462Z
21,18,78.758,1287,11303,2026-09-13T21:05:06.562462Z
22,14,78.815,1287,11303,2026-09-13T21:05:06.562462Z
1,63,66.113,1288,11311,2026-09-13T21:06:07.432402Z
2,16,66.349,1288,11311,2026-09-13T21:06:07.432402Z
3,44,66.408,1288,11311,2026-09-13T21:06:07.432402Z
4,12,66.414,1288,11311,2026-09-13T21:06:07.432402Z
5,3,66.475,1288,11311,2026-09-13T21:06:07.432402Z
